,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
74,75,E Carolina,--,0-0,0-0,0-0,73,113,79,2012,6
75,76,Wyoming,--,0-0,0-0,0-0,40,111,69,2012,6
76,77,Ball State,--,0-0,0-0,0-0,59,115,78,2012,6
77,78,Utah,--,0-0,0-0,0-0,7,95,80,2012,6
78,79,Bowling Grn,--,0-0,0-0,0-0,16,115,84,2012,6
79,80,TX El Paso,--,0-0,0-0,0-0,58,99,81,2012,6
80,81,Marshall,--,0-0,0-0,0-0,64,115,93,2012,6
81,82,Duke,--,0-0,0-0,0-0,37,109,106,2012,6
82,83,Akron,--,0-0,0-0,0-0,75,123,82,2012,6
83,84,UAB,--,0-0,0-0,0-0,68,118,88,2012,6
84,85,Fla Atlantic,--,0-0,0-0,0-0,68,120,90,2012,6
85,86,Central Mich,--,0-0,0-0,0-0,46,116,47,2012,6
86,87,Kentucky,--,0-0,0-0,0-0,58,109,91,2012,6
87,88,Kent State,--,0-0,0-0,0-0,56,114,95,2012,6
88,89,Minnesota,--,0-0,0-0,0-0,23,121,86,2012,6
89,90,New Mexico,--,0-0,0-0,0-0,41,124,94,2012,6
90,91,W Michigan,--,0-0,0-0,0-0,68,106,85,2012,6
91,92,Oklahoma St,--,0-0,0-0,0-0,2,96,92,2012,6
92,93,Vanderbilt,--,0-0,0-0,0-0,8,97,97,2012,6
93,94,Pittsburgh,--,0-0,0-0,0-0,39,113,103,2012,6
94,95,S Alabama,--,0-0,0-0,0-0,55,112,98,2012,6
95,96,Illinois,--,0-0,0-0,0-0,32,103,99,2012,6
96,97,Memphis,--,0-0,0-0,0-0,74,124,96,2012,6
97,98,S Mississippi,--,0-0,0-0,0-0,38,110,101,2012,6
98,99,E Michigan,--,0-0,0-0,0-0,82,122,100,2012,6
99,100,Virginia,--,0-0,0-0,0-0,60,108,89,2012,6
100,101,UNLV,--,0-0,0-0,0-0,53,118,55,2012,6
101,102,Florida Intl,--,0-0,0-0,0-0,67,114,87,2012,6
102,103,Miami (OH),--,0-0,0-0,0-0,80,117,111,2012,6
103,104,Washington,--,0-0,0-0,0-0,18,104,102,2012,6
104,105,N Mex State,--,0-0,0-0,0-0,65,122,105,2012,6
105,106,S Methodist,--,0-0,0-0,0-0,3,115,112,2012,6
106,107,Arizona,--,0-0,0-0,0-0,45,114,110,2012,6
107,108,Army,--,0-0,0-0,0-0,56,116,114,2012,6
108,109,Hawaii,--,0-0,0-0,0-0,90,113,109,2012,6
109,110,Tulane,--,0-0,0-0,0-0,76,120,113,2012,6
110,111,Wake Forest,--,0-0,0-0,0-0,63,115,115,2012,6
111,112,U Mass,--,0-0,0-0,0-0,56,124,116,2012,6
112,113,Idaho ,--,0-0,0-0,0-0,87,120,107,2012,6
113,114,Michigan,-0.7,0-1,0-0,0-0,6,120,7,2012,6
114,115,Iowa,-1.5,0-0,0-0,0-0,9,119,118,2012,6
115,116,Arkansas,-1.9,0-0,0-0,0-0,11,120,120,2012,6
116,117,LA Monroe,-2.7,0-0,0-0,0-0,6,117,117,2012,6
117,118,N Illinois,-3.5,0-0,0-0,0-0,5,119,119,2012,6
118,119,Wash State,-5.2,0-1,0-0,0-0,19,123,83,2012,6
119,120,NC State,-8.5,0-1,0-0,0-0,63,124,121,2012,6
120,121,Colorado St,-17.5,0-0,0-0,0-0,97,122,122,2012,6
121,122,Colorado,-24.3,0-0,0-0,0-0,98,124,123,2012,6
122,123,Navy,-24.9,0-1,0-0,0-0,58,124,124,2012,6
123,124,Rice,-27.8,0-1,0-0,0-0,72,124,72,2012,6
