,Rank,Team,2012,Last 3,Last 1,Home,Away,2011,Season,Week
0,1,Oregon,53.9,63.7,59.0,54.0,53.8,45.3,2012,12
1,2,LA Tech,53.4,47.0,62.0,58.4,48.4,28.6,2012,12
2,3,Clemson,43.1,47.7,45.0,45.5,41.2,33.5,2012,12
3,4,Baylor,42.0,32.0,34.0,40.3,43.0,45.1,2012,12
4,5,N Illinois,41.2,49.3,63.0,48.3,35.6,37.6,2012,12
5,5,Kansas St,41.2,40.7,23.0,48.4,32.3,33.6,2012,12
6,7,Texas A&M,40.1,43.3,29.0,31.3,44.5,39.1,2012,12
7,8,Ohio State,39.9,38.7,52.0,42.1,34.7,24.5,2012,12
8,9,Fresno St,39.8,48.7,52.0,52.0,31.7,28.7,2012,12
9,10,W Virginia,39.8,28.7,34.0,44.4,32.0,36.2,2012,12
10,11,Texas,39.6,28.3,33.0,43.2,36.0,28.1,2012,12
11,12,Oklahoma St,38.9,40.3,55.0,44.6,29.3,48.7,2012,12
12,13,Nevada,38.6,35.0,36.0,35.0,41.4,31.7,2012,12
13,14,Florida St,38.4,36.3,28.0,50.0,26.8,28.0,2012,12
14,15,Texas Tech,38.1,29.0,41.0,36.2,40.5,32.4,2012,12
15,15,N Carolina,38.1,41.0,50.0,46.8,27.3,26.8,2012,12
16,17,UCLA,37.7,51.7,44.0,36.0,39.4,23.1,2012,12
17,18,Marshall,37.3,28.7,31.0,29.3,43.8,21.8,2012,12
18,19,Alabama,37.0,27.7,24.0,34.0,40.0,34.0,2012,12
19,20,USC,36.9,41.7,38.0,43.0,30.8,35.8,2012,12
20,20,Georgia,36.9,30.7,38.0,47.4,26.4,29.9,2012,12
21,22,Tennessee,36.4,46.0,48.0,36.6,36.3,18.4,2012,12
22,23,Oklahoma,36.1,30.0,42.0,31.5,40.8,39.5,2012,12
23,24,Central FL,36.1,42.3,31.0,33.8,38.4,23.9,2012,12
24,24,LA Monroe,36.1,28.3,23.0,34.8,37.0,23.6,2012,12
25,26,Arizona,35.9,35.0,56.0,44.2,19.3,29.8,2012,12
26,26,GA Tech,35.9,39.3,68.0,34.8,37.3,31.9,2012,12
27,28,Kent State,34.8,39.3,48.0,40.3,32.0,15.6,2012,12
28,29,Tulsa,34.0,28.0,41.0,33.3,34.6,33.1,2012,12
29,29,San Jose St,34.0,40.0,47.0,32.7,34.7,24.5,2012,12
30,31,Cincinnati,33.7,33.3,34.0,40.3,28.8,30.1,2012,12
31,32,Ball State,33.7,35.0,34.0,30.3,36.0,25.3,2012,12
32,33,Nebraska,33.4,27.7,32.0,35.2,31.3,28.3,2012,12
33,34,Toledo,33.1,27.0,27.0,33.3,33.0,40.9,2012,12
34,35,San Diego St,33.0,24.3,28.0,36.3,28.0,28.2,2012,12
35,35,Louisville,33.0,35.0,26.0,35.4,30.0,22.0,2012,12
36,37,Arkansas St,32.8,44.0,45.0,31.8,33.6,30.8,2012,12
37,38,S Carolina,32.6,29.0,38.0,39.8,21.8,29.2,2012,12
38,39,LA Lafayette,32.5,29.0,20.0,38.7,28.8,31.8,2012,12
39,40,Ohio,32.2,26.3,14.0,36.4,27.0,30.5,2012,12
40,41,Indiana,32.0,23.0,14.0,30.6,33.8,19.9,2012,12
41,42,Arizona St,31.9,28.7,17.0,36.5,28.2,31.9,2012,12
42,43,Utah State,31.8,42.3,38.0,35.3,29.0,31.9,2012,12
43,44,Middle Tenn,31.8,25.0,34.0,28.7,33.6,22.3,2012,12
44,45,Rice,31.2,39.0,49.0,38.3,26.5,23.3,2012,12
45,45,Troy,31.2,38.7,41.0,30.6,31.8,22.4,2012,12
46,47,Houston,30.8,26.7,7.0,32.8,27.8,48.8,2012,12
47,48,Wisconsin,29.9,37.7,62.0,27.0,33.5,43.0,2012,12
48,49,Michigan,29.7,27.3,38.0,37.8,21.6,33.3,2012,12
49,50,Northwestern,29.7,29.0,31.0,29.0,30.5,27.8,2012,12
50,51,Boise State,29.6,37.7,49.0,23.4,35.8,44.2,2012,12
51,52,LSU,29.3,26.0,37.0,37.0,14.0,34.7,2012,12
52,53,Stanford,29.1,33.0,27.0,32.7,23.8,43.2,2012,12
53,54,TX Christian,28.8,21.0,10.0,28.3,29.2,39.7,2012,12
54,55,Air Force,28.6,26.0,9.0,34.8,23.6,32.2,2012,12
55,56,Syracuse,28.3,35.3,45.0,35.0,23.0,24.5,2012,12
56,57,UAB,28.2,36.7,38.0,36.0,22.0,20.2,2012,12
57,58,Duke,28.1,20.0,20.0,35.8,18.5,22.6,2012,12
58,58,S Methodist,28.1,31.7,34.0,33.8,21.0,24.7,2012,12
59,60,Penn State,28.0,26.7,23.0,26.8,29.2,17.5,2012,12
60,61,W Michigan,27.7,33.3,24.0,33.3,24.0,35.1,2012,12
61,62,E Carolina,27.4,39.3,48.0,36.3,20.4,26.3,2012,12
62,62,Miami (FL),27.4,30.0,40.0,27.0,27.8,24.8,2012,12
63,64,Mississippi,27.3,22.0,26.0,30.6,23.3,13.7,2012,12
64,65,Wyoming,27.1,29.0,28.0,29.3,25.4,23.5,2012,12
65,65,W Kentucky,27.1,23.7,28.0,35.3,20.6,23.5,2012,12
66,67,Army,27.0,23.3,7.0,30.8,22.3,22.1,2012,12
67,68,BYU,26.8,35.7,52.0,31.8,20.5,27.9,2012,12
68,68,Central Mich,26.8,33.3,34.0,23.2,31.3,22.7,2012,12
69,70,Miss State,26.4,12.3,17.0,31.4,20.3,22.8,2012,12
70,71,Rutgers,26.3,28.7,28.0,23.3,29.3,24.6,2012,12
71,72,Purdue,26.1,21.3,27.0,28.2,23.5,24.3,2012,12
72,73,Florida,26.1,16.7,27.0,27.3,24.3,23.1,2012,12
73,73,Notre Dame,26.1,26.7,21.0,19.8,32.4,29.2,2012,12
74,75,Oregon St,25.9,25.3,23.0,21.5,29.4,21.3,2012,12
75,76,Pittsburgh,25.4,30.0,17.0,39.0,17.2,23.3,2012,12
76,77,TX-San Ant,25.0,22.7,27.0,20.5,27.3,--,2012,12
77,78,Florida Intl,24.9,23.7,28.0,23.6,26.2,25.0,2012,12
78,79,VA Tech,24.9,17.0,22.0,30.0,20.8,25.0,2012,12
79,80,Texas State,24.4,27.3,55.0,31.0,17.8,10.0,2012,12
80,81,Navy,24.2,37.0,31.0,18.3,27.2,28.7,2012,12
81,82,UNLV,23.9,19.7,11.0,32.8,15.0,17.4,2012,12
82,83,S Florida,23.9,24.7,13.0,19.8,28.0,25.5,2012,12
83,84,NC State,23.8,26.0,37.0,22.8,24.6,26.3,2012,12
84,85,Utah,23.7,37.7,15.0,37.5,12.6,24.8,2012,12
85,86,Miami (OH),23.3,26.3,32.0,27.3,21.3,21.3,2012,12
86,87,Colorado St,23.2,35.3,33.0,25.3,21.6,20.4,2012,12
87,88,E Michigan,22.9,16.0,31.0,35.0,13.2,20.0,2012,12
88,88,Arkansas,22.9,22.0,20.0,23.5,22.4,35.6,2012,12
89,90,Virginia,22.6,28.0,41.0,25.2,19.3,21.8,2012,12
90,91,New Mexico,22.5,20.7,23.0,29.8,17.7,9.0,2012,12
91,92,Akron,22.4,17.3,14.0,18.8,26.0,12.2,2012,12
92,93,Vanderbilt,22.0,38.7,27.0,24.0,20.4,25.2,2012,12
93,94,Tulane,21.7,41.7,23.0,25.2,16.5,18.9,2012,12
94,95,Fla Atlantic,21.6,29.3,37.0,24.0,20.9,12.9,2012,12
95,96,Missouri,21.2,30.3,51.0,20.4,22.3,29.8,2012,12
96,97,California,21.2,19.0,17.0,19.5,23.8,25.4,2012,12
97,98,Iowa State,21.1,20.7,7.0,25.4,15.8,22.9,2012,12
98,99,Memphis,20.9,26.0,37.0,24.5,18.0,15.3,2012,12
99,99,Minnesota,20.9,24.7,17.0,23.0,18.3,17.9,2012,12
100,101,Bowling Grn,20.6,24.7,26.0,27.3,17.2,23.6,2012,12
101,102,Wash State,20.3,19.7,36.0,29.0,16.0,26.7,2012,12
102,103,Maryland,20.2,13.3,10.0,17.8,22.2,22.6,2012,12
103,103,S Alabama,20.2,19.3,14.0,24.5,16.8,19.0,2012,12
104,105,Wake Forest,20.1,15.7,6.0,29.0,9.0,24.2,2012,12
105,105,Iowa,20.1,20.7,24.0,21.2,18.8,27.0,2012,12
106,107,Michigan St,19.7,16.7,24.0,16.5,24.5,31.2,2012,12
107,108,North Texas,19.7,21.3,24.0,20.0,19.4,24.8,2012,12
108,109,TX El Paso,19.6,27.7,24.0,19.2,20.0,26.2,2012,12
109,110,Boston Col,19.0,13.3,6.0,22.3,16.4,15.7,2012,12
110,111,Washington,18.7,25.0,34.0,21.2,15.5,33.7,2012,12
111,112,Temple,18.5,14.7,10.0,21.0,16.0,29.7,2012,12
112,113,Buffalo,18.1,25.3,29.0,17.8,18.5,21.0,2012,12
113,114,S Mississippi,17.9,14.0,6.0,17.6,18.2,35.7,2012,12
114,115,Connecticut,17.3,13.3,24.0,21.2,13.4,23.3,2012,12
115,115,Auburn,17.3,21.0,0.0,18.5,15.5,24.9,2012,12
116,117,Kansas,17.2,21.7,34.0,15.3,18.8,20.5,2012,12
117,118,Idaho,16.8,18.0,13.0,25.3,12.5,18.1,2012,12
118,119,Colorado,16.4,15.0,31.0,10.3,19.5,19.8,2012,12
119,120,Kentucky,16.4,11.3,0.0,22.2,7.8,13.8,2012,12
120,121,Hawaii,15.3,17.0,14.0,20.3,12.2,29.4,2012,12
121,122,N Mex State,14.8,9.3,7.0,12.3,16.8,24.5,2012,12
122,123,Illinois,13.9,14.0,3.0,15.0,12.5,19.8,2012,12
123,124,U Mass,11.2,9.7,22.0,13.3,10.3,17.0,2012,12
