,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Alabama,29.3,1,20,1,2012,6
1,2,Texas A&M,27.5,2,54,6,2012,6
2,3,Texas,24.3,3,55,4,2012,6
3,4,Florida St,22.5,2,31,3,2012,6
4,5,Oregon,21.6,1,38,2,2012,6
5,6,Florida,21.4,4,41,11,2012,6
6,7,S Carolina,21.3,2,58,9,2012,6
7,8,Georgia,20.7,3,84,5,2012,6
8,9,Texas Tech,20.7,6,71,8,2012,6
9,10,Kansas St,18.8,1,76,13,2012,6
10,11,Arizona St,18.6,2,51,7,2012,6
11,12,Oklahoma St,18.4,1,48,12,2012,6
12,13,Notre Dame,18.0,3,26,14,2012,6
13,14,Nebraska,14.5,6,52,15,2012,6
14,15,LSU,13.4,3,40,10,2012,6
15,16,Oklahoma,12.9,2,87,18,2012,6
16,17,N Carolina,12.6,8,114,35,2012,6
17,18,USC,11.5,7,39,19,2012,6
18,19,UCLA,10.9,4,58,21,2012,6
19,20,Ohio State,10.4,4,40,23,2012,6
20,21,TX Christian,10.3,9,75,20,2012,6
21,22,Stanford,10.2,5,112,17,2012,6
22,23,Clemson,10.0,6,65,26,2012,6
23,24,Oregon St,9.7,9,53,27,2012,6
24,25,Purdue,9.7,16,104,16,2012,6
25,26,BYU,9.5,6,44,39,2012,6
26,27,W Virginia,8.8,8,122,29,2012,6
27,28,Baylor,8.7,2,103,30,2012,6
28,29,Fresno St,8.0,21,77,24,2012,6
29,30,LA Tech,7.6,21,65,22,2012,6
30,31,Miss State,7.6,22,114,31,2012,6
31,32,Michigan,7.2,6,69,32,2012,6
32,33,LA Monroe,6.6,31,92,56,2012,6
33,34,Missouri,6.2,9,53,41,2012,6
34,35,Central FL,5.6,1,65,25,2012,6
35,36,Tennessee,5.5,7,66,44,2012,6
36,37,Arizona,5.4,11,75,34,2012,6
37,38,W Kentucky,4.9,18,104,46,2012,6
38,39,Cincinnati,4.7,22,71,47,2012,6
39,40,Michigan St,4.7,8,61,37,2012,6
40,41,Iowa State,4.6,15,59,33,2012,6
41,42,Penn State,4.1,12,96,54,2012,6
42,43,Nevada,4.0,8,93,36,2012,6
43,44,Boise State,3.4,11,44,38,2012,6
44,45,Louisville,3.4,35,62,45,2012,6
45,46,VA Tech,2.8,25,68,42,2012,6
46,47,San Jose St,2.7,1,72,48,2012,6
47,48,Northwestern,2.0,22,88,51,2012,6
48,49,Utah State,1.5,6,112,50,2012,6
49,50,Tulsa,1.4,28,82,40,2012,6
50,51,Mississippi,0.9,14,89,57,2012,6
51,52,Rutgers,0.6,16,80,49,2012,6
52,53,Auburn,0.3,53,90,55,2012,6
53,54,Wisconsin,0.1,7,108,62,2012,6
54,55,GA Tech,0.1,19,93,28,2012,6
55,56,LA Lafayette,-0.1,39,105,69,2012,6
56,57,Miami (FL),-0.5,22,76,53,2012,6
57,58,Ohio,-0.5,26,115,43,2012,6
58,59,NC State,-0.6,42,110,52,2012,6
59,60,Utah,-1.1,7,68,58,2012,6
60,61,Washington,-1.4,35,74,67,2012,6
61,62,Toledo,-1.5,50,116,75,2012,6
62,63,Vanderbilt,-1.8,8,81,59,2012,6
63,64,N Illinois,-2.5,9,121,71,2012,6
64,65,Troy,-3.1,64,90,80,2012,6
65,66,Middle Tenn,-3.2,56,122,101,2012,6
66,67,California,-3.4,29,108,61,2012,6
67,68,S Florida,-3.9,20,91,68,2012,6
68,69,TX-San Ant,-4.1,67,120,72,2012,6
69,70,Duke,-4.1,33,103,63,2012,6
70,71,Kentucky,-4.2,51,112,65,2012,6
71,72,Connecticut,-4.3,3,109,60,2012,6
72,73,San Diego St,-5.6,17,77,70,2012,6
73,74,Iowa,-5.9,58,101,86,2012,6
74,75,Air Force,-6.0,4,113,83,2012,6
75,76,Maryland,-6.1,59,118,73,2012,6
76,77,Pittsburgh,-6.2,18,122,74,2012,6
77,78,E Carolina,-6.5,67,102,87,2012,6
78,79,Syracuse,-6.6,16,84,84,2012,6
79,80,Ball State,-6.8,50,111,77,2012,6
80,81,North Texas,-7.0,3,107,79,2012,6
81,82,Indiana,-7.0,55,111,76,2012,6
82,83,Arkansas St,-7.1,12,101,64,2012,6
83,84,Minnesota,-7.6,66,114,66,2012,6
84,85,Boston Col,-7.6,41,105,82,2012,6
85,86,New Mexico,-8.1,39,115,90,2012,6
86,87,Temple,-9.0,47,113,89,2012,6
87,88,S Methodist,-9.2,47,110,100,2012,6
88,89,Marshall,-9.2,60,110,91,2012,6
89,90,TX El Paso,-9.5,43,112,85,2012,6
90,91,Virginia,-9.7,60,108,88,2012,6
91,92,Bowling Grn,-9.9,43,98,95,2012,6
92,93,Kent State,-10.8,37,115,102,2012,6
93,94,W Michigan,-11.8,75,112,78,2012,6
94,95,Kansas,-11.9,68,112,93,2012,6
95,96,Illinois,-12.3,28,115,81,2012,6
96,97,UAB,-12.6,86,119,103,2012,6
97,98,Wyoming,-13.2,69,115,98,2012,6
98,99,Houston,-14.3,53,117,115,2012,6
99,100,Wake Forest,-14.4,74,113,99,2012,6
100,101,Wash State,-14.4,83,117,107,2012,6
101,102,Akron,-14.6,86,123,92,2012,6
102,103,S Mississippi,-14.6,52,122,108,2012,6
103,104,Buffalo,-14.8,81,115,109,2012,6
104,105,Arkansas,-14.8,26,105,96,2012,6
105,106,Navy,-16.0,49,118,104,2012,6
106,107,Florida Intl,-16.0,76,112,94,2012,6
107,108,Rice,-16.1,46,120,97,2012,6
108,109,Fla Atlantic,-16.2,3,120,106,2012,6
109,110,Texas State,-17.7,6,116,114,2012,6
110,111,Miami (OH),-18.4,66,120,116,2012,6
111,112,UNLV,-19.5,81,121,113,2012,6
112,113,Central Mich,-20.3,80,119,105,2012,6
113,114,S Alabama,-20.7,16,118,110,2012,6
114,115,N Mex State,-21.8,39,124,111,2012,6
115,116,E Michigan,-23.0,90,122,118,2012,6
116,117,Colorado St,-23.3,79,123,119,2012,6
117,118,Hawaii,-23.9,1,124,112,2012,6
118,119,Memphis,-23.9,73,124,121,2012,6
119,120,Army,-26.6,57,123,117,2012,6
120,121,Colorado,-28.2,89,123,123,2012,6
121,122,U Mass,-30.6,68,124,124,2012,6
