,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oklahoma,10.5,1,85,1,2012,10
1,2,Florida,9.7,1,57,2,2012,10
2,3,Notre Dame,8.4,3,64,19,2012,10
3,4,Kansas St,8.0,1,97,3,2012,10
4,5,Texas Tech,7.3,5,121,9,2012,10
5,6,Michigan,7.2,1,22,10,2012,10
6,7,Tennessee,6.8,7,68,16,2012,10
7,8,LSU,6.2,3,87,7,2012,10
8,9,Auburn,6.1,4,42,12,2012,10
9,10,Texas A&M,6.1,1,18,5,2012,10
10,11,S Carolina,6.1,6,35,6,2012,10
11,12,Iowa State,6.0,4,74,4,2012,10
12,13,Arizona,5.7,9,73,17,2012,10
13,14,Alabama,5.7,1,27,11,2012,10
14,15,Utah,5.1,9,115,14,2012,10
15,16,Georgia,4.8,7,91,30,2012,10
16,17,Texas,4.5,3,98,8,2012,10
17,18,Missouri,4.5,1,93,13,2012,10
18,19,Oregon St,4.4,5,63,20,2012,10
19,20,Kentucky,4.1,14,85,21,2012,10
20,21,Washington,3.9,15,71,22,2012,10
21,22,Stanford,3.6,6,100,15,2012,10
22,23,BYU,3.3,19,113,32,2012,10
23,24,Michigan St,3.3,8,37,33,2012,10
24,25,Nebraska,3.0,13,59,34,2012,10
25,26,Baylor,2.9,7,115,23,2012,10
26,27,TX Christian,2.9,6,105,36,2012,10
27,28,Oklahoma St,2.8,3,66,27,2012,10
28,29,USC,2.8,4,86,31,2012,10
29,30,Miami (FL),2.8,8,52,24,2012,10
30,31,Vanderbilt,2.1,6,35,18,2012,10
31,32,California,2.0,13,91,28,2012,10
32,33,Arkansas,1.6,10,98,25,2012,10
33,34,W Virginia,1.3,12,113,26,2012,10
34,35,Oregon,1.2,3,81,29,2012,10
35,36,Arizona St,1.1,20,119,35,2012,10
36,37,Kansas,0.8,28,117,43,2012,10
37,38,UCLA,0.6,24,101,48,2012,10
38,39,Ohio State,0.5,16,89,46,2012,10
39,40,Mississippi,0.2,24,114,37,2012,10
40,41,VA Tech,0.1,21,51,38,2012,10
41,42,Wisconsin,-0.3,14,99,42,2012,10
42,43,Clemson,-0.6,16,90,40,2012,10
43,44,NC State,-0.9,10,70,51,2012,10
