,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oregon,28.6,1,38,1,2012,14
1,2,Texas A&M,27.8,2,54,6,2012,14
2,3,Alabama,25.1,1,20,4,2012,14
3,4,Kansas St,24.9,1,76,3,2012,14
4,5,Oklahoma St,24.7,1,48,2,2012,14
5,6,Georgia,24.6,3,84,9,2012,14
6,7,Notre Dame,19.7,3,26,12,2012,14
7,8,Vanderbilt,19.2,8,81,20,2012,14
8,9,Stanford,18.5,5,112,15,2012,14
9,10,LSU,17.8,3,40,10,2012,14
10,11,Baylor,17.0,2,103,13,2012,14
11,12,Clemson,16.8,6,65,7,2012,14
12,13,Florida St,16.8,2,31,5,2012,14
13,14,UCLA,16.5,4,58,8,2012,14
14,15,N Illinois,15.2,9,121,18,2012,14
15,16,BYU,13.6,6,44,30,2012,14
16,17,Oregon St,13.6,9,53,11,2012,14
17,18,Ohio State,13.5,4,40,24,2012,14
18,19,Nebraska,13.4,6,52,19,2012,14
19,20,Wisconsin,12.7,7,108,14,2012,14
20,21,Oklahoma,12.4,2,87,16,2012,14
21,22,Fresno St,12.2,21,77,33,2012,14
22,23,Texas,11.9,3,55,36,2012,14
23,24,Michigan,11.2,6,69,27,2012,14
24,25,Central FL,11.0,1,65,23,2012,14
25,26,Utah State,10.4,6,112,17,2012,14
26,27,Northwestern,10.0,22,88,38,2012,14
27,28,Pittsburgh,9.8,18,122,49,2012,14
28,29,USC,9.7,7,39,22,2012,14
29,30,Florida,9.2,4,41,25,2012,14
30,31,Penn State,9.2,12,96,21,2012,14
31,32,Boise State,8.6,11,44,31,2012,14
32,33,Michigan St,8.5,8,61,46,2012,14
33,34,Arkansas St,8.4,12,101,32,2012,14
34,35,Arizona St,8.1,2,51,41,2012,14
35,36,Miami (FL),7.8,22,76,37,2012,14
36,37,Washington,7.7,35,74,43,2012,14
37,38,Syracuse,7.4,16,84,28,2012,14
38,39,TX Christian,7.2,9,75,26,2012,14
39,40,San Jose St,6.3,1,72,35,2012,14
40,41,Mississippi,6.0,14,89,44,2012,14
41,42,Cincinnati,5.8,22,71,47,2012,14
42,43,Iowa State,5.8,15,59,39,2012,14
43,44,Kent State,4.7,37,115,48,2012,14
44,45,S Carolina,4.0,2,58,58,2012,14
45,46,Missouri,4.0,9,53,53,2012,14
46,47,GA Tech,3.6,19,93,34,2012,14
47,48,W Virginia,2.8,8,122,70,2012,14
48,49,Tulsa,2.8,28,82,40,2012,14
49,50,San Diego St,2.1,17,77,52,2012,14
50,51,Ball State,1.8,50,111,54,2012,14
51,52,Miss State,1.7,22,114,29,2012,14
52,53,Rice,1.2,46,120,57,2012,14
53,54,Utah,0.8,7,68,45,2012,14
54,55,LA Lafayette,0.6,39,105,64,2012,14
55,56,Rutgers,0.5,16,80,42,2012,14
56,57,Tennessee,0.4,7,66,65,2012,14
57,58,N Carolina,-1.5,8,114,56,2012,14
58,59,Louisville,-2.3,35,62,51,2012,14
59,60,Bowling Grn,-2.4,43,98,61,2012,14
60,61,Arkansas,-2.9,26,105,55,2012,14
61,62,Virginia,-3.0,60,108,71,2012,14
62,63,LA Tech,-3.5,21,65,60,2012,14
63,64,NC State,-3.6,42,110,69,2012,14
64,65,VA Tech,-3.6,25,68,59,2012,14
65,66,S Methodist,-3.9,47,110,62,2012,14
66,67,Arizona,-4.2,11,75,50,2012,14
67,68,Navy,-4.3,49,118,67,2012,14
68,69,Toledo,-4.4,50,116,68,2012,14
69,70,Minnesota,-4.7,66,114,66,2012,14
70,71,Texas Tech,-5.3,6,71,63,2012,14
71,72,Iowa,-5.7,58,101,85,2012,14
72,73,Troy,-7.0,64,90,78,2012,14
73,74,Purdue,-7.2,16,104,74,2012,14
74,75,Connecticut,-7.3,3,109,84,2012,14
75,76,LA Monroe,-7.5,31,92,75,2012,14
76,77,Florida Intl,-7.5,76,112,77,2012,14
77,78,S Florida,-7.6,20,91,79,2012,14
