,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Alabama,32.0,1,20,1,2012,8
1,2,Oklahoma,27.7,2,87,10,2012,8
2,3,Texas A&M,25.1,2,54,4,2012,8
3,4,Oregon,24.5,1,38,3,2012,8
4,5,S Carolina,23.6,2,58,2,2012,8
5,6,Texas Tech,23.4,6,71,14,2012,8
6,7,Florida,22.9,4,41,7,2012,8
7,8,Kansas St,22.6,1,76,8,2012,8
8,9,Florida St,21.0,2,31,13,2012,8
9,10,Michigan,19.0,6,69,15,2012,8
10,11,Notre Dame,18.2,3,26,5,2012,8
11,12,Georgia,17.9,3,84,11,2012,8
12,13,Arizona St,16.1,2,51,9,2012,8
13,14,Texas,15.5,3,55,6,2012,8
14,15,N Carolina,13.8,8,114,20,2012,8
15,16,Oklahoma St,13.5,1,48,12,2012,8
16,17,Stanford,12.9,5,112,23,2012,8
17,18,USC,12.0,7,39,18,2012,8
18,19,Oregon St,10.9,9,53,36,2012,8
19,20,Clemson,9.9,6,65,24,2012,8
20,21,Iowa State,9.3,15,59,25,2012,8
21,22,Fresno St,9.0,21,77,21,2012,8
22,23,Ohio State,8.9,4,40,16,2012,8
23,24,Nebraska,8.7,6,52,28,2012,8
24,25,Penn State,8.7,12,96,26,2012,8
25,26,TX Christian,8.6,9,75,38,2012,8
26,27,LA Tech,8.6,21,65,33,2012,8
27,28,LSU,8.5,3,40,17,2012,8
28,29,Wisconsin,8.3,7,108,44,2012,8
29,30,California,7.4,29,108,42,2012,8
30,31,Boise State,7.2,11,44,34,2012,8
31,32,Miss State,7.0,22,114,29,2012,8
32,33,Mississippi,6.9,14,89,39,2012,8
33,34,LA Monroe,6.6,31,92,31,2012,8
34,35,Arizona,6.6,11,75,32,2012,8
35,36,Cincinnati,6.5,22,71,27,2012,8
36,37,Utah State,6.1,6,112,52,2012,8
37,38,Rutgers,5.9,16,80,49,2012,8
38,39,VA Tech,5.2,25,68,48,2012,8
39,40,Tulsa,5.0,28,82,41,2012,8
40,41,N Illinois,4.9,9,121,56,2012,8
41,42,BYU,4.5,6,44,30,2012,8
42,43,W Kentucky,4.3,18,104,40,2012,8
43,44,NC State,3.8,42,110,46,2012,8
44,45,UCLA,3.0,4,58,47,2012,8
45,46,Louisville,3.0,35,62,51,2012,8
46,47,Missouri,2.6,9,53,53,2012,8
47,48,W Virginia,2.6,8,122,19,2012,8
48,49,Baylor,2.5,2,103,22,2012,8
49,50,Tennessee,1.9,7,66,37,2012,8
50,51,Northwestern,0.1,22,88,54,2012,8
51,52,Pittsburgh,-0.3,18,122,71,2012,8
52,53,Houston,-0.7,53,117,95,2012,8
53,54,Duke,-0.8,33,103,63,2012,8
54,55,Central FL,-0.9,1,65,35,2012,8
55,56,Nevada,-0.9,8,93,57,2012,8
56,57,Middle Tenn,-1.1,56,122,73,2012,8
57,58,LA Lafayette,-1.4,39,105,60,2012,8
58,59,Miami (FL),-1.6,22,76,76,2012,8
59,60,Vanderbilt,-1.7,8,81,55,2012,8
60,61,Michigan St,-1.7,8,61,43,2012,8
61,62,Indiana,-1.7,55,111,82,2012,8
62,63,Maryland,-1.8,59,118,74,2012,8
63,64,Utah,-2.0,7,68,59,2012,8
64,65,Purdue,-2.4,16,104,50,2012,8
65,66,Arkansas,-2.4,26,105,90,2012,8
66,67,Washington,-2.6,35,74,62,2012,8
67,68,Iowa,-2.6,58,101,70,2012,8
68,69,E Carolina,-2.7,67,102,85,2012,8
69,70,Toledo,-2.9,50,116,61,2012,8
70,71,GA Tech,-3.1,19,93,66,2012,8
71,72,San Jose St,-3.1,1,72,45,2012,8
72,73,Temple,-3.8,47,113,72,2012,8
73,74,S Florida,-3.9,20,91,69,2012,8
74,75,Troy,-4.5,64,90,64,2012,8
75,76,San Diego St,-4.7,17,77,58,2012,8
76,77,S Methodist,-5.1,47,110,77,2012,8
77,78,Ball State,-5.2,50,111,89,2012,8
78,79,Arkansas St,-5.3,12,101,80,2012,8
79,80,New Mexico,-5.3,39,115,92,2012,8
80,81,Syracuse,-5.7,16,84,78,2012,8
81,82,Navy,-6.1,49,118,97,2012,8
82,83,Kent State,-6.2,37,115,81,2012,8
83,84,Air Force,-6.3,4,113,88,2012,8
84,85,Bowling Grn,-6.4,43,98,98,2012,8
85,86,Auburn,-6.5,53,90,67,2012,8
86,87,Minnesota,-6.7,66,114,84,2012,8
87,88,Marshall,-7.6,60,110,87,2012,8
88,89,W Michigan,-7.8,75,112,75,2012,8
89,90,Connecticut,-8.2,3,109,83,2012,8
90,91,TX-San Ant,-8.2,67,120,68,2012,8
91,92,Kansas,-8.3,68,112,104,2012,8
92,93,UAB,-8.5,86,119,86,2012,8
93,94,North Texas,-9.2,3,107,93,2012,8
94,95,Ohio,-10.5,26,115,79,2012,8
95,96,Wake Forest,-10.6,74,113,94,2012,8
96,97,Akron,-10.7,86,123,99,2012,8
97,98,Wash State,-10.9,83,117,100,2012,8
98,99,Boston Col,-11.5,41,105,91,2012,8
99,100,S Mississippi,-13.5,52,122,108,2012,8
100,101,Rice,-13.8,46,120,107,2012,8
101,102,TX El Paso,-14.0,43,112,103,2012,8
102,103,UNLV,-14.3,81,121,113,2012,8
103,104,Fla Atlantic,-14.6,3,120,109,2012,8
104,105,Wyoming,-14.6,69,115,96,2012,8
105,106,Kentucky,-14.8,51,112,65,2012,8
106,107,Florida Intl,-16.5,76,112,106,2012,8
107,108,Virginia,-16.5,60,108,102,2012,8
108,109,Illinois,-16.7,28,115,105,2012,8
109,110,Army,-19.3,57,123,115,2012,8
110,111,S Alabama,-19.4,16,118,112,2012,8
111,112,Central Mich,-19.5,80,119,111,2012,8
112,113,Miami (OH),-19.7,66,120,110,2012,8
113,114,Buffalo,-20.1,81,115,101,2012,8
114,115,Colorado St,-20.5,79,123,117,2012,8
115,116,Texas State,-22.4,6,116,114,2012,8
116,117,Memphis,-22.5,73,124,116,2012,8
117,118,E Michigan,-27.1,90,122,121,2012,8
118,119,N Mex State,-28.2,39,124,119,2012,8
119,120,Hawaii,-28.8,1,124,120,2012,8
120,121,Colorado,-29.0,89,123,122,2012,8
121,122,U Mass,-31.5,68,124,123,2012,8
122,123,Tulane,-31.8,99,124,124,2012,8
123,124,Idaho ,-33.0,9,124,118,2012,8
