,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,Oklahoma,55.1,0-0,0-0,0-0,1,29,1,2012,12
1,2,Alabama,38.4,0-0,1-0,0-0,1,14,2,2012,12
2,3,Notre Dame,36.4,0-0,0-0,0-0,2,24,3,2012,12
3,4,Georgia,25.6,1-0,0-0,0-0,4,45,4,2012,12
4,5,Oregon,14.3,0-0,1-0,0-0,3,52,5,2012,12
5,6,USC,13.2,0-0,1-0,0-0,4,41,6,2012,12
6,7,Tennessee,12.3,0-0,0-0,0-0,1,35,7,2012,12
7,8,Houston,9.8,0-0,0-0,0-0,7,108,8,2012,12
8,9,Florida,8.4,0-1,0-0,0-0,7,47,10,2012,12
9,10,Iowa,6.9,0-0,0-0,0-0,9,119,9,2012,12
10,11,Auburn,6.3,0-0,0-1,0-0,8,119,11,2012,12
11,12,Cincinnati,5.8,0-0,1-0,0-0,6,55,12,2012,12
12,13,Mississippi,3.8,0-0,0-0,0-0,12,75,15,2012,12
13,14,LA Monroe,3.8,0-0,0-0,0-0,6,117,14,2012,12
14,15,VA Tech,2.6,0-0,0-1,0-0,9,104,17,2012,12
15,16,Clemson,2.6,0-0,1-0,0-0,4,46,13,2012,12
16,17,Michigan,1.5,0-1,0-0,0-0,6,120,16,2012,12
17,18,Syracuse,0.8,0-1,0-0,0-0,7,116,114,2012,12
18,19,Wash State,0.7,0-1,0-0,0-0,19,123,115,2012,12
19,20,W Virginia,0.6,0-0,0-0,0-0,6,108,18,2012,12
20,21,Kansas St,--,0-0,0-0,0-0,13,50,19,2012,12
21,22,Texas A&M,--,0-0,0-0,0-0,1,53,20,2012,12
22,23,Wisconsin,--,0-0,0-0,0-0,2,84,25,2012,12
23,24,Texas Tech,--,0-0,0-0,0-0,9,48,21,2012,12
24,25,BYU,--,0-0,0-0,0-0,6,55,23,2012,12
25,26,LSU,--,0-0,0-0,0-0,4,47,24,2012,12
26,27,Stanford,--,0-0,0-0,0-0,6,111,26,2012,12
27,28,Oregon St,--,0-0,0-0,0-0,18,63,27,2012,12
28,29,Penn State,--,0-0,0-0,0-0,22,77,22,2012,12
29,30,Utah State,--,0-0,0-0,0-0,6,112,30,2012,12
30,31,Michigan St,--,0-0,0-0,0-0,10,41,29,2012,12
31,32,TX Christian,--,0-0,0-0,0-0,6,52,32,2012,12
32,33,San Jose St,--,0-0,0-0,0-0,5,114,34,2012,12
33,34,GA Tech,--,0-0,0-0,0-0,11,57,41,2012,12
34,35,Florida St,--,0-0,0-0,0-0,12,51,33,2012,12
35,36,Central FL,--,0-0,0-0,0-0,1,53,28,2012,12
36,37,Ohio State,--,0-0,0-0,0-0,16,53,31,2012,12
37,38,Rutgers,--,0-0,0-0,0-0,28,102,36,2012,12
38,39,Boise State,--,0-0,0-0,0-0,6,58,40,2012,12
39,40,Missouri,--,0-0,0-0,0-0,17,61,37,2012,12
40,41,S Carolina,--,0-0,0-0,0-0,3,45,38,2012,12
41,42,Fresno St,--,0-0,0-0,0-0,28,124,43,2012,12
42,43,Arkansas St,--,0-0,0-0,0-0,42,99,42,2012,12
43,44,Arizona St,--,0-0,0-0,0-0,4,70,39,2012,12
44,45,Baylor,--,0-0,0-0,0-0,6,52,49,2012,12
45,46,Iowa State,--,0-0,0-0,0-0,22,108,35,2012,12
46,47,Vanderbilt,--,0-0,0-0,0-0,8,97,47,2012,12
47,48,Northwestern,--,0-0,0-0,0-0,15,97,51,2012,12
48,49,Nebraska,--,0-0,0-0,0-0,14,123,45,2012,12
49,50,Tulsa,--,0-0,0-0,0-0,13,104,65,2012,12
50,51,UCLA,--,0-0,0-0,0-0,2,111,48,2012,12
51,52,Purdue,--,0-0,0-0,0-0,15,122,50,2012,12
52,53,Miss State,--,0-0,0-0,0-0,31,105,46,2012,12
