,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,Oklahoma,54.9,0-0,0-0,0-0,1,29,1,2012,9
1,2,Alabama,40.1,0-0,1-0,0-0,1,14,2,2012,9
2,3,Notre Dame,34.9,0-0,0-0,0-0,2,24,3,2012,9
3,4,Tennessee,14.1,0-0,0-0,0-0,1,35,4,2012,9
4,5,Oregon,13.8,0-0,0-0,0-0,3,52,5,2012,9
5,6,USC,10.8,0-0,1-0,0-0,4,41,6,2012,9
6,7,Houston,9.0,0-0,0-0,0-0,7,108,8,2012,9
7,8,Cincinnati,6.5,0-0,1-0,0-0,6,55,7,2012,9
8,9,Clemson,5.7,0-0,1-0,0-0,4,46,9,2012,9
9,10,LA Monroe,4.8,0-0,0-0,0-0,6,117,10,2012,9
10,11,Iowa,3.6,0-0,0-0,0-0,9,119,12,2012,9
11,12,Michigan,3.3,0-1,0-0,0-0,6,120,13,2012,9
12,13,Auburn,2.2,0-1,0-0,0-0,8,119,15,2012,9
13,14,VA Tech,1.3,0-1,0-0,0-0,9,104,11,2012,9
14,15,W Virginia,0.9,0-0,0-0,0-0,6,108,14,2012,9
15,16,Syracuse,0.8,0-1,0-0,0-0,7,116,16,2012,9
16,17,Kansas St,--,0-0,0-0,0-0,13,50,18,2012,9
17,18,Texas Tech,--,0-0,0-0,0-0,9,48,17,2012,9
18,19,Florida,--,0-0,0-0,0-0,7,47,19,2012,9
19,20,Texas A&M,--,0-0,0-0,0-0,1,53,20,2012,9
20,21,Oregon St,--,0-0,0-0,0-0,18,63,23,2012,9
21,22,TX Christian,--,0-0,0-0,0-0,6,52,24,2012,9
22,23,Mississippi,--,0-0,0-0,0-0,12,75,25,2012,9
23,24,LSU,--,0-0,0-0,0-0,4,47,34,2012,9
24,25,Wisconsin,--,0-0,0-0,0-0,2,84,26,2012,9
25,26,Penn State,--,0-0,0-0,0-0,22,77,38,2012,9
26,27,Michigan St,--,0-0,0-0,0-0,10,41,29,2012,9
27,28,Purdue,--,0-0,0-0,0-0,15,122,21,2012,9
28,29,San Jose St,--,0-0,0-0,0-0,5,114,36,2012,9
29,30,Florida St,--,0-0,0-0,0-0,12,51,33,2012,9
30,31,Stanford,--,0-0,0-0,0-0,6,111,42,2012,9
31,32,Rutgers,--,0-0,0-0,0-0,28,102,46,2012,9
32,33,Arizona St,--,0-0,0-0,0-0,4,70,30,2012,9
33,34,Iowa State,--,0-0,0-0,0-0,22,108,22,2012,9
34,35,BYU,--,0-0,0-0,0-0,6,55,44,2012,9
35,36,S Carolina,--,0-0,0-0,0-0,3,45,27,2012,9
36,37,Utah State,--,0-0,0-0,0-0,6,112,37,2012,9
37,38,LA Tech,--,0-0,0-0,0-0,21,59,32,2012,9
38,39,Nevada,--,0-0,0-0,0-0,12,63,35,2012,9
39,40,Central FL,--,0-0,0-0,0-0,1,53,28,2012,9
40,41,Baylor,--,0-0,0-0,0-0,6,52,39,2012,9
41,42,Miss State,--,0-0,0-0,0-0,31,105,40,2012,9
42,43,Georgia,--,0-0,0-0,0-0,4,45,31,2012,9
43,44,Boise State,--,0-0,0-0,0-0,6,58,41,2012,9
44,45,Fresno St,--,0-0,0-0,0-0,28,124,47,2012,9
45,46,Ohio State,--,0-0,0-0,0-0,16,53,48,2012,9
46,47,Missouri,--,0-0,0-0,0-0,17,61,43,2012,9
47,48,California,--,0-0,0-0,0-0,25,73,49,2012,9
48,49,Troy,--,0-0,0-0,0-0,47,108,51,2012,9
49,50,W Kentucky,--,0-0,0-0,0-0,43,114,52,2012,9
50,51,Maryland,--,0-0,0-0,0-0,25,95,50,2012,9
51,52,Northwestern,--,0-0,0-0,0-0,15,97,58,2012,9
52,53,UCLA,--,0-0,0-0,0-0,2,111,55,2012,9
53,54,Louisville,--,0-0,0-0,0-0,8,69,53,2012,9
54,55,Toledo,--,0-0,0-0,0-0,35,116,57,2012,9
55,56,GA Tech,--,0-0,0-0,0-0,11,57,56,2012,9
56,57,Indiana,--,0-0,0-0,0-0,12,107,54,2012,9
57,58,N Carolina,--,0-0,0-0,0-0,22,76,59,2012,9
58,59,Ohio,--,0-0,0-0,0-0,6,86,62,2012,9
59,60,Temple,--,0-0,0-0,0-0,52,108,60,2012,9
60,61,Tulsa,--,0-0,0-0,0-0,13,104,61,2012,9
61,62,Nebraska,--,0-0,0-0,0-0,14,123,66,2012,9
62,63,S Florida,--,0-0,0-0,0-0,27,76,64,2012,9
63,64,San Diego St,--,0-0,0-0,0-0,51,114,70,2012,9
64,65,Arkansas St,--,0-0,0-0,0-0,42,99,63,2012,9
65,66,Middle Tenn,--,0-0,0-0,0-0,28,118,45,2012,9
66,67,Marshall,--,0-0,0-0,0-0,64,115,90,2012,9
67,68,Utah,--,0-0,0-0,0-0,7,95,67,2012,9
68,69,Air Force,--,0-0,0-0,0-0,32,123,65,2012,9
69,70,Ball State,--,0-0,0-0,0-0,59,115,73,2012,9
70,71,Oklahoma St,--,0-0,0-0,0-0,2,96,74,2012,9
71,72,Kent State,--,0-0,0-0,0-0,56,114,68,2012,9
72,73,Pittsburgh,--,0-0,0-0,0-0,39,113,80,2012,9
73,74,Bowling Grn,--,0-0,0-0,0-0,16,115,76,2012,9
74,75,Arizona,--,0-0,0-0,0-0,45,114,78,2012,9
75,76,Texas State,--,0-0,0-0,0-0,7,114,69,2012,9
76,77,LA Lafayette,--,0-0,0-0,0-0,26,107,71,2012,9
77,78,North Texas,--,0-0,0-0,0-0,56,105,79,2012,9
78,79,Vanderbilt,--,0-0,0-0,0-0,8,97,75,2012,9
79,80,E Carolina,--,0-0,0-0,0-0,73,113,77,2012,9
80,81,TX El Paso,--,0-0,0-0,0-0,58,99,82,2012,9
81,82,Kansas,--,0-0,0-0,0-0,59,98,83,2012,9
82,83,Akron,--,0-0,0-0,0-0,75,123,84,2012,9
83,84,Duke,--,0-0,0-0,0-0,37,109,86,2012,9
84,85,TX-San Ant,--,0-0,0-0,0-0,58,115,85,2012,9
85,86,Connecticut,--,0-0,0-0,0-0,5,88,72,2012,9
86,87,Central Mich,--,0-0,0-0,0-0,46,116,87,2012,9
87,88,Wyoming,--,0-0,0-0,0-0,40,111,81,2012,9
88,89,S Alabama,--,0-0,0-0,0-0,55,112,91,2012,9
89,90,S Methodist,--,0-0,0-0,0-0,3,115,93,2012,9
90,91,S Mississippi,--,0-0,0-0,0-0,38,110,88,2012,9
91,92,Wake Forest,--,0-0,0-0,0-0,63,115,103,2012,9
92,93,New Mexico,--,0-0,0-0,0-0,41,124,97,2012,9
93,94,Minnesota,--,0-0,0-0,0-0,23,121,89,2012,9
94,95,Boston Col,--,0-0,0-0,0-0,49,99,99,2012,9
95,96,Florida Intl,--,0-0,0-0,0-0,67,114,102,2012,9
96,97,Fla Atlantic,--,0-0,0-0,0-0,68,120,92,2012,9
97,98,Buffalo,--,0-0,0-0,0-0,57,118,98,2012,9
98,99,W Michigan,--,0-0,0-0,0-0,68,106,94,2012,9
99,100,UNLV,--,0-0,0-0,0-0,53,118,100,2012,9
100,101,UAB,--,0-0,0-0,0-0,68,118,96,2012,9
101,102,Washington,--,0-0,0-0,0-0,18,104,95,2012,9
102,103,Illinois,--,0-0,0-0,0-0,32,103,101,2012,9
103,104,E Michigan,--,0-0,0-0,0-0,82,122,104,2012,9
104,105,Virginia,--,0-0,0-0,0-0,60,108,105,2012,9
105,106,Kentucky,--,0-0,0-0,0-0,58,109,106,2012,9
106,107,Memphis,--,0-0,0-0,0-0,74,124,108,2012,9
107,108,Miami (OH),--,0-0,0-0,0-0,80,117,107,2012,9
108,109,Tulane,--,0-0,0-0,0-0,76,120,111,2012,9
109,110,Army,--,0-0,0-0,0-0,56,116,110,2012,9
110,111,N Mex State,--,0-0,0-0,0-0,65,122,109,2012,9
111,112,Hawaii,--,0-0,0-0,0-0,90,113,112,2012,9
112,113,Idaho ,--,0-0,0-0,0-0,87,120,114,2012,9
113,114,U Mass,--,0-0,0-0,0-0,56,124,113,2012,9
114,115,Arkansas,-0.4,0-1,0-0,0-0,11,120,115,2012,9
115,116,Wash State,-2.5,0-1,0-0,0-0,19,123,117,2012,9
116,117,N Illinois,-3.4,0-0,0-1,0-0,5,119,116,2012,9
117,118,NC State,-10.4,0-1,0-0,0-0,63,124,118,2012,9
118,119,Texas,-15.4,0-1,0-0,0-0,7,121,119,2012,9
119,120,Colorado St,-18.8,0-0,0-0,0-0,97,122,120,2012,9
120,121,Miami (FL),-21.2,0-1,0-0,0-0,11,121,121,2012,9
121,122,Navy,-23.2,0-1,0-0,0-0,58,124,122,2012,9
122,123,Colorado,-24.5,0-0,0-0,0-0,98,124,124,2012,9
123,124,Rice,-27.0,0-1,0-0,0-0,72,124,123,2012,9
