,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,Oklahoma,53.1,0-0,0-0,0-0,1,29,1,2012,10
1,2,Alabama,39.2,0-0,1-0,0-0,1,14,2,2012,10
2,3,Notre Dame,36.8,0-0,0-0,0-0,2,24,3,2012,10
3,4,Georgia,27.4,1-0,0-0,0-0,4,45,43,2012,10
4,5,Oregon,15.9,0-0,0-0,0-0,3,52,5,2012,10
5,6,Tennessee,14.6,0-0,0-0,0-0,1,35,4,2012,10
6,7,USC,11.4,0-0,1-0,0-0,4,41,6,2012,10
7,8,Houston,10.4,0-0,0-0,0-0,7,108,7,2012,10
8,9,Cincinnati,6.4,0-0,1-0,0-0,6,55,8,2012,10
9,10,Florida,5.3,0-1,0-0,0-0,7,47,19,2012,10
10,11,Iowa,4.5,0-0,0-0,0-0,9,119,11,2012,10
11,12,Mississippi,4.2,0-0,0-0,0-0,12,75,23,2012,10
12,13,LA Monroe,4.2,0-0,0-0,0-0,6,117,10,2012,10
13,14,Michigan,3.9,0-1,0-0,0-0,6,120,12,2012,10
14,15,Clemson,3.4,0-0,1-0,0-0,4,46,9,2012,10
15,16,Auburn,3.2,0-0,0-1,0-0,8,119,13,2012,10
16,17,VA Tech,1.4,0-1,0-0,0-0,9,104,14,2012,10
17,18,W Virginia,0.7,0-0,0-0,0-0,6,108,15,2012,10
18,19,Syracuse,0.1,0-1,0-0,0-0,7,116,16,2012,10
19,20,Kansas St,--,0-0,0-0,0-0,13,50,17,2012,10
20,21,Texas A&M,--,0-0,0-0,0-0,1,53,20,2012,10
21,22,Texas Tech,--,0-0,0-0,0-0,9,48,18,2012,10
22,23,BYU,--,0-0,0-0,0-0,6,55,35,2012,10
23,24,Wisconsin,--,0-0,0-0,0-0,2,84,25,2012,10
24,25,LSU,--,0-0,0-0,0-0,4,47,24,2012,10
25,26,Oregon St,--,0-0,0-0,0-0,18,63,21,2012,10
26,27,Central FL,--,0-0,0-0,0-0,1,53,40,2012,10
27,28,Michigan St,--,0-0,0-0,0-0,10,41,27,2012,10
28,29,TX Christian,--,0-0,0-0,0-0,6,52,22,2012,10
29,30,Penn State,--,0-0,0-0,0-0,22,77,26,2012,10
30,31,Stanford,--,0-0,0-0,0-0,6,111,31,2012,10
31,32,Utah State,--,0-0,0-0,0-0,6,112,37,2012,10
32,33,San Jose St,--,0-0,0-0,0-0,5,114,29,2012,10
33,34,Florida St,--,0-0,0-0,0-0,12,51,30,2012,10
34,35,Ohio State,--,0-0,0-0,0-0,16,53,46,2012,10
35,36,Iowa State,--,0-0,0-0,0-0,22,108,34,2012,10
36,37,Arizona St,--,0-0,0-0,0-0,4,70,33,2012,10
37,38,Rutgers,--,0-0,0-0,0-0,28,102,32,2012,10
38,39,Boise State,--,0-0,0-0,0-0,6,58,44,2012,10
39,40,S Carolina,--,0-0,0-0,0-0,3,45,36,2012,10
40,41,Fresno St,--,0-0,0-0,0-0,28,124,45,2012,10
41,42,Miss State,--,0-0,0-0,0-0,31,105,42,2012,10
42,43,Missouri,--,0-0,0-0,0-0,17,61,47,2012,10
43,44,UCLA,--,0-0,0-0,0-0,2,111,53,2012,10
44,45,LA Tech,--,0-0,0-0,0-0,21,59,38,2012,10
45,46,Baylor,--,0-0,0-0,0-0,6,52,41,2012,10
46,47,Arkansas St,--,0-0,0-0,0-0,42,99,65,2012,10
47,48,Purdue,--,0-0,0-0,0-0,15,122,28,2012,10
48,49,Indiana,--,0-0,0-0,0-0,12,107,57,2012,10
49,50,Nevada,--,0-0,0-0,0-0,12,63,39,2012,10
50,51,W Kentucky,--,0-0,0-0,0-0,43,114,50,2012,10
51,52,Northwestern,--,0-0,0-0,0-0,15,97,52,2012,10
52,53,Louisville,--,0-0,0-0,0-0,8,69,54,2012,10
53,54,GA Tech,--,0-0,0-0,0-0,11,57,56,2012,10
54,55,California,--,0-0,0-0,0-0,25,73,48,2012,10
55,56,Kent State,--,0-0,0-0,0-0,56,114,72,2012,10
56,57,Nebraska,--,0-0,0-0,0-0,14,123,62,2012,10
57,58,Toledo,--,0-0,0-0,0-0,35,116,55,2012,10
58,59,N Carolina,--,0-0,0-0,0-0,22,76,58,2012,10
59,60,Maryland,--,0-0,0-0,0-0,25,95,51,2012,10
60,61,Tulsa,--,0-0,0-0,0-0,13,104,61,2012,10
