,Rank,Team,2012,Last 3,Last 1,Home,Away,2011,Season,Week
0,1,Baylor,586.9,604.7,666.0,570.3,599.3,590.4,2012,11
1,2,Texas A&M,573.5,591.3,693.0,486.7,625.6,490.2,2012,11
2,3,LA Tech,570.9,635.3,537.0,644.4,479.0,382.3,2012,11
3,4,Oklahoma St,560.7,533.3,504.0,603.5,503.7,550.5,2012,11
4,5,Oregon,549.9,600.3,730.0,549.2,551.0,510.6,2012,11
5,6,Florida St,529.0,552.0,560.0,622.0,405.0,346.0,2012,11
6,7,Clemson,525.5,515.7,718.0,474.0,556.4,439.1,2012,11
7,8,Marshall,520.1,475.3,433.0,465.0,575.3,333.4,2012,11
8,9,UCLA,515.0,483.7,611.0,525.8,501.5,377.7,2012,11
9,10,Nevada,506.8,452.0,380.0,531.3,492.0,506.8,2012,11
10,11,Arizona,499.6,459.3,257.0,558.2,402.0,462.8,2012,11
11,12,Texas Tech,499.5,424.0,441.0,544.8,454.3,467.5,2012,11
12,13,Houston,498.6,427.7,384.0,509.4,485.0,588.8,2012,11
13,14,Troy,488.7,511.3,721.0,491.5,486.4,380.0,2012,11
14,15,N Illinois,483.7,530.3,610.0,536.8,441.2,470.9,2012,11
15,16,N Carolina,483.3,490.0,570.0,532.0,434.5,387.6,2012,11
16,17,Nebraska,477.1,447.3,473.0,481.3,473.0,381.3,2012,11
17,18,Tennessee,476.0,490.7,718.0,493.3,458.8,324.4,2012,11
18,19,Ball State,473.2,436.7,413.0,501.3,450.8,379.4,2012,11
19,20,Ohio,472.8,488.0,559.0,479.3,466.3,448.2,2012,11
20,21,Fresno St,472.6,491.3,480.0,548.5,411.8,419.6,2012,11
21,22,Georgia,468.2,436.7,533.0,571.6,339.0,403.8,2012,11
22,23,W Virginia,467.7,329.7,338.0,481.2,434.0,464.8,2012,11
23,24,USC,464.7,563.7,615.0,509.0,429.2,456.8,2012,11
24,25,Oklahoma,462.7,456.3,593.0,387.3,519.3,512.3,2012,11
25,26,Toledo,461.3,474.0,412.0,413.3,490.0,473.6,2012,11
26,27,LA Monroe,458.4,404.0,407.0,432.0,479.6,385.8,2012,11
27,28,Army,456.9,423.7,414.0,467.8,438.7,383.5,2012,11
28,29,Syracuse,453.1,500.3,479.0,467.7,444.4,347.8,2012,11
29,30,Utah State,450.1,543.7,593.0,513.3,399.6,442.8,2012,11
30,31,LA Lafayette,448.3,476.0,607.0,465.0,435.8,404.2,2012,11
31,32,Cincinnati,448.2,433.7,470.0,454.3,442.0,371.6,2012,11
32,33,Arizona St,445.8,415.3,303.0,491.3,400.3,439.9,2012,11
33,34,Ohio State,445.3,428.7,567.0,445.0,446.0,318.2,2012,11
34,35,Indiana,444.9,394.0,473.0,457.3,432.5,342.5,2012,11
35,36,Air Force,444.6,434.7,338.0,497.3,392.0,421.3,2012,11
36,37,Texas,441.1,431.3,427.0,449.0,434.8,392.5,2012,11
37,38,Arkansas St,438.4,438.7,474.0,423.3,447.4,431.7,2012,11
38,39,Kansas St,432.3,462.0,481.0,450.6,401.7,339.8,2012,11
39,40,San Jose St,430.0,452.7,413.0,536.7,366.0,378.7,2012,11
40,41,Tulsa,429.4,414.3,328.0,480.0,378.8,440.4,2012,11
41,42,Alabama,425.9,431.7,342.0,387.5,456.6,426.9,2012,11
42,43,W Michigan,424.6,492.7,513.0,443.8,409.2,463.6,2012,11
43,44,Louisville,424.5,472.0,508.0,468.8,350.7,328.8,2012,11
44,45,Middle Tenn,424.3,378.3,342.0,425.0,423.8,401.1,2012,11
45,46,Oregon St,420.6,359.0,424.0,343.5,497.8,362.5,2012,11
46,47,Central FL,418.8,438.3,396.0,422.4,414.3,393.1,2012,11
47,48,Rice,417.7,415.0,482.0,464.5,386.5,347.7,2012,11
48,49,GA Tech,416.3,373.7,401.0,431.6,390.7,442.0,2012,11
49,50,TX Christian,413.8,421.7,405.0,469.7,380.2,438.4,2012,11
50,51,S Florida,412.5,407.0,283.0,360.0,465.0,403.2,2012,11
51,52,UAB,412.4,486.0,435.0,399.3,420.2,364.8,2012,11
52,53,Penn State,412.2,456.3,506.0,397.2,431.0,340.3,2012,11
53,54,Arkansas,412.1,468.0,407.0,392.3,432.0,435.9,2012,11
54,55,Miami (FL),405.3,340.0,347.0,417.8,392.8,381.6,2012,11
55,56,Notre Dame,404.4,438.0,522.0,372.0,445.0,413.0,2012,11
56,57,Akron,401.6,377.7,442.0,367.3,429.0,254.5,2012,11
57,58,Kent State,401.4,367.7,364.0,403.0,400.4,251.0,2012,11
58,59,VA Tech,399.3,450.7,421.0,415.7,389.4,405.3,2012,11
59,60,Northwestern,397.6,336.3,433.0,464.4,286.3,419.5,2012,11
60,61,E Carolina,396.8,498.3,557.0,436.3,365.2,394.9,2012,11
61,62,Virginia,395.5,377.7,446.0,401.8,389.3,391.6,2012,11
62,63,Pittsburgh,395.4,363.3,308.0,481.7,330.8,347.7,2012,11
63,64,North Texas,392.5,452.0,400.0,448.7,358.8,341.8,2012,11
64,65,San Diego St,392.0,374.7,269.0,448.8,321.0,422.0,2012,11
65,66,NC State,391.9,365.7,216.0,308.3,442.0,343.0,2012,11
66,67,LSU,390.6,385.7,435.0,451.6,289.0,350.8,2012,11
67,68,California,389.8,369.3,450.0,359.6,427.5,386.9,2012,11
68,69,UNLV,389.0,346.7,530.0,430.0,337.8,262.6,2012,11
69,70,Mississippi,388.6,346.7,234.0,463.0,314.3,278.1,2012,11
70,71,Duke,388.1,361.3,342.0,433.2,331.8,365.4,2012,11
71,72,Wyoming,388.0,330.3,468.0,427.8,348.3,361.0,2012,11
72,73,Central Mich,386.4,465.3,506.0,372.4,409.7,402.1,2012,11
73,74,Miss State,386.3,337.3,310.0,390.0,380.0,339.4,2012,11
74,75,Miami (OH),383.5,340.0,340.0,416.0,372.7,372.9,2012,11
75,76,Florida Intl,381.2,368.0,334.0,394.4,368.0,360.6,2012,11
76,77,Michigan,379.3,301.0,389.0,465.0,310.8,404.7,2012,11
77,78,W Kentucky,376.9,392.0,438.0,482.3,313.6,347.1,2012,11
78,79,S Methodist,376.1,376.7,259.0,350.0,402.3,376.8,2012,11
79,80,Stanford,373.4,389.0,436.0,388.6,354.5,489.3,2012,11
80,81,S Carolina,372.1,304.0,510.0,465.4,255.5,365.3,2012,11
81,82,Boise State,370.2,369.0,276.0,373.0,366.8,481.3,2012,11
82,83,TX El Paso,369.2,448.7,494.0,368.0,370.2,378.7,2012,11
83,84,Rutgers,365.0,339.0,409.0,308.7,407.3,338.3,2012,11
84,85,Navy,364.5,436.3,393.0,296.7,405.2,394.5,2012,11
85,86,Bowling Grn,364.1,374.7,356.0,405.0,339.6,367.5,2012,11
86,87,TX-San Ant,364.0,383.0,438.0,355.5,368.3,--,2012,11
87,88,BYU,362.3,346.7,411.0,433.0,291.5,391.8,2012,11
88,89,Boston Col,361.9,324.0,381.0,419.0,327.6,290.0,2012,11
89,90,Michigan St,360.4,314.0,361.0,353.0,371.5,390.0,2012,11
90,91,Purdue,359.4,367.7,375.0,371.8,338.7,356.0,2012,11
