,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oregon,32.2,1,38,4,2012,12
1,2,Kansas St,30.3,1,76,1,2012,12
2,3,Alabama,29.8,1,20,2,2012,12
3,4,Texas A&M,25.8,2,54,6,2012,12
4,5,Oklahoma,23.8,2,87,3,2012,12
5,6,Clemson,22.7,6,65,8,2012,12
6,7,LSU,20.0,3,40,14,2012,12
7,8,Florida St,18.7,2,31,9,2012,12
8,9,N Illinois,17.2,9,121,10,2012,12
9,10,Florida,17.1,4,41,7,2012,12
10,11,Oklahoma St,16.9,1,48,16,2012,12
11,12,Wisconsin,16.8,7,108,25,2012,12
12,13,Georgia,15.4,3,84,28,2012,12
13,14,Notre Dame,15.2,3,26,5,2012,12
14,15,Oregon St,14.4,9,53,20,2012,12
15,16,USC,14.0,7,39,21,2012,12
16,17,Utah State,14.0,6,112,15,2012,12
17,18,Ohio State,13.6,4,40,13,2012,12
18,19,S Carolina,12.8,2,58,17,2012,12
19,20,Stanford,12.5,5,112,22,2012,12
20,21,Penn State,12.3,12,96,12,2012,12
21,22,Michigan,11.9,6,69,11,2012,12
22,23,UCLA,10.4,4,58,18,2012,12
23,24,BYU,10.1,6,44,19,2012,12
24,25,TX Christian,9.9,9,75,36,2012,12
25,26,Arkansas,9.8,26,105,42,2012,12
26,27,Boise State,9.7,11,44,29,2012,12
27,28,Vanderbilt,9.1,8,81,24,2012,12
28,29,Arkansas St,8.6,12,101,54,2012,12
29,30,Nebraska,8.4,6,52,34,2012,12
30,31,Texas Tech,8.3,6,71,30,2012,12
31,32,Fresno St,8.2,21,77,38,2012,12
32,33,Texas,7.6,3,55,53,2012,12
33,34,Syracuse,7.1,16,84,50,2012,12
34,35,Utah,6.9,7,68,27,2012,12
35,36,Miss State,6.8,22,114,31,2012,12
36,37,Central FL,6.6,1,65,32,2012,12
37,38,GA Tech,6.3,19,93,75,2012,12
38,39,Mississippi,5.3,14,89,33,2012,12
39,40,Tulsa,4.9,28,82,64,2012,12
40,41,Missouri,4.8,9,53,37,2012,12
41,42,Northwestern,4.7,22,88,44,2012,12
42,43,Michigan St,4.7,8,61,43,2012,12
43,44,Cincinnati,4.2,22,71,45,2012,12
44,45,Iowa State,4.1,15,59,23,2012,12
45,46,LA Tech,3.6,21,65,35,2012,12
46,47,Baylor,3.5,2,103,61,2012,12
47,48,Kent State,3.3,37,115,41,2012,12
48,49,Arizona St,3.1,2,51,39,2012,12
49,50,San Diego St,3.1,17,77,48,2012,12
50,51,Louisville,2.8,35,62,46,2012,12
51,52,Pittsburgh,2.7,18,122,40,2012,12
52,53,Rutgers,2.6,16,80,47,2012,12
53,54,San Jose St,2.1,1,72,56,2012,12
54,55,Washington,1.9,35,74,69,2012,12
55,56,Arizona,1.6,11,75,52,2012,12
56,57,Bowling Grn,1.5,43,98,58,2012,12
57,58,Tennessee,0.9,7,66,49,2012,12
58,59,N Carolina,0.0,8,114,26,2012,12
59,60,Navy,-0.6,49,118,51,2012,12
60,61,VA Tech,-0.7,25,68,66,2012,12
61,62,LA Lafayette,-1.3,39,105,65,2012,12
62,63,S Methodist,-1.4,47,110,62,2012,12
63,64,Miami (FL),-1.8,22,76,60,2012,12
64,65,NC State,-1.8,42,110,73,2012,12
65,66,Ball State,-2.4,50,111,72,2012,12
66,67,S Florida,-3.6,20,91,71,2012,12
67,68,Kansas,-3.9,68,112,81,2012,12
68,69,W Virginia,-4.1,8,122,68,2012,12
69,70,Minnesota,-4.2,66,114,88,2012,12
70,71,Rice,-5.6,46,120,74,2012,12
71,72,Toledo,-5.7,50,116,59,2012,12
72,73,Iowa,-6.4,58,101,67,2012,12
73,74,E Carolina,-7.2,67,102,76,2012,12
74,75,Indiana,-7.7,55,111,55,2012,12
75,76,Fla Atlantic,-7.7,3,120,96,2012,12
76,77,Duke,-8.2,33,103,79,2012,12
77,78,Virginia,-8.4,60,108,80,2012,12
78,79,Troy,-8.4,64,90,78,2012,12
79,80,LA Monroe,-8.5,31,92,70,2012,12
80,81,W Kentucky,-9.4,18,104,63,2012,12
81,82,California,-9.5,29,108,57,2012,12
82,83,Purdue,-9.6,16,104,103,2012,12
83,84,Middle Tenn,-9.8,56,122,86,2012,12
84,85,Wash State,-10.0,83,117,87,2012,12
85,86,Maryland,-10.0,59,118,84,2012,12
86,87,W Michigan,-10.6,75,112,77,2012,12
87,88,Auburn,-10.7,53,90,89,2012,12
88,89,Marshall,-10.7,60,110,90,2012,12
89,90,Connecticut,-11.0,3,109,99,2012,12
90,91,Wake Forest,-11.1,74,113,83,2012,12
91,92,Ohio,-11.5,26,115,94,2012,12
92,93,Nevada,-11.5,8,93,85,2012,12
93,94,Florida Intl,-11.7,76,112,93,2012,12
94,95,Air Force,-11.9,4,113,92,2012,12
95,96,UNLV,-12.1,81,121,82,2012,12
96,97,Boston Col,-13.5,41,105,105,2012,12
97,98,Texas State,-13.5,6,116,106,2012,12
98,99,S Alabama,-14.0,16,118,110,2012,12
99,100,Army,-14.0,57,123,95,2012,12
100,101,Wyoming,-14.2,69,115,102,2012,12
101,102,Colorado St,-14.5,79,123,116,2012,12
102,103,Tulane,-14.9,99,124,101,2012,12
103,104,TX El Paso,-16.3,43,112,111,2012,12
104,105,North Texas,-16.5,3,107,104,2012,12
105,106,Central Mich,-17.0,80,119,107,2012,12
106,107,Buffalo,-17.2,81,115,108,2012,12
107,108,Houston,-17.6,53,117,91,2012,12
108,109,UAB,-17.8,86,119,100,2012,12
109,110,Kentucky,-18.6,51,112,112,2012,12
110,111,New Mexico,-18.9,39,115,98,2012,12
111,112,E Michigan,-19.2,90,122,117,2012,12
112,113,Temple,-19.4,47,113,97,2012,12
113,114,Illinois,-19.6,28,115,113,2012,12
114,115,Miami (OH),-19.7,66,120,109,2012,12
115,116,Memphis,-23.1,73,124,118,2012,12
116,117,TX-San Ant,-24.1,67,120,115,2012,12
117,118,Akron,-24.1,86,123,114,2012,12
118,119,S Mississippi,-27.2,52,122,119,2012,12
119,120,Colorado,-28.4,89,123,121,2012,12
120,121,N Mex State,-29.8,39,124,120,2012,12
121,122,Hawaii,-30.0,1,124,122,2012,12
122,123,Idaho ,-31.8,9,124,124,2012,12
123,124,U Mass,-34.1,68,124,123,2012,12
