,Rank,Team,2012,Last 3,Last 1,Home,Away,2011,Season,Week
0,1,TX-San Ant,0.3,0.3,0.0,--,0.3,--,2012,8
1,2,Indiana,0.4,0.3,0.0,0.0,1.0,1.5,2012,8
2,3,Ohio,0.5,0.3,0.0,0.7,0.3,1.8,2012,8
3,4,Rutgers,0.6,0.3,0.0,0.5,0.7,2.3,2012,8
4,4,W Virginia,0.6,0.7,0.0,0.3,1.0,1.8,2012,8
5,6,Florida,0.7,1.0,0.0,1.3,0.0,2.2,2012,8
6,6,Cincinnati,0.7,0.7,0.0,0.0,2.0,1.8,2012,8
7,6,LA Tech,0.7,0.0,0.0,0.3,1.0,1.5,2012,8
8,9,Miss State,0.8,1.0,0.0,0.7,1.0,1.6,2012,8
9,9,Iowa,0.8,0.7,1.0,1.0,0.5,1.4,2012,8
10,9,Kent State,0.8,0.7,0.0,1.0,0.8,1.6,2012,8
11,9,Kansas St,0.8,0.3,1.0,1.0,0.5,0.8,2012,8
12,13,Alabama,0.8,1.3,2.0,0.7,1.0,1.0,2012,8
13,13,Penn State,0.8,0.7,1.0,1.3,0.0,2.1,2012,8
14,15,LA Lafayette,1.0,1.3,1.0,1.5,0.5,1.8,2012,8
15,15,Louisville,1.0,1.3,0.0,0.5,1.3,1.5,2012,8
16,15,Texas,1.0,1.7,3.0,0.7,1.3,2.0,2012,8
17,15,Pittsburgh,1.0,0.7,0.0,0.5,1.5,1.7,2012,8
18,19,Michigan St,1.1,0.3,1.0,1.4,0.5,1.3,2012,8
19,20,Northwestern,1.2,1.3,0.0,1.7,0.7,1.4,2012,8
20,20,Toledo,1.2,1.7,2.0,2.0,0.8,1.2,2012,8
21,20,LA Monroe,1.2,1.0,0.0,1.5,1.0,1.4,2012,8
22,20,Notre Dame,1.2,1.7,3.0,2.0,0.3,2.2,2012,8
23,24,North Texas,1.2,1.0,2.0,0.0,1.5,1.4,2012,8
24,24,Oregon St,1.2,1.3,0.0,1.5,1.0,2.6,2012,8
25,24,Clemson,1.2,1.7,2.0,1.0,1.3,1.6,2012,8
26,24,Florida St,1.2,1.0,2.0,1.7,0.5,1.5,2012,8
27,24,Vanderbilt,1.2,1.0,1.0,1.0,1.3,2.3,2012,8
28,29,Oklahoma,1.3,1.7,1.0,3.0,0.7,2.2,2012,8
29,29,Temple,1.3,0.7,2.0,1.5,1.0,1.0,2012,8
30,31,Ohio State,1.3,1.7,1.0,1.0,2.0,1.2,2012,8
31,32,New Mexico,1.3,1.7,0.0,2.5,0.8,1.8,2012,8
32,32,N Illinois,1.3,1.0,1.0,0.7,2.0,1.3,2012,8
33,32,Stanford,1.3,1.7,2.0,1.0,2.0,1.3,2012,8
34,32,N Carolina,1.3,1.3,1.0,1.0,1.7,2.1,2012,8
35,32,Central FL,1.3,0.7,0.0,1.0,2.0,1.5,2012,8
36,32,Boise State,1.3,1.3,1.0,1.0,1.7,1.4,2012,8
37,38,Central Mich,1.4,1.3,0.0,1.5,1.3,1.9,2012,8
38,38,Utah,1.4,2.0,1.0,1.0,1.7,1.9,2012,8
39,38,San Jose St,1.4,1.3,1.0,1.0,1.7,2.7,2012,8
40,38,Air Force,1.4,2.0,1.0,2.5,0.7,1.9,2012,8
41,38,Army,1.4,1.3,1.0,1.0,2.0,2.2,2012,8
42,38,Wake Forest,1.4,2.0,2.0,1.7,1.0,0.9,2012,8
43,38,GA Tech,1.4,1.7,1.0,1.7,1.0,1.4,2012,8
44,45,Ball State,1.4,2.3,3.0,1.8,1.0,1.5,2012,8
45,45,S Carolina,1.4,1.0,2.0,1.3,1.7,2.2,2012,8
46,45,Rice,1.4,1.0,1.0,1.0,1.8,1.6,2012,8
47,48,U Mass,1.5,2.3,3.0,0.5,2.0,4.0,2012,8
48,48,Miami (FL),1.5,1.0,2.0,1.5,1.5,1.6,2012,8
49,48,Wisconsin,1.5,1.3,1.0,1.7,1.3,0.7,2012,8
50,48,LSU,1.5,2.0,1.0,1.0,2.5,0.7,2012,8
51,48,UNLV,1.5,1.3,1.0,1.5,1.5,1.1,2012,8
52,48,Bowling Grn,1.5,1.3,1.0,1.5,1.5,2.3,2012,8
53,54,Kentucky,1.6,0.7,0.0,1.5,1.7,2.0,2012,8
54,54,Florida Intl,1.6,1.7,1.0,1.5,1.7,1.2,2012,8
55,56,Wyoming,1.6,1.0,1.0,2.0,1.3,1.5,2012,8
56,56,E Michigan,1.6,1.3,1.0,1.5,1.7,1.4,2012,8
57,56,Arizona St,1.6,0.7,2.0,1.0,2.0,1.8,2012,8
58,56,Memphis,1.6,1.3,2.0,3.0,0.7,1.5,2012,8
59,56,Texas State,1.6,1.7,0.0,1.0,2.5,3.5,2012,8
60,56,Texas A&M,1.6,2.7,2.0,0.0,2.7,1.8,2012,8
61,56,Fla Atlantic,1.6,1.3,1.0,3.0,1.3,2.3,2012,8
62,56,Boston Col,1.6,1.3,1.0,2.5,1.0,1.7,2012,8
63,56,Middle Tenn,1.6,1.7,0.0,2.5,1.0,2.3,2012,8
64,65,Georgia,1.7,1.3,1.0,1.8,1.5,1.8,2012,8
65,65,Fresno St,1.7,2.0,2.0,3.0,1.0,1.9,2012,8
66,65,Missouri,1.7,1.7,3.0,2.0,1.0,1.4,2012,8
67,65,Utah State,1.7,1.7,1.0,2.0,1.5,1.8,2012,8
68,65,Nevada,1.7,2.0,2.0,3.0,1.0,1.9,2012,8
69,70,TX El Paso,1.7,3.3,3.0,1.0,2.3,2.1,2012,8
70,71,Oklahoma St,1.8,1.0,1.0,1.0,2.5,1.8,2012,8
71,72,W Kentucky,1.8,1.0,2.0,1.0,2.0,1.7,2012,8
72,72,Texas Tech,1.8,2.3,2.0,2.0,1.5,1.5,2012,8
73,74,BYU,1.8,1.7,3.0,1.3,3.0,2.0,2012,8
74,74,Colorado St,1.8,2.7,3.0,1.0,2.3,2.1,2012,8
75,74,USC,1.8,2.0,1.0,2.0,1.8,1.5,2012,8
76,74,San Diego St,1.8,2.0,1.0,0.8,4.0,1.3,2012,8
77,74,California,1.8,2.0,2.0,2.0,1.7,1.9,2012,8
78,74,Arkansas St,1.8,1.7,3.0,2.0,1.7,2.1,2012,8
79,74,Miami (OH),1.8,2.3,3.0,1.0,2.0,1.8,2012,8
80,74,Tulsa,1.8,1.3,1.0,1.7,2.0,2.5,2012,8
81,74,VA Tech,1.8,2.0,1.0,0.7,3.0,1.4,2012,8
82,83,E Carolina,2.0,2.0,2.0,2.5,1.8,2.9,2012,8
83,83,Kansas,2.0,1.7,0.0,1.7,2.5,2.1,2012,8
84,83,W Michigan,2.0,2.3,2.0,1.7,2.3,2.3,2012,8
85,83,Navy,2.0,0.7,0.0,2.0,2.0,1.3,2012,8
86,83,Akron,2.0,1.3,2.0,2.0,2.0,2.2,2012,8
87,83,Purdue,2.0,2.0,1.0,2.0,2.0,1.6,2012,8
88,89,S Mississippi,2.2,2.7,2.0,3.0,1.3,2.2,2012,8
89,89,Tulane,2.2,2.7,1.0,2.5,1.5,2.2,2012,8
90,89,Michigan,2.2,2.7,1.0,1.0,3.3,1.7,2012,8
91,92,Oregon,2.2,2.3,2.0,2.3,2.0,1.5,2012,8
92,92,Minnesota,2.2,2.3,3.0,1.7,3.0,1.4,2012,8
93,92,Tennessee,2.2,2.7,2.0,2.0,2.3,1.6,2012,8
94,92,Iowa State,2.2,2.0,1.0,2.0,2.5,2.6,2012,8
95,92,Arizona,2.2,2.7,1.0,1.7,3.0,1.9,2012,8
96,97,Baylor,2.3,3.0,6.0,3.0,1.5,1.9,2012,8
97,98,Connecticut,2.3,2.0,1.0,2.0,2.7,2.0,2012,8
98,98,UCLA,2.3,2.7,1.0,1.8,3.0,1.9,2012,8
99,100,Mississippi,2.3,1.7,0.0,2.0,3.0,2.2,2012,8
100,100,Arkansas,2.3,1.7,0.0,2.3,2.3,1.6,2012,8
101,100,Houston,2.3,1.3,1.0,1.3,4.5,1.0,2012,8
102,103,S Methodist,2.4,2.7,1.0,3.5,1.7,2.4,2012,8
103,103,NC State,2.4,2.3,1.0,0.5,3.7,1.8,2012,8
104,103,Marshall,2.4,2.3,3.0,3.0,2.0,2.1,2012,8
105,103,Colorado,2.4,2.0,1.0,1.5,3.0,1.5,2012,8
106,103,Buffalo,2.4,2.7,3.0,4.0,2.0,1.3,2012,8
107,103,N Mex State,2.4,3.3,4.0,3.0,2.0,1.9,2012,8
108,103,Washington,2.4,3.3,4.0,2.0,3.0,1.8,2012,8
109,103,Nebraska,2.4,3.3,4.0,2.0,3.0,1.4,2012,8
110,103,UAB,2.4,2.3,2.0,3.5,1.7,2.2,2012,8
111,112,Troy,2.5,2.0,0.0,2.3,2.7,2.6,2012,8
112,112,Duke,2.5,1.7,4.0,2.0,3.0,1.7,2012,8
113,114,TX Christian,2.6,2.3,0.0,3.5,2.0,1.7,2012,8
114,114,S Florida,2.6,2.7,3.0,3.5,2.0,1.9,2012,8
115,114,Maryland,2.6,2.3,1.0,2.5,2.7,2.0,2012,8
116,117,Wash State,2.7,3.0,2.0,2.5,2.8,1.9,2012,8
117,118,Syracuse,2.8,3.0,4.0,2.0,3.3,1.6,2012,8
118,119,Illinois,2.8,2.3,2.0,3.3,2.3,2.3,2012,8
119,119,Virginia,2.8,2.3,2.0,3.0,2.7,2.3,2012,8
120,121,S Alabama,3.0,2.7,1.0,4.0,2.3,3.5,2012,8
121,121,Hawaii,3.0,3.0,3.0,2.5,3.3,2.1,2012,8
122,123,Idaho,3.2,3.3,3.0,2.5,3.5,2.4,2012,8
123,123,Auburn,3.2,3.3,2.0,3.3,3.0,1.6,2012,8
