,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Florida,8.8,1,57,1,2012,7
1,2,Michigan,8.7,1,22,4,2012,7
2,3,Oklahoma,7.0,1,85,17,2012,7
3,4,Texas,6.5,3,98,3,2012,7
4,5,Missouri,5.6,1,93,2,2012,7
5,6,Vanderbilt,5.4,6,35,8,2012,7
6,7,Georgia,4.7,7,91,23,2012,7
7,8,Oklahoma St,4.5,3,66,7,2012,7
8,9,Arizona,4.3,9,73,12,2012,7
9,10,Texas A&M,3.8,1,18,9,2012,7
10,11,Alabama,3.6,1,27,21,2012,7
11,12,Auburn,3.5,4,42,5,2012,7
12,13,Utah,3.4,9,115,15,2012,7
13,14,California,3.3,13,91,13,2012,7
14,15,Notre Dame,2.8,3,64,11,2012,7
15,16,Kentucky,2.7,14,85,14,2012,7
16,17,Kansas St,2.6,1,97,10,2012,7
17,18,USC,2.6,4,86,19,2012,7
18,19,S Carolina,2.3,6,35,32,2012,7
19,20,Iowa State,2.1,4,74,34,2012,7
20,21,Arkansas,2.0,10,98,30,2012,7
21,22,Washington,1.8,15,71,38,2012,7
22,23,Tennessee,1.8,7,68,16,2012,7
23,24,Texas Tech,1.6,5,121,58,2012,7
24,25,W Virginia,1.5,12,113,81,2012,7
25,26,LSU,1.2,3,87,60,2012,7
26,27,Baylor,1.2,7,115,28,2012,7
27,28,Stanford,0.9,6,100,20,2012,7
28,29,Mississippi,0.9,24,114,43,2012,7
29,30,Miami (FL),0.7,8,52,31,2012,7
30,31,Oregon St,0.7,5,63,6,2012,7
31,32,Michigan St,0.6,8,37,25,2012,7
32,33,Nebraska,0.6,13,59,39,2012,7
33,34,Ohio State,0.5,16,89,46,2012,7
34,35,Arizona St,0.1,20,119,26,2012,7
35,36,S Mississippi,0.0,2,92,24,2012,7
36,37,Tulane,-0.1,10,120,37,2012,7
37,38,VA Tech,-0.3,21,51,50,2012,7
38,39,Clemson,-0.6,16,90,18,2012,7
39,40,S Methodist,-1.3,13,82,29,2012,7
40,41,S Florida,-1.3,27,106,33,2012,7
41,42,Florida St,-1.6,11,109,41,2012,7
42,43,Boise State,-1.9,4,78,36,2012,7
43,44,NC State,-2.0,10,70,57,2012,7
44,45,W Kentucky,-2.4,28,121,42,2012,7
45,46,Wisconsin,-2.4,14,99,27,2012,7
46,47,Central FL,-2.5,17,116,35,2012,7
47,48,BYU,-2.6,19,113,48,2012,7
48,49,Fresno St,-2.7,20,119,40,2012,7
49,50,UCLA,-2.9,24,101,47,2012,7
50,51,Purdue,-2.9,23,109,51,2012,7
51,52,LA Monroe,-3.1,14,101,49,2012,7
52,53,Virginia,-3.2,42,116,45,2012,7
53,54,E Carolina,-3.7,50,117,55,2012,7
54,55,Illinois,-3.7,27,74,66,2012,7
55,56,TX El Paso,-4.0,7,96,44,2012,7
56,57,Oregon,-4.3,3,81,61,2012,7
57,58,Navy,-4.4,2,90,73,2012,7
58,59,Utah State,-4.5,38,123,88,2012,7
59,60,GA Tech,-4.5,17,76,74,2012,7
60,61,Syracuse,-4.6,13,83,56,2012,7
61,62,UAB,-4.8,22,120,22,2012,7
62,63,N Carolina,-4.9,41,95,76,2012,7
63,64,Tulsa,-5.0,23,88,78,2012,7
64,65,Florida Intl,-5.3,36,104,53,2012,7
65,66,Northwestern,-5.4,32,90,90,2012,7
66,67,Pittsburgh,-5.5,39,93,80,2012,7
67,68,Ball State,-5.5,58,102,63,2012,7
68,69,Arkansas St,-5.5,2,96,64,2012,7
69,70,TX Christian,-5.8,6,105,91,2012,7
70,71,Marshall,-5.8,11,105,69,2012,7
71,72,San Jose St,-6.0,15,114,84,2012,7
72,73,Connecticut,-6.1,49,114,98,2012,7
73,74,North Texas,-6.2,4,104,68,2012,7
74,75,Penn State,-6.3,34,82,77,2012,7
75,76,Troy,-6.3,69,108,79,2012,7
76,77,U Mass,-6.3,18,114,70,2012,7
77,78,Louisville,-6.4,41,92,67,2012,7
78,79,Central Mich,-6.4,79,121,94,2012,7
79,80,Rutgers,-6.5,44,114,85,2012,7
80,81,Maryland,-6.5,60,104,62,2012,7
81,82,Cincinnati,-6.5,29,107,59,2012,7
82,83,Miss State,-6.7,40,101,86,2012,7
83,84,Boston Col,-6.8,42,97,52,2012,7
84,85,Bowling Grn,-6.9,10,114,71,2012,7
85,86,Wake Forest,-7.1,72,102,97,2012,7
86,87,Temple,-7.1,52,121,93,2012,7
87,88,Toledo,-7.7,22,101,82,2012,7
88,89,Kansas,-7.9,28,117,100,2012,7
89,90,Buffalo,-8.0,13,117,107,2012,7
90,91,Rice,-8.1,19,113,54,2012,7
91,92,Iowa,-8.2,33,99,99,2012,7
92,93,Wyoming,-8.2,9,111,110,2012,7
93,94,Houston,-8.2,22,100,75,2012,7
94,95,Wash State,-8.3,14,115,106,2012,7
95,96,LA Tech,-8.4,43,96,72,2012,7
96,97,San Diego St,-8.6,31,110,87,2012,7
97,98,LA Lafayette,-8.6,58,122,65,2012,7
98,99,Army,-9.2,25,110,104,2012,7
99,100,Nevada,-9.3,30,106,92,2012,7
100,101,Fla Atlantic,-9.7,83,120,96,2012,7
101,102,New Mexico,-9.7,88,124,89,2012,7
102,103,E Michigan,-9.9,49,108,83,2012,7
103,104,Indiana,-10.3,65,122,114,2012,7
104,105,Duke,-10.3,48,106,105,2012,7
105,106,W Michigan,-10.6,20,110,95,2012,7
106,107,Texas State,-10.7,26,120,101,2012,7
107,108,Hawaii,-11.1,1,121,102,2012,7
108,109,N Illinois,-11.1,34,118,118,2012,7
109,110,Minnesota,-11.2,55,119,111,2012,7
110,111,S Alabama,-11.3,55,121,109,2012,7
111,112,Colorado St,-11.4,81,119,117,2012,7
112,113,Miami (OH),-11.5,6,117,115,2012,7
113,114,Middle Tenn,-11.9,92,124,119,2012,7
114,115,Ohio,-11.9,40,122,103,2012,7
115,116,UNLV,-12.0,70,120,120,2012,7
116,117,Kent State,-12.2,91,122,108,2012,7
117,118,Air Force,-12.5,59,120,113,2012,7
118,119,Akron,-13.2,35,123,116,2012,7
119,120,Idaho ,-14.3,97,122,112,2012,7
120,121,Colorado,-15.2,68,123,122,2012,7
121,122,Memphis,-15.3,109,124,121,2012,7
122,123,N Mex State,-16.5,105,124,123,2012,7
123,124,TX-San Ant,-23.1,58,124,124,2012,7
