,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
34,35,Nevada,--,0-0,0-0,0-0,12,63,26,2012,8
35,36,San Jose St,--,0-0,0-0,0-0,5,114,39,2012,8
36,37,Utah State,--,0-0,0-0,0-0,6,112,51,2012,8
37,38,Penn State,--,0-0,0-0,0-0,22,77,38,2012,8
38,39,Baylor,--,0-0,0-0,0-0,6,52,35,2012,8
39,40,Miss State,--,0-0,0-0,0-0,31,105,37,2012,8
40,41,Boise State,--,0-0,0-0,0-0,6,58,46,2012,8
41,42,Stanford,--,0-0,0-0,0-0,6,111,57,2012,8
42,43,Missouri,--,0-0,0-0,0-0,17,61,41,2012,8
43,44,BYU,--,0-0,0-0,0-0,6,55,43,2012,8
44,45,Middle Tenn,--,0-0,0-0,0-0,28,118,28,2012,8
45,46,Rutgers,--,0-0,0-0,0-0,28,102,49,2012,8
46,47,Fresno St,--,0-0,0-0,0-0,28,124,45,2012,8
47,48,Ohio State,--,0-0,0-0,0-0,16,53,33,2012,8
48,49,California,--,0-0,0-0,0-0,25,73,47,2012,8
49,50,Maryland,--,0-0,0-0,0-0,25,95,42,2012,8
50,51,Troy,--,0-0,0-0,0-0,47,108,50,2012,8
51,52,W Kentucky,--,0-0,0-0,0-0,43,114,52,2012,8
52,53,Louisville,--,0-0,0-0,0-0,8,69,60,2012,8
53,54,Indiana,--,0-0,0-0,0-0,12,107,53,2012,8
54,55,UCLA,--,0-0,0-0,0-0,2,111,54,2012,8
55,56,GA Tech,--,0-0,0-0,0-0,11,57,55,2012,8
56,57,Toledo,--,0-0,0-0,0-0,35,116,48,2012,8
57,58,Northwestern,--,0-0,0-0,0-0,15,97,59,2012,8
58,59,N Carolina,--,0-0,0-0,0-0,22,76,62,2012,8
59,60,Temple,--,0-0,0-0,0-0,52,108,66,2012,8
60,61,Tulsa,--,0-0,0-0,0-0,13,104,56,2012,8
61,62,Ohio,--,0-0,0-0,0-0,6,86,58,2012,8
62,63,Arkansas St,--,0-0,0-0,0-0,42,99,61,2012,8
63,64,S Florida,--,0-0,0-0,0-0,27,76,64,2012,8
64,65,Air Force,--,0-0,0-0,0-0,32,123,65,2012,8
65,66,Nebraska,--,0-0,0-0,0-0,14,123,63,2012,8
66,67,Utah,--,0-0,0-0,0-0,7,95,82,2012,8
67,68,Kent State,--,0-0,0-0,0-0,56,114,71,2012,8
68,69,Texas State,--,0-0,0-0,0-0,7,114,76,2012,8
69,70,San Diego St,--,0-0,0-0,0-0,51,114,69,2012,8
70,71,LA Lafayette,--,0-0,0-0,0-0,26,107,67,2012,8
71,72,Connecticut,--,0-0,0-0,0-0,5,88,73,2012,8
72,73,Ball State,--,0-0,0-0,0-0,59,115,77,2012,8
73,74,Oklahoma St,--,0-0,0-0,0-0,2,96,96,2012,8
74,75,Vanderbilt,--,0-0,0-0,0-0,8,97,75,2012,8
75,76,Bowling Grn,--,0-0,0-0,0-0,16,115,79,2012,8
76,77,E Carolina,--,0-0,0-0,0-0,73,113,78,2012,8
77,78,Arizona,--,0-0,0-0,0-0,45,114,80,2012,8
78,79,North Texas,--,0-0,0-0,0-0,56,105,84,2012,8
79,80,Pittsburgh,--,0-0,0-0,0-0,39,113,81,2012,8
80,81,Wyoming,--,0-0,0-0,0-0,40,111,72,2012,8
81,82,TX El Paso,--,0-0,0-0,0-0,58,99,86,2012,8
82,83,Kansas,--,0-0,0-0,0-0,59,98,90,2012,8
83,84,Akron,--,0-0,0-0,0-0,75,123,89,2012,8
84,85,TX-San Ant,--,0-0,0-0,0-0,58,115,68,2012,8
85,86,Duke,--,0-0,0-0,0-0,37,109,87,2012,8
86,87,Central Mich,--,0-0,0-0,0-0,46,116,91,2012,8
87,88,S Mississippi,--,0-0,0-0,0-0,38,110,103,2012,8
88,89,Minnesota,--,0-0,0-0,0-0,23,121,95,2012,8
89,90,Marshall,--,0-0,0-0,0-0,64,115,88,2012,8
90,91,S Alabama,--,0-0,0-0,0-0,55,112,100,2012,8
91,92,Fla Atlantic,--,0-0,0-0,0-0,68,120,93,2012,8
92,93,S Methodist,--,0-0,0-0,0-0,3,115,74,2012,8
93,94,W Michigan,--,0-0,0-0,0-0,68,106,99,2012,8
94,95,Washington,--,0-0,0-0,0-0,18,104,94,2012,8
95,96,UAB,--,0-0,0-0,0-0,68,118,83,2012,8
96,97,New Mexico,--,0-0,0-0,0-0,41,124,101,2012,8
97,98,Buffalo,--,0-0,0-0,0-0,57,118,70,2012,8
98,99,Boston Col,--,0-0,0-0,0-0,49,99,85,2012,8
99,100,UNLV,--,0-0,0-0,0-0,53,118,104,2012,8
100,101,Illinois,--,0-0,0-0,0-0,32,103,92,2012,8
101,102,Florida Intl,--,0-0,0-0,0-0,67,114,102,2012,8
102,103,Wake Forest,--,0-0,0-0,0-0,63,115,106,2012,8
103,104,E Michigan,--,0-0,0-0,0-0,82,122,105,2012,8
104,105,Virginia,--,0-0,0-0,0-0,60,108,108,2012,8
105,106,Kentucky,--,0-0,0-0,0-0,58,109,97,2012,8
106,107,Miami (OH),--,0-0,0-0,0-0,80,117,107,2012,8
107,108,Memphis,--,0-0,0-0,0-0,74,124,98,2012,8
108,109,N Mex State,--,0-0,0-0,0-0,65,122,109,2012,8
109,110,Army,--,0-0,0-0,0-0,56,116,110,2012,8
110,111,Tulane,--,0-0,0-0,0-0,76,120,111,2012,8
111,112,Hawaii,--,0-0,0-0,0-0,90,113,113,2012,8
112,113,U Mass,--,0-0,0-0,0-0,56,124,114,2012,8
113,114,Idaho ,--,0-0,0-0,0-0,87,120,112,2012,8
114,115,Arkansas,-0.9,0-1,0-0,0-0,11,120,116,2012,8
115,116,N Illinois,-1.0,0-0,0-1,0-0,5,119,117,2012,8
116,117,Wash State,-4.3,0-1,0-0,0-0,19,123,118,2012,8
117,118,NC State,-9.5,0-1,0-0,0-0,63,124,119,2012,8
118,119,Texas,-16.5,0-1,0-0,0-0,7,121,15,2012,8
119,120,Colorado St,-18.3,0-0,0-0,0-0,97,122,120,2012,8
120,121,Miami (FL),-20.3,0-1,0-0,0-0,11,121,121,2012,8
121,122,Navy,-22.3,0-1,0-0,0-0,58,124,122,2012,8
122,123,Rice,-24.2,0-1,0-0,0-0,72,124,124,2012,8
123,124,Colorado,-25.0,0-0,0-0,0-0,98,124,123,2012,8
