,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
34,35,Ohio,--,0-0,0-0,0-0,6,86,35,2012,5
35,36,Wisconsin,--,0-0,0-0,0-0,2,84,39,2012,5
36,37,Rutgers,--,0-0,0-0,0-0,28,102,34,2012,5
37,38,Boise State,--,0-0,0-0,0-0,6,58,28,2012,5
38,39,Baylor,--,0-0,0-0,0-0,6,52,52,2012,5
39,40,Nebraska,--,0-0,0-0,0-0,14,123,29,2012,5
40,41,Maryland,--,0-0,0-0,0-0,25,95,27,2012,5
41,42,Iowa State,--,0-0,0-0,0-0,22,108,33,2012,5
42,43,California,--,0-0,0-0,0-0,25,73,25,2012,5
43,44,Miss State,--,0-0,0-0,0-0,31,105,62,2012,5
44,45,Miami (FL),--,0-0,0-0,0-0,11,121,79,2012,5
45,46,Louisville,--,0-0,0-0,0-0,8,69,53,2012,5
46,47,Central Mich,--,0-0,0-0,0-0,46,116,61,2012,5
47,48,S Florida,--,0-0,0-0,0-0,27,76,38,2012,5
48,49,Troy,--,0-0,0-0,0-0,47,108,76,2012,5
49,50,Oregon,--,0-0,0-0,0-0,3,52,51,2012,5
50,51,Florida St,--,0-0,0-0,0-0,12,51,45,2012,5
51,52,Stanford,--,0-0,0-0,0-0,6,111,50,2012,5
52,53,Ohio State,--,0-0,0-0,0-0,16,53,48,2012,5
53,54,Cincinnati,--,0-0,0-0,0-0,6,55,55,2012,5
54,55,UNLV,--,0-0,0-0,0-0,53,118,60,2012,5
55,56,Utah State,--,0-0,0-0,0-0,6,112,36,2012,5
56,57,North Texas,--,0-0,0-0,0-0,56,105,63,2012,5
57,58,Buffalo,--,0-0,0-0,0-0,57,118,72,2012,5
58,59,W Kentucky,--,0-0,0-0,0-0,43,114,44,2012,5
59,60,Northwestern,--,0-0,0-0,0-0,15,97,64,2012,5
60,61,Missouri,--,0-0,0-0,0-0,17,61,54,2012,5
61,62,Toledo,--,0-0,0-0,0-0,35,116,43,2012,5
62,63,N Carolina,--,0-0,0-0,0-0,22,76,68,2012,5
63,64,Middle Tenn,--,0-0,0-0,0-0,28,118,69,2012,5
64,65,Connecticut,--,0-0,0-0,0-0,5,88,66,2012,5
65,66,Arkansas St,--,0-0,0-0,0-0,42,99,80,2012,5
66,67,Penn State,--,0-0,0-0,0-0,22,77,71,2012,5
67,68,LA Lafayette,--,0-0,0-0,0-0,26,107,74,2012,5
68,69,Wyoming,--,0-0,0-0,0-0,40,111,40,2012,5
69,70,Boston Col,--,0-0,0-0,0-0,49,99,70,2012,5
70,71,Air Force,--,0-0,0-0,0-0,32,123,32,2012,5
71,72,Rice,--,0-0,0-0,0-0,72,124,85,2012,5
72,73,Temple,--,0-0,0-0,0-0,52,108,58,2012,5
73,74,Kansas,--,0-0,0-0,0-0,59,98,59,2012,5
74,75,San Diego St,--,0-0,0-0,0-0,51,114,77,2012,5
75,76,TX-San Ant,--,0-0,0-0,0-0,58,115,84,2012,5
76,77,Tulsa,--,0-0,0-0,0-0,13,104,78,2012,5
77,78,Ball State,--,0-0,0-0,0-0,59,115,83,2012,5
78,79,E Carolina,--,0-0,0-0,0-0,73,113,75,2012,5
79,80,Utah,--,0-0,0-0,0-0,7,95,67,2012,5
80,81,TX El Paso,--,0-0,0-0,0-0,58,99,98,2012,5
81,82,Akron,--,0-0,0-0,0-0,75,123,82,2012,5
82,83,Wash State,--,0-0,0-0,0-0,19,123,89,2012,5
83,84,Bowling Grn,--,0-0,0-0,0-0,16,115,65,2012,5
84,85,W Michigan,--,0-0,0-0,0-0,68,106,86,2012,5
85,86,Minnesota,--,0-0,0-0,0-0,23,121,93,2012,5
86,87,Florida Intl,--,0-0,0-0,0-0,67,114,90,2012,5
87,88,UAB,--,0-0,0-0,0-0,68,118,111,2012,5
88,89,Virginia,--,0-0,0-0,0-0,60,108,107,2012,5
89,90,Fla Atlantic,--,0-0,0-0,0-0,68,120,109,2012,5
90,91,Kentucky,--,0-0,0-0,0-0,58,109,88,2012,5
91,92,Oklahoma St,--,0-0,0-0,0-0,2,96,81,2012,5
92,93,Marshall,--,0-0,0-0,0-0,64,115,106,2012,5
93,94,New Mexico,--,0-0,0-0,0-0,41,124,103,2012,5
94,95,Kent State,--,0-0,0-0,0-0,56,114,114,2012,5
95,96,Memphis,--,0-0,0-0,0-0,74,124,87,2012,5
96,97,Vanderbilt,--,0-0,0-0,0-0,8,97,73,2012,5
97,98,S Alabama,--,0-0,0-0,0-0,55,112,104,2012,5
98,99,Illinois,--,0-0,0-0,0-0,32,103,96,2012,5
99,100,E Michigan,--,0-0,0-0,0-0,82,122,105,2012,5
100,101,S Mississippi,--,0-0,0-0,0-0,38,110,91,2012,5
101,102,Washington,--,0-0,0-0,0-0,18,104,92,2012,5
102,103,Pittsburgh,--,0-0,0-0,0-0,39,113,95,2012,5
103,104,VA Tech,--,0-0,0-0,0-0,9,104,99,2012,5
104,105,N Mex State,--,0-0,0-0,0-0,65,122,100,2012,5
105,106,Duke,--,0-0,0-0,0-0,37,109,101,2012,5
106,107,Idaho ,--,0-0,0-0,0-0,87,120,94,2012,5
107,108,Houston,--,0-0,0-0,0-0,7,108,97,2012,5
108,109,Hawaii,--,0-0,0-0,0-0,90,113,102,2012,5
109,110,Arizona,--,0-0,0-0,0-0,45,114,47,2012,5
110,111,Miami (OH),--,0-0,0-0,0-0,80,117,108,2012,5
111,112,S Methodist,--,0-0,0-0,0-0,3,115,112,2012,5
112,113,Tulane,--,0-0,0-0,0-0,76,120,110,2012,5
113,114,Army,--,0-0,0-0,0-0,56,116,116,2012,5
114,115,Wake Forest,--,0-0,0-0,0-0,63,115,113,2012,5
115,116,U Mass,--,0-0,0-0,0-0,56,124,115,2012,5
116,117,LA Monroe,-0.1,0-0,0-0,0-0,6,117,9,2012,5
117,118,Iowa,-3.3,0-0,0-0,0-0,9,119,119,2012,5
118,119,N Illinois,-4.7,0-0,0-0,0-0,5,119,118,2012,5
119,120,Arkansas,-6.5,0-0,0-0,0-0,11,120,120,2012,5
120,121,NC State,-9.5,0-1,0-0,0-0,63,124,121,2012,5
121,122,Colorado St,-17.2,0-0,0-0,0-0,97,122,122,2012,5
122,123,Colorado,-23.7,0-0,0-0,0-0,98,124,124,2012,5
123,124,Navy,-24.4,0-1,0-0,0-0,58,124,123,2012,5
