,Rank,Team,2012,Last 3,Last 1,Home,Away,2011,Season,Week
0,1,Alabama,7.0,7.0,14.0,7.0,7.0,7.1,2012,6
1,2,Notre Dame,9.0,8.7,6.0,11.5,6.5,20.7,2012,6
2,3,BYU,9.3,10.3,0.0,3.0,15.5,21.8,2012,6
3,4,TX Christian,9.7,9.7,16.0,7.0,11.0,22.2,2012,6
4,5,LSU,10.3,9.0,10.0,10.3,10.0,11.9,2012,6
5,6,Texas A&M,11.0,11.0,10.0,15.0,3.0,28.2,2012,6
6,7,S Carolina,11.2,11.0,17.0,8.7,15.0,18.3,2012,6
7,8,Texas Tech,12.3,12.3,13.0,14.0,11.5,41.9,2012,6
8,9,Florida,12.8,12.3,0.0,7.0,18.5,19.3,2012,6
9,10,Michigan St,12.8,14.7,17.0,14.3,7.0,19.3,2012,6
10,11,Penn State,13.6,9.0,7.0,14.7,12.0,17.6,2012,6
11,12,Miss State,14.7,14.7,10.0,10.0,24.0,19.9,2012,6
12,13,Stanford,15.3,14.7,17.0,14.7,17.0,21.9,2012,6
13,14,Oklahoma,15.5,15.5,24.0,24.0,7.0,22.1,2012,6
14,14,Arizona St,15.5,16.0,17.0,10.5,20.5,29.8,2012,6
15,16,Connecticut,15.6,22.7,17.0,9.0,25.5,26.3,2012,6
16,17,Boise State,16.0,15.7,29.0,9.0,23.0,18.7,2012,6
17,18,Utah State,17.0,16.0,13.0,16.5,17.5,28.8,2012,6
18,18,Cincinnati,17.0,17.0,24.0,10.0,24.0,21.2,2012,6
19,18,Rutgers,17.0,17.0,26.0,--,17.0,19.8,2012,6
20,18,Ohio State,17.0,19.7,16.0,17.3,16.0,21.0,2012,6
21,22,USC,17.3,19.7,9.0,9.5,25.0,23.6,2012,6
22,23,Kansas St,17.7,17.7,19.0,17.0,19.0,29.7,2012,6
23,23,Iowa State,17.7,17.7,24.0,23.5,6.0,30.3,2012,6
24,25,Iowa,17.8,18.0,13.0,18.0,17.0,25.3,2012,6
25,26,Florida St,18.0,18.0,17.0,18.5,17.0,15.5,2012,6
26,27,N Carolina,18.3,15.0,0.0,3.0,33.5,26.1,2012,6
27,28,San Jose St,18.5,18.0,0.0,20.0,18.0,30.3,2012,6
28,29,VA Tech,19.8,20.7,27.0,8.5,31.0,18.0,2012,6
29,30,Wisconsin,20.0,23.3,30.0,20.0,20.0,19.7,2012,6
30,31,UCLA,20.2,15.7,14.0,21.0,19.0,31.4,2012,6
31,32,Oregon St,20.7,20.7,35.0,7.0,27.5,31.0,2012,6
32,33,Texas,21.0,22.3,36.0,8.5,33.5,22.2,2012,6
33,34,Oregon,21.3,17.0,26.0,19.7,26.0,26.0,2012,6
34,35,Louisville,21.5,24.0,17.0,24.0,19.0,21.0,2012,6
35,35,Central FL,21.5,24.0,21.0,20.5,22.5,20.0,2012,6
36,37,Toledo,21.8,21.0,17.0,15.0,24.0,32.5,2012,6
37,38,Washington,22.0,22.0,13.0,12.5,41.0,36.7,2012,6
38,38,Georgia,22.0,22.3,44.0,22.5,20.0,22.2,2012,6
39,40,TX-San Ant,22.5,22.5,14.0,--,22.5,--,2012,6
40,41,Troy,22.6,15.7,10.0,33.5,15.3,33.7,2012,6
41,42,Minnesota,22.8,21.3,31.0,16.5,29.0,31.2,2012,6
42,43,Michigan,23.0,17.0,13.0,19.0,27.0,17.4,2012,6
43,44,NC State,23.3,19.3,44.0,7.0,28.7,26.1,2012,6
