,Rank,Team,2012,Last 3,Last 1,Home,Away,2011,Season,Week
0,1,Notre Dame,11.1,15.0,6.0,15.2,7.0,20.7,2012,12
1,1,Alabama,11.1,17.7,29.0,11.4,10.8,7.1,2012,12
2,3,Florida,12.9,14.7,20.0,9.7,17.8,19.3,2012,12
3,4,BYU,14.3,15.7,13.0,12.8,16.3,21.8,2012,12
4,5,Boise State,14.4,16.3,14.0,11.2,17.6,18.7,2012,12
5,6,Utah State,14.7,10.3,7.0,11.8,17.0,28.8,2012,12
6,7,LSU,14.8,19.0,17.0,15.0,14.3,11.9,2012,12
7,8,Rutgers,15.1,17.3,7.0,15.0,15.3,19.8,2012,12
8,9,Florida St,15.9,16.3,22.0,12.8,19.0,15.5,2012,12
9,10,Bowling Grn,15.9,5.7,14.0,9.3,19.2,30.3,2012,12
10,11,Michigan St,16.3,17.7,28.0,17.3,14.8,19.3,2012,12
11,12,Wisconsin,16.8,14.3,14.0,16.6,17.0,19.7,2012,12
12,13,Stanford,17.2,13.3,23.0,22.0,10.0,21.9,2012,12
13,14,Michigan,18.2,22.3,31.0,15.8,20.6,17.4,2012,12
14,15,Connecticut,18.4,23.3,17.0,12.2,24.6,26.3,2012,12
15,16,S Carolina,18.5,33.0,20.0,14.7,24.3,18.3,2012,12
16,17,Penn State,18.6,25.3,32.0,21.4,15.8,17.6,2012,12
17,18,Kansas St,18.7,21.3,10.0,20.8,16.0,29.7,2012,12
18,19,Georgia,18.8,6.3,0.0,20.0,17.6,22.2,2012,12
19,20,N Illinois,19.1,13.7,0.0,12.5,24.4,30.3,2012,12
20,20,Oregon St,19.1,24.3,27.0,11.5,25.2,31.0,2012,12
21,22,Vanderbilt,20.0,11.0,26.0,17.0,22.4,22.3,2012,12
22,23,Oklahoma,20.4,28.0,34.0,23.8,17.0,22.1,2012,12
23,24,Cincinnati,20.7,22.7,10.0,16.0,24.3,21.2,2012,12
24,25,San Jose St,20.8,13.3,7.0,29.7,16.3,30.3,2012,12
25,26,Central FL,21.2,19.3,24.0,21.8,20.6,20.0,2012,12
26,27,Texas A&M,22.1,19.3,24.0,18.0,24.2,28.2,2012,12
27,28,San Diego St,22.5,13.7,9.0,15.8,32.5,25.3,2012,12
28,29,Iowa,22.7,26.3,27.0,23.8,21.3,25.3,2012,12
29,30,Miss State,22.8,37.7,37.0,18.4,28.3,19.9,2012,12
30,31,Oregon,23.2,27.3,17.0,18.8,28.8,26.0,2012,12
31,31,NC State,23.2,27.3,6.0,15.5,29.4,26.1,2012,12
32,33,Pittsburgh,23.3,23.3,24.0,26.3,21.4,22.3,2012,12
33,34,USC,23.5,39.3,17.0,20.8,26.2,23.6,2012,12
34,35,Tulsa,23.9,16.7,7.0,17.8,28.8,27.3,2012,12
35,36,Ohio State,23.9,22.3,22.0,21.6,29.3,21.0,2012,12
36,37,Minnesota,24.0,22.0,3.0,23.4,24.8,31.2,2012,12
37,38,Clemson,24.1,14.3,10.0,21.3,26.4,29.5,2012,12
38,39,Fresno St,24.2,26.0,36.0,19.5,27.3,36.3,2012,12
39,40,Ohio,24.2,21.0,26.0,24.6,23.8,23.6,2012,12
40,41,UCLA,24.7,29.7,36.0,17.4,32.0,31.4,2012,12
41,42,Iowa State,24.8,29.7,33.0,26.0,23.3,30.3,2012,12
42,43,Kent State,25.7,26.3,32.0,30.3,23.3,24.2,2012,12
43,44,Utah,25.8,22.3,34.0,23.0,28.0,21.1,2012,12
44,44,Northwestern,25.8,28.0,38.0,20.2,32.8,28.3,2012,12
45,46,Maryland,26.0,32.7,45.0,22.8,28.6,37.1,2012,12
46,47,Washington,26.6,15.0,15.0,16.2,39.5,36.7,2012,12
47,47,Louisville,26.6,31.0,45.0,24.2,29.5,21.0,2012,12
48,49,TX Christian,26.7,32.3,23.0,30.8,23.4,22.2,2012,12
49,50,Missouri,26.8,24.0,48.0,26.4,27.3,25.5,2012,12
50,50,Arizona St,26.8,39.7,38.0,27.3,26.4,29.8,2012,12
51,52,W Kentucky,26.9,25.7,37.0,32.8,22.2,23.1,2012,12
52,53,Nebraska,27.0,18.7,23.0,18.4,37.8,24.8,2012,12
53,53,VA Tech,27.0,32.0,28.0,16.3,35.6,18.0,2012,12
54,55,Syracuse,27.1,32.3,26.0,22.8,30.6,29.8,2012,12
55,56,Navy,27.3,28.7,41.0,19.7,31.2,30.0,2012,12
56,56,Toledo,27.3,25.7,34.0,26.8,27.8,32.5,2012,12
57,58,S Florida,27.8,23.3,6.0,24.0,31.5,23.2,2012,12
58,59,Mississippi,27.8,30.3,27.0,30.6,24.3,32.8,2012,12
59,60,Auburn,28.4,36.0,38.0,28.7,28.0,30.0,2012,12
60,61,N Carolina,28.6,45.3,68.0,28.6,28.5,26.1,2012,12
61,62,Middle Tenn,28.9,31.7,29.0,23.0,32.4,36.8,2012,12
62,63,North Texas,28.9,29.7,14.0,22.0,34.4,30.7,2012,12
