,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Alabama,32.8,1,20,1,2012,5
1,2,Oregon,24.6,1,38,23,2012,5
2,3,Florida St,24.1,2,31,2,2012,5
3,4,Texas,23.2,3,55,6,2012,5
4,5,Georgia,22.9,3,84,17,2012,5
5,6,Texas A&M,22.4,2,54,4,2012,5
6,7,Arizona St,20.9,2,51,10,2012,5
7,8,Texas Tech,20.8,6,71,8,2012,5
8,9,S Carolina,20.5,2,58,9,2012,5
9,10,LSU,20.0,3,40,3,2012,5
10,11,Florida,19.8,4,41,12,2012,5
11,12,Oklahoma St,19.7,1,48,5,2012,5
12,13,Kansas St,19.0,1,76,16,2012,5
13,14,Notre Dame,18.8,3,26,7,2012,5
14,15,Nebraska,17.8,6,52,21,2012,5
15,16,Purdue,14.1,16,104,24,2012,5
16,17,Stanford,13.9,5,112,22,2012,5
17,18,Oklahoma,13.1,2,87,13,2012,5
18,19,USC,12.8,7,39,18,2012,5
19,20,TX Christian,12.4,9,75,20,2012,5
20,21,UCLA,11.4,4,58,15,2012,5
21,22,LA Tech,10.8,21,65,47,2012,5
22,23,Ohio State,10.5,4,40,14,2012,5
23,24,Fresno St,10.4,21,77,32,2012,5
24,25,Central FL,9.3,1,65,26,2012,5
25,26,Clemson,9.2,6,65,34,2012,5
26,27,Oregon St,9.2,9,53,52,2012,5
27,28,GA Tech,9.1,19,93,19,2012,5
28,29,W Virginia,8.1,8,122,25,2012,5
29,30,Baylor,7.7,2,103,28,2012,5
30,31,Miss State,7.3,22,114,30,2012,5
31,32,Michigan,6.8,6,69,35,2012,5
32,33,Iowa State,6.8,15,59,31,2012,5
33,34,Arizona,6.5,11,75,11,2012,5
34,35,N Carolina,6.0,8,114,40,2012,5
35,36,Nevada,5.9,8,93,66,2012,5
36,37,Michigan St,5.9,8,61,27,2012,5
37,38,Boise State,5.5,11,44,29,2012,5
38,39,BYU,5.4,6,44,37,2012,5
39,40,Tulsa,4.7,28,82,33,2012,5
40,41,Missouri,4.4,9,53,43,2012,5
41,42,VA Tech,4.3,25,68,62,2012,5
42,43,Ohio,3.9,26,115,38,2012,5
43,44,Tennessee,3.8,7,66,45,2012,5
44,45,Louisville,3.8,35,62,39,2012,5
45,46,W Kentucky,3.7,18,104,51,2012,5
46,47,Cincinnati,3.3,22,71,49,2012,5
47,48,San Jose St,2.7,1,72,46,2012,5
48,49,Rutgers,2.7,16,80,48,2012,5
49,50,Utah State,1.6,6,112,42,2012,5
50,51,Northwestern,1.6,22,88,41,2012,5
51,52,NC State,0.7,42,110,55,2012,5
52,53,Miami (FL),0.5,22,76,76,2012,5
53,54,Penn State,0.0,12,96,59,2012,5
54,55,Auburn,-0.1,53,90,67,2012,5
55,56,LA Monroe,-0.2,31,92,53,2012,5
56,57,Mississippi,-0.5,14,89,81,2012,5
57,58,Utah,-1.8,7,68,44,2012,5
58,59,Vanderbilt,-1.8,8,81,36,2012,5
59,60,Connecticut,-2.1,3,109,57,2012,5
60,61,California,-3.2,29,108,70,2012,5
61,62,Wisconsin,-3.6,7,108,71,2012,5
62,63,Duke,-4.0,33,103,65,2012,5
63,64,Arkansas St,-4.2,12,101,101,2012,5
64,65,Kentucky,-4.3,51,112,58,2012,5
65,66,Minnesota,-4.4,66,114,73,2012,5
66,67,Washington,-4.6,35,74,63,2012,5
67,68,S Florida,-4.8,20,91,75,2012,5
68,69,LA Lafayette,-4.9,39,105,68,2012,5
69,70,San Diego St,-5.3,17,77,60,2012,5
70,71,N Illinois,-5.5,9,121,64,2012,5
71,72,TX-San Ant,-5.8,67,120,95,2012,5
72,73,Maryland,-6.0,59,118,83,2012,5
73,74,Pittsburgh,-6.0,18,122,92,2012,5
74,75,Toledo,-6.0,50,116,50,2012,5
75,76,Indiana,-6.2,55,111,78,2012,5
76,77,Ball State,-6.2,50,111,85,2012,5
77,78,W Michigan,-6.3,75,112,82,2012,5
78,79,North Texas,-6.4,3,107,61,2012,5
79,80,Troy,-6.6,64,90,87,2012,5
80,81,Illinois,-6.6,28,115,56,2012,5
81,82,Boston Col,-6.9,41,105,80,2012,5
82,83,Air Force,-7.4,4,113,54,2012,5
83,84,Syracuse,-7.8,16,84,77,2012,5
84,85,TX El Paso,-8.7,43,112,84,2012,5
85,86,Iowa,-8.9,58,101,72,2012,5
86,87,E Carolina,-9.3,67,102,79,2012,5
87,88,Virginia,-9.8,60,108,90,2012,5
88,89,Temple,-9.9,47,113,91,2012,5
89,90,New Mexico,-10.2,39,115,96,2012,5
90,91,Marshall,-10.3,60,110,88,2012,5
91,92,Akron,-11.3,86,123,86,2012,5
92,93,Kansas,-11.5,68,112,93,2012,5
93,94,Florida Intl,-12.3,76,112,99,2012,5
94,95,Bowling Grn,-12.5,43,98,74,2012,5
95,96,Arkansas,-12.7,26,105,94,2012,5
96,97,Rice,-13.0,46,120,97,2012,5
97,98,Wyoming,-13.0,69,115,89,2012,5
98,99,Wake Forest,-14.1,74,113,107,2012,5
99,100,S Methodist,-14.2,47,110,104,2012,5
100,101,Middle Tenn,-14.3,56,122,105,2012,5
101,102,Kent State,-14.6,37,115,113,2012,5
102,103,UAB,-15.3,86,119,116,2012,5
103,104,Navy,-15.7,49,118,115,2012,5
104,105,Central Mich,-17.0,80,119,119,2012,5
105,106,Fla Atlantic,-17.1,3,120,118,2012,5
106,107,Wash State,-17.2,83,117,102,2012,5
107,108,S Mississippi,-18.1,52,122,106,2012,5
108,109,Buffalo,-18.2,81,115,98,2012,5
109,110,S Alabama,-18.6,16,118,112,2012,5
110,111,N Mex State,-18.7,39,124,103,2012,5
111,112,Hawaii,-19.4,1,124,69,2012,5
112,113,UNLV,-19.9,81,121,114,2012,5
113,114,Texas State,-20.2,6,116,100,2012,5
114,115,Houston,-21.2,53,117,110,2012,5
115,116,Miami (OH),-21.7,66,120,109,2012,5
116,117,Army,-21.8,57,123,111,2012,5
117,118,E Michigan,-22.3,90,122,122,2012,5
118,119,Colorado St,-23.3,79,123,121,2012,5
119,120,Idaho ,-24.8,9,124,117,2012,5
120,121,Memphis,-25.3,73,124,120,2012,5
121,122,Tulane,-27.6,99,124,108,2012,5
122,123,Colorado,-29.0,89,123,123,2012,5
123,124,U Mass,-36.2,68,124,124,2012,5
