,Rank,Team,2012,Last 3,Last 1,Home,Away,2011,Season,Week
0,1,Alabama,191.6,155.0,218.0,184.0,203.0,170.5,2012,7
1,2,LSU,207.0,211.0,237.0,205.0,210.0,274.4,2012,7
2,3,BYU,224.4,217.7,243.0,205.3,253.0,318.1,2012,7
3,4,Texas Tech,241.5,232.0,380.0,253.5,229.5,499.6,2012,7
4,5,Connecticut,248.8,323.7,280.0,226.0,271.7,384.6,2012,7
5,6,Maryland,264.3,275.7,241.0,232.0,296.5,464.4,2012,7
6,7,Michigan St,272.3,294.3,317.0,268.0,281.0,279.2,2012,7
7,8,S Carolina,278.0,240.7,224.0,287.3,259.5,269.3,2012,7
8,9,Florida,284.0,253.0,200.0,248.7,337.0,287.3,2012,7
9,10,Arizona St,286.0,270.7,285.0,270.5,301.5,438.3,2012,7
10,11,Florida St,286.3,339.7,325.0,276.0,296.5,291.7,2012,7
11,12,Notre Dame,290.0,273.7,285.0,293.5,287.7,344.2,2012,7
12,13,Iowa,309.0,345.0,299.0,345.0,201.0,385.8,2012,7
13,14,Michigan,311.8,237.0,213.0,338.0,294.3,322.2,2012,7
14,15,Utah State,315.0,338.7,380.0,315.0,315.0,379.0,2012,7
15,16,San Jose St,323.5,338.0,144.0,386.0,302.7,425.8,2012,7
16,17,W Kentucky,325.0,324.0,335.0,264.0,345.3,368.2,2012,7
17,18,Oklahoma,325.7,325.7,360.0,362.0,307.5,376.2,2012,7
18,19,TX Christian,325.8,307.7,350.0,351.5,300.0,351.8,2012,7
19,20,TX-San Ant,329.0,329.0,350.0,--,329.0,--,2012,7
20,21,Rutgers,333.8,357.7,244.0,244.0,363.7,325.3,2012,7
21,22,Boise State,337.2,332.7,424.0,213.5,419.7,320.8,2012,7
22,23,USC,338.0,323.7,304.0,257.0,392.0,374.8,2012,7
23,24,Penn State,339.2,283.3,247.0,343.5,330.5,336.8,2012,7
24,25,Louisville,339.5,328.3,249.0,391.5,287.5,331.0,2012,7
25,26,Miss State,340.8,382.3,228.0,281.5,400.0,342.1,2012,7
26,27,N Carolina,340.8,272.0,394.0,272.0,444.0,377.9,2012,7
27,28,Minnesota,343.3,366.0,374.0,362.0,324.5,409.2,2012,7
28,29,Wisconsin,344.4,353.3,284.0,309.3,397.0,327.5,2012,7
29,30,Kansas St,347.3,375.7,388.0,334.3,386.0,416.8,2012,7
30,31,Missouri,347.4,362.0,295.0,315.3,395.5,408.2,2012,7
31,32,Central FL,350.0,338.0,362.0,338.0,368.0,320.1,2012,7
32,33,Fresno St,350.4,314.0,249.0,308.5,378.3,446.6,2012,7
33,34,Oregon St,355.8,405.3,227.0,217.0,494.5,415.4,2012,7
34,35,LA Monroe,360.4,335.7,307.0,549.0,313.3,342.7,2012,7
