,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Ohio State,48.6,1,23,1,2019,9
1,2,Alabama,30.3,2,33,3,2019,9
2,3,Oklahoma,28.5,3,67,5,2019,9
3,4,Penn State,28.3,2,43,4,2019,9
4,5,LSU,27.7,1,27,6,2019,9
5,6,Clemson,27.5,1,14,7,2019,9
6,7,Auburn,26.1,3,21,10,2019,9
7,8,Georgia,24.8,1,20,9,2019,9
8,9,Wisconsin,23.7,1,22,2,2019,9
9,10,Iowa State,22.5,10,119,11,2019,9
10,11,Florida,21.6,1,23,15,2019,9
11,12,Utah,21.3,3,32,16,2019,9
12,13,Notre Dame,20.8,4,68,13,2019,9
13,14,Michigan,18.1,3,49,23,2019,9
14,15,Oregon,18.1,3,32,8,2019,9
15,16,Washington,17.6,12,65,12,2019,9
16,17,Iowa,16.4,12,28,17,2019,9
17,18,Cincinnati,15.6,8,69,19,2019,9
18,19,Navy,15.3,14,99,28,2019,9
19,20,Memphis,15.2,13,66,33,2019,9
20,21,USC,13.7,7,43,20,2019,9
21,22,S Methodist,12.7,20,71,25,2019,9
22,23,Minnesota,12.2,7,126,35,2019,9
23,24,Missouri,11.9,14,87,14,2019,9
24,25,Baylor,11.8,10,130,27,2019,9
25,26,LA Lafayette,11.7,16,93,31,2019,9
26,27,App State,11.6,19,82,40,2019,9
27,28,Texas A&M,10.2,2,34,24,2019,9
28,29,Boise State,9.5,19,70,32,2019,9
29,30,S Carolina,9.4,4,80,21,2019,9
30,31,Michigan St,9.1,10,71,29,2019,9
31,32,Air Force,9.0,21,81,44,2019,9
32,33,TX Christian,8.8,22,67,36,2019,9
33,34,Texas,8.4,12,55,22,2019,9
34,35,Central FL,7.8,2,44,18,2019,9
35,36,Virginia,7.3,12,57,55,2019,9
36,37,Kansas St,6.9,17,65,41,2019,9
37,38,Arizona St,6.8,12,94,43,2019,9
38,39,Indiana,6.6,14,72,39,2019,9
39,40,N Carolina,6.6,23,59,38,2019,9
