,Rank,Team,2019,Last 3,Last 1,Home,Away,2018,Season,Week
0,1,Wisconsin,7.6,8.0,24.0,5.8,12.0,22.6,2019,9
1,2,Ohio State,8.0,6.7,3.0,9.0,6.7,25.5,2019,9
2,3,Georgia,9.5,11.3,0.0,9.3,10.0,20.7,2019,9
3,4,Penn State,10.5,13.3,21.0,12.8,6.0,20.5,2019,9
4,5,Iowa,11.6,15.7,20.0,10.8,13.5,18.1,2019,9
5,6,Clemson,12.0,14.7,10.0,12.0,12.0,13.6,2019,9
6,7,Oregon,13.3,13.7,31.0,5.3,21.3,26.3,2019,9
7,8,Utah,13.7,7.7,3.0,11.0,16.3,20.2,2019,9
8,9,W Kentucky,15.0,8.3,14.0,11.7,18.3,27.5,2019,9
9,10,UAB,15.2,16.0,14.0,12.3,18.0,18.3,2019,9
10,11,San Diego St,16.0,16.3,17.0,22.5,12.8,22.8,2019,9
11,12,Alabama,16.4,24.0,13.0,15.3,18.0,18.1,2019,9
12,13,Notre Dame,16.8,15.7,27.0,15.3,20.0,18.2,2019,9
13,14,Auburn,17.1,19.0,10.0,15.0,18.8,20.0,2019,9
14,15,Navy,18.0,15.0,3.0,12.7,26.0,34.6,2019,9
15,16,Michigan,19.0,18.7,28.0,11.3,29.3,19.4,2019,9
16,17,Missouri,19.3,19.3,21.0,14.5,29.0,26.4,2019,9
17,18,Baylor,19.5,23.0,27.0,21.7,17.3,32.1,2019,9
18,19,Kansas St,19.6,24.7,17.0,16.0,25.0,25.5,2019,9
19,20,California,19.7,20.7,21.0,20.7,18.7,20.2,2019,9
20,21,Liberty,19.8,13.3,13.0,17.0,24.0,38.4,2019,9
21,22,Memphis,19.8,26.7,17.0,16.7,23.0,33.3,2019,9
22,23,Arizona St,20.0,24.0,21.0,25.0,15.0,25.5,2019,9
23,24,Virginia,20.2,22.0,14.0,18.3,22.0,20.7,2019,9
24,25,Wyoming,20.3,17.7,10.0,19.3,21.3,22.7,2019,9
25,25,Oklahoma,20.3,20.3,14.0,20.3,20.3,33.3,2019,9
26,27,Cincinnati,20.4,20.0,13.0,16.0,26.3,18.1,2019,9
27,28,Iowa State,20.5,20.7,24.0,20.7,20.3,22.8,2019,9
28,29,Michigan St,21.0,34.3,38.0,16.3,27.3,17.2,2019,9
29,29,Florida,21.0,27.3,27.0,8.0,27.5,22.2,2019,9
30,29,LSU,21.0,15.7,13.0,12.3,29.7,23.6,2019,9
31,32,Minnesota,21.5,10.3,7.0,18.7,24.3,26.5,2019,9
32,33,Army,21.8,29.0,28.0,24.5,20.5,18.5,2019,9
33,34,Boise State,22.5,26.0,28.0,21.0,24.0,22.1,2019,9
34,35,Washington,22.6,28.3,35.0,22.3,23.0,17.4,2019,9
