,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
100,101,Miami (OH),--,0-0,0-0,0-0,89,123,99,2019,7
101,102,Illinois,--,0-0,0-0,0-0,41,119,88,2019,7
102,103,LA Monroe,--,0-0,0-0,0-0,34,111,105,2019,7
103,104,UAB,--,0-0,0-0,0-0,90,123,103,2019,7
104,105,Kent State,--,0-0,0-0,0-0,22,129,97,2019,7
105,106,Buffalo,--,0-0,0-0,0-0,20,118,101,2019,7
106,107,Georgia State,--,0-0,0-0,0-0,15,127,102,2019,7
107,108,Florida Intl,--,0-0,0-0,0-0,88,130,107,2019,7
108,109,Texas State,--,0-0,0-0,0-0,85,128,106,2019,7
109,110,Vanderbilt,--,0-0,0-0,0-0,60,110,104,2019,7
110,111,Connecticut,--,0-0,0-0,0-0,69,127,109,2019,7
111,112,New Mexico,--,0-0,0-0,0-0,78,117,110,2019,7
112,113,UNLV,--,0-0,0-0,0-0,69,115,114,2019,7
113,114,Rutgers,--,0-0,0-0,0-0,70,115,112,2019,7
114,115,S Alabama,--,0-0,0-0,0-0,74,120,113,2019,7
115,116,E Carolina,--,0-0,0-0,0-0,75,120,115,2019,7
116,117,N Mex State,--,0-0,0-0,0-0,91,124,116,2019,7
117,118,TX El Paso,--,0-0,0-0,0-0,92,129,117,2019,7
118,119,Nevada,--,0-0,0-0,0-0,16,126,118,2019,7
119,120,TX-San Ant,--,0-0,0-0,0-0,78,125,120,2019,7
120,121,Akron,--,0-0,0-0,0-0,93,125,119,2019,7
121,122,Bowling Grn,--,0-0,0-0,0-0,11,126,122,2019,7
122,123,U Mass,--,0-0,0-0,0-0,95,130,121,2019,7
123,124,LA Lafayette,-1.9,0-1,0-0,0-0,9,126,124,2019,7
124,125,Texas A&M,-2.1,1-0,0-0,0-0,7,126,125,2019,7
125,126,Ball State,-4.3,0-0,0-1,0-0,98,129,126,2019,7
126,127,Duke,-6.5,0-1,0-0,0-0,54,129,127,2019,7
127,128,W Kentucky,-18.8,0-0,0-1,0-0,83,128,128,2019,7
128,129,Colorado St,-20.5,0-0,0-1,0-0,107,130,129,2019,7
129,130,Rice,-20.6,0-1,0-0,0-0,80,130,130,2019,7
