,Rank,Team,Rating,Hi,Low,Last,Season,Week
101,102,Texas State,-9.0,10,117,106,2019,11
102,103,San Diego St,-9.1,71,111,100,2019,11
103,104,San Jose St,-9.3,94,126,109,2019,11
104,105,Toledo,-9.6,12,114,105,2019,11
105,106,E Carolina,-9.7,27,123,114,2019,11
106,107,Buffalo,-9.7,78,129,110,2019,11
107,108,North Texas,-9.8,69,114,97,2019,11
108,109,S Alabama,-10.3,24,120,108,2019,11
109,110,W Kentucky,-10.3,90,123,112,2019,11
110,111,Wyoming,-10.5,45,111,107,2019,11
111,112,Colorado St,-10.5,50,115,102,2019,11
112,113,Old Dominion,-11.3,100,123,116,2019,11
113,114,Charlotte,-11.4,101,128,113,2019,11
114,115,Kent State,-11.5,30,121,111,2019,11
115,116,Central Mich,-12.1,109,128,120,2019,11
116,117,Troy,-12.4,83,129,119,2019,11
117,118,Coastal Car,-12.7,81,125,117,2019,11
118,119,Connecticut,-13.1,107,127,118,2019,11
119,120,Nevada,-13.7,19,123,115,2019,11
120,121,New Mexico,-14.6,109,128,121,2019,11
121,122,LA Tech,-14.8,10,124,122,2019,11
122,123,TX-San Ant,-16.3,112,129,127,2019,11
123,124,Florida Intl,-16.4,29,124,123,2019,11
124,125,UAB,-16.9,98,130,129,2019,11
125,126,Bowling Grn,-17.2,114,130,124,2019,11
126,127,Liberty,-17.3,32,127,125,2019,11
127,128,TX El Paso,-18.1,115,129,128,2019,11
128,129,Akron,-19.4,43,129,126,2019,11
129,130,U Mass,-24.0,65,130,130,2019,11
