,Rank,Team,2019,Last 3,Last 1,Home,Away,2018,Season,Week
0,1,Ohio State,51.0,54.3,73.0,51.3,50.3,42.4,2019,12
1,2,Alabama,47.8,41.3,41.0,49.0,45.3,45.3,2019,12
2,3,Oklahoma,45.8,45.0,42.0,49.5,42.0,48.4,2019,12
3,4,S Methodist,45.1,47.0,59.0,48.6,41.6,27.5,2019,12
4,5,LSU,44.4,35.0,46.0,40.5,48.3,32.5,2019,12
5,6,Clemson,43.8,53.0,55.0,46.4,40.5,44.0,2019,12
6,7,Central FL,42.9,46.0,31.0,46.5,40.0,43.7,2019,12
7,8,LA Tech,40.4,46.3,52.0,52.3,28.5,22.3,2019,12
8,9,Navy,39.4,44.0,56.0,38.0,41.3,22.8,2019,12
9,10,Memphis,39.4,47.7,54.0,37.8,41.0,41.2,2019,12
10,11,Minnesota,38.8,41.7,31.0,38.4,39.3,28.9,2019,12
11,12,Oregon,38.6,42.7,56.0,44.0,33.3,32.6,2019,12
12,13,Texas,37.8,34.7,27.0,39.2,36.0,31.1,2019,12
13,14,Hawaii,37.6,41.7,42.0,36.4,39.0,29.9,2019,12
14,15,Iowa State,37.4,34.0,41.0,41.3,33.5,26.8,2019,12
15,16,Wash State,36.9,32.0,20.0,54.0,26.6,35.8,2019,12
16,17,App State,35.8,23.7,20.0,46.3,25.3,34.4,2019,12
17,18,Troy,35.5,39.0,49.0,42.8,28.3,28.3,2019,12
18,19,Oklahoma St,34.8,31.7,34.0,29.0,38.2,36.8,2019,12
19,20,W Michigan,34.6,37.0,35.0,42.0,25.3,29.0,2019,12
20,21,Georgia State,34.5,37.0,31.0,44.0,28.8,23.9,2019,12
21,22,Fresno St,34.4,35.7,35.0,39.3,29.5,31.2,2019,12
22,23,Wisconsin,34.3,18.0,24.0,38.3,26.3,29.7,2019,12
23,24,Boise State,34.3,32.3,20.0,30.8,37.8,35.4,2019,12
24,25,Notre Dame,34.2,24.3,38.0,40.8,26.0,31.4,2019,12
25,26,Wake Forest,34.0,27.7,17.0,37.4,28.3,31.3,2019,12
26,27,Tulane,33.8,31.0,38.0,41.8,25.8,25.6,2019,12
27,28,LA Lafayette,33.5,38.7,48.0,24.3,39.0,30.6,2019,12
