,Rank,Team,Rating,Hi,Low,Last,Season,Week
105,106,Kent State,-12.8,77,125,98,2019,7
106,107,Georgia State,-12.9,20,121,116,2019,7
107,108,Charlotte,-13.0,86,124,102,2019,7
108,109,GA Southern,-13.4,63,121,108,2019,7
109,110,Colorado St,-14.0,76,124,107,2019,7
110,111,Florida Intl,-14.2,93,127,118,2019,7
111,112,E Carolina,-14.8,90,118,115,2019,7
112,113,E Michigan,-15.2,72,121,91,2019,7
113,114,N Illinois,-15.2,61,117,104,2019,7
114,115,GA Tech,-15.5,46,118,113,2019,7
115,116,Texas State,-15.6,100,127,112,2019,7
116,117,Rice,-15.9,59,118,103,2019,7
117,118,Old Dominion,-20.3,104,126,117,2019,7
118,119,N Mex State,-20.5,88,128,124,2019,7
119,120,UNLV,-21.2,71,122,120,2019,7
120,121,New Mexico,-22.0,98,126,122,2019,7
121,122,Rutgers,-23.4,72,126,119,2019,7
122,123,S Alabama,-24.1,76,124,123,2019,7
123,124,Connecticut,-25.6,117,129,121,2019,7
124,125,TX-San Ant,-25.6,91,126,126,2019,7
125,126,Nevada,-27.4,14,127,125,2019,7
126,127,TX El Paso,-32.0,105,129,127,2019,7
127,128,Bowling Grn,-33.0,10,128,128,2019,7
128,129,Akron,-36.1,102,130,129,2019,7
129,130,U Mass,-44.6,114,130,130,2019,7
