,Rank,Team,2019,Last 3,Last 1,Home,Away,2018,Season,Week
0,1,Oklahoma,579.4,522.7,497.0,630.7,541.0,570.4,2019,11
1,2,Central FL,533.1,564.3,468.0,557.8,508.5,519.3,2019,11
2,3,Clemson,525.9,592.3,674.0,542.6,498.0,526.9,2019,11
3,4,LSU,525.3,477.3,508.0,523.0,528.3,407.7,2019,11
4,5,Ohio State,515.1,480.0,431.0,507.6,527.7,535.7,2019,11
5,6,Wash State,511.6,480.3,446.0,611.7,436.5,443.1,2019,11
6,7,S Methodist,509.6,531.0,553.0,559.3,469.8,363.1,2019,11
7,8,Alabama,506.9,426.7,459.0,504.8,510.3,519.2,2019,11
8,9,Hawaii,505.9,539.7,555.0,531.0,480.8,412.6,2019,11
9,10,Wake Forest,496.9,503.3,418.0,505.0,476.5,440.1,2019,11
10,11,Oklahoma St,490.0,443.3,459.0,484.7,493.2,480.0,2019,11
11,12,LA Tech,482.9,551.7,490.0,576.7,412.5,359.9,2019,11
12,13,Iowa State,482.4,468.0,468.0,509.0,447.0,379.3,2019,11
13,14,Texas,477.6,465.0,447.0,530.0,425.3,411.6,2019,11
14,15,Boston Col,475.8,466.7,691.0,486.0,465.5,385.6,2019,11
15,16,Baylor,474.9,504.7,453.0,483.8,463.0,446.8,2019,11
16,17,Arizona,467.8,468.7,526.0,459.0,476.5,442.4,2019,11
17,18,Boise State,466.1,447.7,466.0,436.7,488.3,459.5,2019,11
18,18,Georgia State,466.1,476.7,579.0,560.0,395.8,383.9,2019,11
19,20,Tulane,465.3,428.0,474.0,541.0,389.5,396.9,2019,11
20,21,Memphis,463.0,494.0,514.0,412.3,513.8,505.5,2019,11
21,22,W Michigan,462.3,414.3,574.0,502.5,422.0,430.2,2019,11
22,23,Troy,455.0,483.0,500.0,490.7,428.3,382.1,2019,11
23,24,LA Lafayette,454.4,409.7,479.0,442.0,463.8,414.3,2019,11
24,25,Colorado St,454.3,493.0,428.0,452.3,455.4,412.5,2019,11
25,26,Oregon,450.9,467.0,405.0,520.5,381.3,417.6,2019,11
26,27,Georgia,449.6,381.7,398.0,436.0,467.7,462.9,2019,11
27,28,North Texas,447.8,507.3,476.0,485.0,410.5,448.3,2019,11
28,29,Texas Tech,446.9,466.7,483.0,468.7,430.5,466.6,2019,11
29,29,Minnesota,446.9,463.7,498.0,454.3,437.0,380.0,2019,11
30,31,Navy,446.6,495.0,573.0,439.3,456.3,326.2,2019,11
31,32,N Carolina,445.9,487.3,539.0,423.8,473.5,420.9,2019,11
32,33,S Mississippi,440.0,454.7,364.0,541.5,399.4,358.7,2019,11
33,34,App State,436.6,480.0,423.0,470.8,391.0,409.3,2019,11
34,35,TX Christian,435.7,417.0,450.0,494.7,391.5,359.3,2019,11
35,36,Utah,434.4,404.7,399.0,437.0,431.8,382.4,2019,11
36,37,Indiana,433.5,464.0,414.0,414.5,452.5,415.2,2019,11
37,38,Arkansas St,432.8,450.3,514.0,417.0,442.2,452.2,2019,11
38,39,USC,432.7,440.3,355.0,424.6,442.8,382.9,2019,11
39,40,Louisville,432.0,381.0,360.0,419.8,448.3,352.6,2019,11
40,41,Toledo,431.7,401.7,504.0,475.7,398.8,431.0,2019,11
41,42,Central Mich,431.0,504.3,615.0,555.3,331.6,261.7,2019,11
42,43,Air Force,428.6,446.3,344.0,437.5,419.8,419.8,2019,11
43,44,Auburn,425.6,428.3,507.0,524.8,346.2,375.2,2019,11
44,45,Liberty,420.9,493.3,730.0,368.3,460.3,405.0,2019,11
45,46,Ball State,420.3,462.0,353.0,469.0,383.8,386.8,2019,11
46,47,LA Monroe,419.9,363.3,448.0,484.3,371.5,402.2,2019,11
47,48,Notre Dame,418.9,366.7,447.0,485.4,308.0,440.4,2019,11
48,49,Missouri,418.1,381.3,289.0,452.0,373.0,475.4,2019,11
49,50,Houston,414.6,405.0,419.0,467.0,397.2,499.3,2019,11
50,51,Oregon St,414.3,357.0,572.0,388.7,433.5,382.5,2019,11
51,52,BYU,414.3,478.0,643.0,359.5,469.0,371.5,2019,11
52,53,Wisconsin,412.5,338.3,191.0,450.8,348.7,431.1,2019,11
53,54,San Jose St,411.4,391.0,497.0,395.5,427.3,305.7,2019,11
54,55,Nebraska,410.9,396.0,375.0,373.0,458.3,455.1,2019,11
55,56,New Mexico,410.8,406.0,346.0,481.0,368.6,298.2,2019,11
56,57,Mississippi,410.1,370.3,266.0,481.3,339.0,498.2,2019,11
57,58,Fla Atlantic,408.6,432.3,448.0,365.7,434.4,475.2,2019,11
58,59,Charlotte,408.3,438.3,440.0,477.0,339.5,330.0,2019,11
59,60,Miss State,407.8,471.0,640.0,374.8,434.2,379.0,2019,11
60,61,Fresno St,407.4,463.7,514.0,407.3,407.5,417.0,2019,11
61,62,UCLA,406.4,424.7,426.0,376.6,443.8,393.0,2019,11
62,63,Colorado,406.3,374.3,283.0,451.3,370.4,383.6,2019,11
63,64,Ohio,403.9,485.3,447.0,463.0,359.5,470.7,2019,11
64,65,Tulsa,403.8,453.0,398.0,435.0,378.8,369.2,2019,11
65,66,Marshall,401.8,417.7,391.0,403.0,400.5,396.2,2019,11
66,67,Washington,399.6,417.3,369.0,395.2,407.0,398.8,2019,11
67,68,UAB,398.6,388.3,237.0,453.7,357.3,395.1,2019,11
68,69,Texas A&M,396.8,428.7,505.0,440.8,323.3,447.9,2019,11
69,70,Cincinnati,393.6,391.0,462.0,373.8,413.5,435.4,2019,11
70,71,Florida St,393.2,379.7,203.0,418.0,343.7,352.7,2019,11
71,72,Iowa,392.6,340.0,302.0,453.0,292.0,360.8,2019,11
72,73,Michigan,390.3,395.0,331.0,395.4,384.0,419.5,2019,11
73,74,Kansas,390.0,445.7,241.0,365.0,431.7,359.5,2019,11
74,75,Coastal Car,389.1,342.0,476.0,392.0,387.0,362.1,2019,11
75,76,Penn State,388.9,298.0,307.0,374.8,407.7,423.2,2019,11
76,77,Florida Intl,386.9,344.7,379.0,396.4,371.0,406.4,2019,11
77,78,Florida,381.9,363.3,278.0,419.5,366.8,409.3,2019,11
78,79,Purdue,379.0,360.0,449.0,404.7,327.7,443.9,2019,11
79,80,Utah State,378.9,355.7,521.0,461.7,316.8,487.4,2019,11
80,81,E Michigan,378.1,403.7,210.0,376.3,379.2,364.4,2019,11
81,82,Middle Tenn,376.5,432.0,355.0,416.0,352.8,382.2,2019,11
82,83,NC State,375.4,331.7,265.0,419.3,342.5,462.1,2019,11
83,84,Wyoming,375.3,363.3,479.0,427.8,305.3,333.1,2019,11
84,85,Pittsburgh,372.1,353.7,362.0,376.3,368.0,366.8,2019,11
85,86,Syracuse,370.0,373.0,448.0,377.0,363.0,467.7,2019,11
86,87,Kent State,369.9,398.0,336.0,543.0,300.6,372.1,2019,11
87,88,Buffalo,368.4,363.3,460.0,344.3,382.8,419.3,2019,11
88,89,E Carolina,367.4,481.7,638.0,429.7,320.8,417.4,2019,11
89,90,Kansas St,365.1,393.7,471.0,393.0,328.0,338.9,2019,11
90,91,S Carolina,363.5,408.0,440.0,418.3,308.8,412.0,2019,11
91,92,Arizona St,362.9,350.3,383.0,480.0,275.0,416.9,2019,11
92,93,VA Tech,361.8,355.7,240.0,384.0,339.7,415.0,2019,11
93,94,N Illinois,360.9,316.0,251.0,367.0,358.8,322.3,2019,11
94,95,Temple,360.9,331.7,266.0,368.5,350.7,423.3,2019,11
95,96,UNLV,357.0,392.3,387.0,335.7,369.8,386.4,2019,11
96,97,Kentucky,355.8,319.3,360.0,413.6,259.3,347.7,2019,11
97,98,Miami (FL),355.6,306.0,353.0,372.0,339.3,347.5,2019,11
98,99,Maryland,354.6,275.3,233.0,348.5,360.8,371.5,2019,11
99,100,Arkansas,350.1,244.0,285.0,381.5,318.8,326.7,2019,11
100,101,Stanford,348.8,384.7,474.0,350.6,345.7,383.5,2019,11
101,102,Tennessee,347.6,340.0,302.0,384.8,236.0,318.5,2019,11
102,103,Michigan St,347.4,235.0,269.0,400.6,258.7,342.1,2019,11
103,104,Nevada,346.6,343.3,369.0,379.3,314.0,413.9,2019,11
104,105,Virginia,346.0,378.3,517.0,322.0,360.4,375.6,2019,11
105,106,N Mex State,345.0,349.3,268.0,346.7,344.0,356.8,2019,11
106,107,W Kentucky,344.4,407.0,444.0,345.5,343.3,361.2,2019,11
107,108,San Diego St,343.1,340.7,335.0,350.5,340.2,342.2,2019,11
108,109,S Florida,338.3,368.0,525.0,271.3,388.5,430.8,2019,11
109,110,Connecticut,334.3,430.3,311.0,331.8,336.8,360.1,2019,11
110,111,Duke,332.7,317.3,329.0,330.5,333.6,387.2,2019,11
111,112,Illinois,326.1,302.3,324.0,343.2,292.0,412.2,2019,11
112,113,Army,321.4,371.7,343.0,358.7,299.0,401.0,2019,11
113,114,Vanderbilt,317.8,270.0,189.0,319.6,314.7,399.5,2019,11
114,115,U Mass,308.6,342.0,240.0,360.3,257.0,425.5,2019,11
115,116,W Virginia,303.4,217.0,219.0,366.0,256.5,502.0,2019,11
116,117,GA Tech,299.6,306.0,194.0,257.3,331.3,397.6,2019,11
117,118,Texas State,297.6,276.3,264.0,377.3,237.8,309.7,2019,11
118,119,GA Southern,293.4,372.7,351.0,339.7,258.8,345.7,2019,11
119,120,Miami (OH),291.7,397.7,467.0,313.0,283.2,372.2,2019,11
120,121,Bowling Grn,291.4,295.3,276.0,333.8,249.0,354.0,2019,11
121,122,TX-San Ant,285.9,271.3,231.0,281.0,289.5,247.2,2019,11
122,123,Rutgers,280.6,307.7,271.0,380.0,156.3,266.3,2019,11
123,124,TX El Paso,275.6,315.3,275.0,304.3,254.0,314.8,2019,11
124,125,Rice,274.2,246.3,231.0,257.0,295.8,311.8,2019,11
125,126,California,268.9,207.7,85.0,268.3,269.3,332.1,2019,11
126,127,Northwestern,258.1,200.0,199.0,277.0,239.3,354.4,2019,11
127,128,S Alabama,255.6,220.0,139.0,211.3,288.8,351.5,2019,11
128,129,Akron,255.6,147.0,100.0,282.0,234.4,284.6,2019,11
129,130,Old Dominion,231.9,200.3,233.0,219.0,239.6,420.4,2019,11
