,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Notre Dame,14.0,1,59,42,2019,5
1,2,Auburn,12.6,1,17,9,2019,5
2,3,Texas A&M,12.2,1,107,1,2019,5
3,4,Vanderbilt,12.1,3,73,3,2019,5
4,5,Stanford,11.3,1,42,2,2019,5
5,6,Michigan,8.7,3,74,74,2019,5
6,7,Oregon,8.2,4,19,15,2019,5
7,8,S Carolina,7.9,2,41,11,2019,5
8,9,Georgia,7.9,3,48,47,2019,5
9,10,UCLA,7.6,7,41,19,2019,5
10,11,LSU,7.2,1,68,6,2019,5
11,12,Clemson,6.7,1,62,4,2019,5
12,13,BYU,6.7,13,71,13,2019,5
13,14,Pittsburgh,6.4,11,63,18,2019,5
14,15,Houston,6.1,6,50,14,2019,5
15,16,Texas,5.9,9,78,17,2019,5
16,17,Syracuse,5.9,12,77,12,2019,5
17,18,Alabama,5.1,1,51,7,2019,5
18,19,N Carolina,4.9,5,58,5,2019,5
19,20,Wisconsin,4.6,2,89,69,2019,5
20,21,Kentucky,4.0,20,93,27,2019,5
21,22,Florida,3.6,4,37,8,2019,5
22,23,Rice,3.4,21,128,21,2019,5
23,24,Cincinnati,3.0,11,61,24,2019,5
24,25,Ohio State,2.9,1,67,23,2019,5
25,26,Miami (FL),2.1,4,63,10,2019,5
26,27,Oklahoma St,2.1,23,92,78,2019,5
27,28,Miss State,2.0,10,65,29,2019,5
28,29,Northwestern,2.0,8,41,34,2019,5
29,30,USC,1.9,6,61,25,2019,5
30,31,Central FL,1.6,26,111,36,2019,5
31,32,Utah,1.1,16,55,55,2019,5
32,33,S Mississippi,1.1,33,120,58,2019,5
33,34,Air Force,1.0,31,126,67,2019,5
34,35,Oklahoma,0.3,7,56,37,2019,5
35,36,Fla Atlantic,0.2,1,82,16,2019,5
36,37,Duke,-0.4,1,61,31,2019,5
37,38,Tulane,-0.4,21,104,39,2019,5
38,39,Iowa,-0.5,7,98,57,2019,5
39,40,Colorado,-0.5,30,110,46,2019,5
40,41,Michigan St,-0.7,5,97,49,2019,5
41,42,Florida St,-0.9,22,60,22,2019,5
42,43,California,-1.1,29,104,64,2019,5
43,44,Utah State,-1.1,35,83,52,2019,5
44,45,S Methodist,-1.3,43,83,83,2019,5
45,46,TX Christian,-1.4,19,122,50,2019,5
46,47,Tulsa,-1.5,11,95,30,2019,5
47,48,Kansas St,-1.5,24,123,43,2019,5
48,49,Maryland,-2.1,28,91,32,2019,5
49,50,Boise State,-2.4,24,81,45,2019,5
50,51,Arizona St,-2.5,28,124,53,2019,5
51,52,LA Lafayette,-2.7,23,93,71,2019,5
52,53,W Michigan,-2.9,53,118,62,2019,5
53,54,Ohio,-3.1,54,115,59,2019,5
54,55,Fresno St,-3.3,17,87,20,2019,5
55,56,Indiana,-3.4,19,101,44,2019,5
56,57,Louisville,-3.5,15,90,77,2019,5
57,58,Missouri,-3.5,25,88,88,2019,5
58,59,Washington,-3.7,12,90,90,2019,5
59,60,Iowa State,-3.8,18,120,51,2019,5
60,61,Arkansas St,-4.0,26,105,26,2019,5
61,62,Temple,-4.2,35,127,35,2019,5
62,63,Purdue,-4.2,30,74,54,2019,5
63,64,Nebraska,-4.4,20,89,73,2019,5
64,65,Miami (OH),-4.4,14,100,66,2019,5
65,66,Virginia,-4.5,33,66,40,2019,5
66,67,W Virginia,-4.5,45,99,61,2019,5
67,68,N Illinois,-5.1,63,110,63,2019,5
68,69,Wash State,-5.2,23,106,65,2019,5
69,70,Penn State,-5.3,1,92,80,2019,5
70,71,Marshall,-5.6,47,117,68,2019,5
71,72,S Florida,-5.7,8,96,76,2019,5
72,73,GA Southern,-5.7,6,99,75,2019,5
73,74,Mississippi,-5.8,22,74,72,2019,5
74,75,Wake Forest,-6.1,48,81,48,2019,5
75,76,North Texas,-6.1,69,114,70,2019,5
76,77,Tennessee,-6.2,21,104,104,2019,5
77,78,N Mex State,-6.2,9,126,28,2019,5
78,79,Hawaii,-6.2,41,95,41,2019,5
79,80,App State,-6.5,46,124,124,2019,5
80,81,E Michigan,-6.6,33,108,33,2019,5
81,82,Buffalo,-6.6,78,129,99,2019,5
82,83,Texas State,-6.7,10,117,38,2019,5
83,84,San Diego St,-6.8,71,111,98,2019,5
84,85,Oregon St,-7.1,31,99,82,2019,5
85,86,Ball State,-7.2,36,113,100,2019,5
86,87,LA Monroe,-7.4,80,121,86,2019,5
87,88,Wyoming,-7.5,45,111,93,2019,5
88,89,Middle Tenn,-7.7,4,103,81,2019,5
89,90,GA Tech,-7.8,2,92,84,2019,5
90,91,Toledo,-7.8,12,114,60,2019,5
91,92,Arizona,-8.0,46,93,85,2019,5
92,93,Liberty,-8.6,32,127,79,2019,5
93,94,Army,-8.9,25,119,56,2019,5
94,95,Minnesota,-9.5,21,122,87,2019,5
95,96,Akron,-9.5,43,129,109,2019,5
96,97,Georgia State,-10.2,31,110,89,2019,5
97,98,Texas Tech,-10.5,41,125,92,2019,5
98,99,Kansas,-11.3,64,120,111,2019,5
99,100,Old Dominion,-11.6,100,123,122,2019,5
100,101,Rutgers,-11.7,77,124,103,2019,5
101,102,Colorado St,-11.8,50,115,108,2019,5
102,103,NC State,-12.1,47,108,101,2019,5
103,104,VA Tech,-12.1,28,111,110,2019,5
104,105,Illinois,-12.1,43,118,118,2019,5
105,106,S Alabama,-12.3,24,120,97,2019,5
106,107,Charlotte,-12.5,101,128,120,2019,5
107,108,Boston Col,-12.6,41,118,112,2019,5
108,109,UNLV,-12.7,90,128,102,2019,5
109,110,Florida Intl,-12.7,29,124,115,2019,5
110,111,Nevada,-12.8,19,123,91,2019,5
111,112,Memphis,-12.8,29,112,94,2019,5
112,113,Kent State,-13.1,30,121,105,2019,5
113,114,W Kentucky,-13.3,90,123,107,2019,5
114,115,LA Tech,-13.6,10,124,96,2019,5
115,116,Central Mich,-14.0,109,128,128,2019,5
116,117,San Jose St,-14.8,94,126,123,2019,5
117,118,Arkansas,-15.4,64,119,106,2019,5
118,119,E Carolina,-15.6,27,123,95,2019,5
119,120,TX-San Ant,-15.9,112,129,116,2019,5
120,121,Connecticut,-16.4,107,127,125,2019,5
121,122,Troy,-16.8,83,129,114,2019,5
122,123,U Mass,-17.0,65,130,119,2019,5
123,124,Coastal Car,-17.6,81,125,113,2019,5
124,125,Baylor,-19.2,19,127,127,2019,5
125,126,Bowling Grn,-19.9,114,130,121,2019,5
126,127,New Mexico,-19.9,109,128,117,2019,5
127,128,TX El Paso,-20.9,115,129,126,2019,5
128,129,Navy,-23.3,50,130,129,2019,5
129,130,UAB,-25.5,98,130,130,2019,5
