,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
81,82,S Florida,--,0-0,0-0,0-0,67,119,67,2019,9
82,83,Syracuse,--,0-0,0-0,0-0,16,93,80,2019,9
83,84,Troy,--,0-0,0-0,0-0,54,103,81,2019,9
84,85,W Virginia,--,0-0,0-0,0-0,61,114,84,2019,9
85,86,Missouri,--,0-0,0-0,0-0,25,113,76,2019,9
86,87,S Mississippi,--,0-0,0-0,0-0,68,117,77,2019,9
87,88,GA Southern,--,0-0,0-0,0-0,74,123,89,2019,9
88,89,N Illinois,--,0-0,0-0,0-0,41,103,91,2019,9
89,90,UAB,--,0-0,0-0,0-0,90,123,92,2019,9
90,91,North Texas,--,0-0,0-0,0-0,77,112,88,2019,9
91,92,Temple,--,0-0,0-0,0-0,46,130,94,2019,9
92,93,Georgia State,--,0-0,0-0,0-0,15,127,96,2019,9
93,94,Middle Tenn,--,0-0,0-0,0-0,21,101,99,2019,9
94,95,Illinois,--,0-0,0-0,0-0,41,119,103,2019,9
95,96,Central Mich,--,0-0,0-0,0-0,90,130,97,2019,9
96,97,E Michigan,--,0-0,0-0,0-0,69,115,101,2019,9
97,98,Liberty,--,0-0,0-0,0-0,30,116,100,2019,9
98,99,Kent State,--,0-0,0-0,0-0,22,129,98,2019,9
99,100,UNLV,--,0-0,0-0,0-0,69,115,86,2019,9
100,101,E Carolina,--,0-0,0-0,0-0,75,120,112,2019,9
101,102,Buffalo,--,0-0,0-0,0-0,20,118,109,2019,9
102,103,Old Dominion,--,0-0,0-0,0-0,81,122,95,2019,9
103,104,W Michigan,--,0-0,0-0,0-0,62,114,102,2019,9
104,105,Miami (OH),--,0-0,0-0,0-0,89,123,105,2019,9
105,106,Vanderbilt,--,0-0,0-0,0-0,60,110,110,2019,9
106,107,LA Monroe,--,0-0,0-0,0-0,34,111,90,2019,9
107,108,Charlotte,--,0-0,0-0,0-0,82,130,108,2019,9
108,109,Florida Intl,--,0-0,0-0,0-0,88,130,106,2019,9
109,110,NC State,--,0-0,0-0,0-0,43,113,104,2019,9
110,111,Texas State,--,0-0,0-0,0-0,85,128,111,2019,9
111,112,New Mexico,--,0-0,0-0,0-0,78,117,114,2019,9
112,113,Toledo,--,0-0,0-0,0-0,78,118,107,2019,9
113,114,Rutgers,--,0-0,0-0,0-0,70,115,115,2019,9
114,115,S Alabama,--,0-0,0-0,0-0,74,120,113,2019,9
115,116,TX El Paso,--,0-0,0-0,0-0,92,129,117,2019,9
116,117,N Mex State,--,0-0,0-0,0-0,91,124,118,2019,9
117,118,Connecticut,--,0-0,0-0,0-0,69,127,116,2019,9
118,119,Nevada,--,0-0,0-0,0-0,16,126,119,2019,9
119,120,TX-San Ant,--,0-0,0-0,0-0,78,125,120,2019,9
120,121,Akron,--,0-0,0-0,0-0,93,125,121,2019,9
121,122,Bowling Grn,--,0-0,0-0,0-0,11,126,122,2019,9
122,123,U Mass,--,0-0,0-0,0-0,95,130,123,2019,9
123,124,Ball State,-2.7,0-0,0-1,0-0,98,129,126,2019,9
124,125,Texas A&M,-3.1,1-0,0-0,0-0,7,126,124,2019,9
125,126,LA Lafayette,-4.1,0-1,0-0,0-0,9,126,125,2019,9
126,127,Duke,-7.8,0-1,0-0,0-0,54,129,127,2019,9
127,128,W Kentucky,-18.3,0-0,0-1,0-0,83,128,128,2019,9
128,129,Rice,-23.1,0-1,0-0,0-0,80,130,129,2019,9
129,130,Colorado St,-24.5,0-0,0-1,0-0,107,130,130,2019,9
