,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Ohio State,48.1,1,23,1,2019,11
1,2,Penn State,34.2,2,43,2,2019,11
2,3,Utah,30.2,3,32,8,2019,11
3,4,Alabama,29.5,2,33,3,2019,11
4,5,Clemson,28.1,1,14,4,2019,11
5,6,LSU,27.5,1,27,5,2019,11
6,7,Michigan,27.4,3,49,7,2019,11
7,8,Oregon,23.5,3,32,15,2019,11
8,9,Auburn,23.1,3,21,6,2019,11
9,10,Minnesota,22.2,7,126,10,2019,11
10,11,Oklahoma,21.0,3,67,12,2019,11
11,12,Georgia,20.5,1,20,9,2019,11
12,13,Wisconsin,19.0,1,22,13,2019,11
13,14,Navy,18.6,14,99,21,2019,11
14,15,Iowa,18.5,12,28,14,2019,11
15,16,Florida,18.3,1,23,11,2019,11
16,17,Iowa State,14.6,10,119,18,2019,11
17,18,Central FL,13.9,2,44,26,2019,11
18,19,Cincinnati,13.6,8,69,17,2019,11
19,20,Washington,13.0,12,65,16,2019,11
20,21,Indiana,13.0,14,72,29,2019,11
21,22,Baylor,12.6,10,130,27,2019,11
22,23,Air Force,11.7,21,81,23,2019,11
23,24,S Methodist,11.2,20,71,25,2019,11
24,25,Tennessee,10.5,19,108,38,2019,11
25,26,Virginia,10.2,12,57,45,2019,11
26,27,Michigan St,9.9,10,71,31,2019,11
27,28,Memphis,9.6,13,66,28,2019,11
28,29,App State,9.4,19,82,19,2019,11
29,30,Kansas St,9.0,17,65,34,2019,11
30,31,S Carolina,9.0,4,80,39,2019,11
31,32,Texas A&M,8.8,2,34,30,2019,11
32,33,Boise State,8.6,19,70,32,2019,11
33,34,LA Lafayette,8.6,16,93,24,2019,11
34,35,Wash State,8.5,8,54,33,2019,11
35,36,Mississippi,8.4,31,80,53,2019,11
36,37,Illinois,8.1,18,102,40,2019,11
37,38,TX Christian,8.0,22,67,37,2019,11
38,39,Notre Dame,8.0,4,68,22,2019,11
39,40,N Carolina,6.9,23,59,35,2019,11
40,41,Wake Forest,6.3,38,107,51,2019,11
41,42,Oklahoma St,6.2,11,73,41,2019,11
42,43,USC,5.7,7,43,20,2019,11
43,44,Missouri,5.2,14,87,44,2019,11
44,45,Texas,5.2,12,55,43,2019,11
45,46,Duke,4.3,24,117,47,2019,11
46,47,Tulane,4.1,6,64,46,2019,11
47,48,Fla Atlantic,3.9,20,87,48,2019,11
48,49,Boston Col,3.9,29,103,66,2019,11
49,50,UCLA,3.8,11,97,42,2019,11
50,51,Purdue,3.2,37,111,49,2019,11
51,52,Oregon St,3.2,35,116,61,2019,11
52,53,Kentucky,3.1,19,74,50,2019,11
53,54,Miami (FL),2.7,2,83,83,2019,11
54,55,Miss State,2.5,22,65,56,2019,11
55,56,Arizona St,2.5,12,94,52,2019,11
56,57,Stanford,2.3,10,91,54,2019,11
57,58,Florida St,2.1,22,75,36,2019,11
58,59,Louisville,0.5,49,75,60,2019,11
59,60,BYU,0.4,19,118,73,2019,11
60,61,Wyoming,0.3,33,103,57,2019,11
61,62,Houston,0.1,28,87,59,2019,11
62,63,Texas Tech,0.0,39,79,58,2019,11
63,64,California,0.0,34,103,64,2019,11
64,65,Pittsburgh,-0.4,37,94,55,2019,11
65,66,Georgia State,-1.0,20,121,62,2019,11
66,67,VA Tech,-1.8,11,115,97,2019,11
67,68,W Michigan,-1.8,45,87,70,2019,11
68,69,Central Mich,-1.9,54,128,98,2019,11
69,70,Buffalo,-2.6,39,119,85,2019,11
70,71,Tulsa,-2.7,48,109,72,2019,11
71,72,LA Tech,-2.8,53,111,69,2019,11
72,73,Ball State,-2.8,59,112,65,2019,11
73,74,Hawaii,-3.5,3,105,68,2019,11
74,75,Northwestern,-3.5,16,98,67,2019,11
75,76,GA Southern,-3.7,63,121,78,2019,11
76,77,S Florida,-3.7,60,128,81,2019,11
77,78,San Diego St,-3.7,52,117,75,2019,11
