,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
44,45,Fresno St,--,0-0,0-0,0-0,20,80,38,2019,5
45,46,Air Force,--,0-0,0-0,0-0,16,65,35,2019,5
46,47,Mississippi,--,0-0,0-0,0-0,19,62,39,2019,5
47,48,Utah State,--,0-0,0-0,0-0,8,127,51,2019,5
48,49,Army,--,0-0,0-0,0-0,19,127,36,2019,5
49,50,BYU,--,0-0,0-0,0-0,29,117,40,2019,5
50,51,Minnesota,--,0-0,0-0,0-0,9,122,41,2019,5
51,52,Marshall,--,0-0,0-0,0-0,24,118,49,2019,5
52,53,Boston Col,--,0-0,0-0,0-0,42,125,67,2019,5
53,54,Troy,--,0-0,0-0,0-0,54,103,66,2019,5
54,55,Nebraska,--,0-0,0-0,0-0,24,79,53,2019,5
55,56,Florida St,--,0-0,0-0,0-0,36,103,47,2019,5
56,57,Tulsa,--,0-0,0-0,0-0,39,121,70,2019,5
57,58,San Jose St,--,0-0,0-0,0-0,58,120,68,2019,5
58,59,Kentucky,--,0-0,0-0,0-0,26,73,59,2019,5
59,60,Penn State,--,0-0,0-0,0-0,12,60,55,2019,5
60,61,Navy,--,0-0,0-0,0-0,8,93,60,2019,5
61,62,Iowa State,--,0-0,0-0,0-0,28,108,64,2019,5
62,63,Coastal Car,--,0-0,0-0,0-0,61,118,73,2019,5
63,64,Maryland,--,0-0,0-0,0-0,28,88,48,2019,5
64,65,USC,--,0-0,0-0,0-0,22,116,52,2019,5
65,66,Ohio,--,0-0,0-0,0-0,51,108,72,2019,5
66,67,Middle Tenn,--,0-0,0-0,0-0,21,101,54,2019,5
67,68,Northwestern,--,0-0,0-0,0-0,22,71,71,2019,5
68,69,S Mississippi,--,0-0,0-0,0-0,68,117,78,2019,5
69,70,E Michigan,--,0-0,0-0,0-0,69,115,79,2019,5
70,71,Stanford,--,0-0,0-0,0-0,27,96,77,2019,5
71,72,Wyoming,--,0-0,0-0,0-0,33,97,82,2019,5
72,73,Syracuse,--,0-0,0-0,0-0,16,93,84,2019,5
73,74,GA Tech,--,0-0,0-0,0-0,65,126,81,2019,5
74,75,Cincinnati,--,0-0,0-0,0-0,8,110,89,2019,5
75,76,Arkansas St,--,0-0,0-0,0-0,20,114,83,2019,5
76,77,LA Tech,--,0-0,0-0,0-0,13,117,76,2019,5
77,78,Baylor,--,0-0,0-0,0-0,13,78,56,2019,5
78,79,Toledo,--,0-0,0-0,0-0,78,118,80,2019,5
79,80,Oregon St,--,0-0,0-0,0-0,38,111,85,2019,5
80,81,North Texas,--,0-0,0-0,0-0,77,112,87,2019,5
81,82,Old Dominion,--,0-0,0-0,0-0,81,122,99,2019,5
82,83,VA Tech,--,0-0,0-0,0-0,25,100,90,2019,5
83,84,Charlotte,--,0-0,0-0,0-0,82,130,91,2019,5
84,85,W Virginia,--,0-0,0-0,0-0,61,114,111,2019,5
85,86,S Florida,--,0-0,0-0,0-0,67,119,88,2019,5
86,87,Missouri,--,0-0,0-0,0-0,25,113,93,2019,5
87,88,Tennessee,--,0-0,0-0,0-0,30,91,65,2019,5
88,89,Texas Tech,--,0-0,0-0,0-0,57,92,92,2019,5
89,90,Arizona,--,0-0,0-0,0-0,48,130,94,2019,5
90,91,Central Mich,--,0-0,0-0,0-0,90,130,118,2019,5
91,92,UNLV,--,0-0,0-0,0-0,69,115,86,2019,5
92,93,Liberty,--,0-0,0-0,0-0,30,116,103,2019,5
93,94,Illinois,--,0-0,0-0,0-0,41,119,95,2019,5
94,95,GA Southern,--,0-0,0-0,0-0,74,123,98,2019,5
95,96,Arkansas,--,0-0,0-0,0-0,9,98,96,2019,5
96,97,W Michigan,--,0-0,0-0,0-0,62,114,107,2019,5
97,98,UAB,--,0-0,0-0,0-0,90,123,101,2019,5
98,99,Purdue,--,0-0,0-0,0-0,38,123,106,2019,5
99,100,Hawaii,--,0-0,0-0,0-0,3,110,110,2019,5
100,101,N Illinois,--,0-0,0-0,0-0,41,103,100,2019,5
101,102,Vanderbilt,--,0-0,0-0,0-0,60,110,102,2019,5
102,103,Rutgers,--,0-0,0-0,0-0,70,115,104,2019,5
103,104,Kent State,--,0-0,0-0,0-0,22,129,108,2019,5
104,105,Georgia State,--,0-0,0-0,0-0,15,127,105,2019,5
105,106,Buffalo,--,0-0,0-0,0-0,20,118,113,2019,5
106,107,Texas State,--,0-0,0-0,0-0,85,128,109,2019,5
107,108,NC State,--,0-0,0-0,0-0,43,113,112,2019,5
108,109,Florida Intl,--,0-0,0-0,0-0,88,130,114,2019,5
109,110,LA Monroe,--,0-0,0-0,0-0,34,111,46,2019,5
110,111,Miami (OH),--,0-0,0-0,0-0,89,123,97,2019,5
111,112,S Alabama,--,0-0,0-0,0-0,74,120,74,2019,5
112,113,Temple,--,0-0,0-0,0-0,46,130,58,2019,5
113,114,N Mex State,--,0-0,0-0,0-0,91,124,115,2019,5
114,115,E Carolina,--,0-0,0-0,0-0,75,120,116,2019,5
115,116,New Mexico,--,0-0,0-0,0-0,78,117,117,2019,5
116,117,Connecticut,--,0-0,0-0,0-0,69,127,69,2019,5
117,118,Nevada,--,0-0,0-0,0-0,16,126,124,2019,5
118,119,TX El Paso,--,0-0,0-0,0-0,92,129,119,2019,5
119,120,Akron,--,0-0,0-0,0-0,93,125,121,2019,5
120,121,U Mass,--,0-0,0-0,0-0,95,130,122,2019,5
121,122,TX-San Ant,--,0-0,0-0,0-0,78,125,120,2019,5
122,123,Bowling Grn,--,0-0,0-0,0-0,11,126,123,2019,5
123,124,Indiana,-1.0,0-0,0-0,0-0,14,127,125,2019,5
124,125,S Carolina,-1.1,0-1,0-0,0-0,10,126,13,2019,5
125,126,Ball State,-5.7,0-0,0-0,0-0,98,129,127,2019,5
126,127,Duke,-5.9,0-1,0-0,0-0,54,129,126,2019,5
127,128,W Kentucky,-18.9,0-0,0-1,0-0,83,128,128,2019,5
128,129,Colorado St,-19.3,0-1,0-0,0-0,107,130,130,2019,5
129,130,Rice,-20.0,0-1,0-0,0-0,80,130,129,2019,5
