,Rank,Team,2019,Last 3,Last 1,Home,Away,2018,Season,Week
0,1,Alabama,48.6,43.3,48.0,50.6,45.3,45.3,2019,11
1,2,Ohio State,48.3,41.3,38.0,47.0,50.3,42.4,2019,11
2,3,Oklahoma,46.3,42.3,41.0,52.0,42.0,48.4,2019,11
3,4,Central FL,44.4,49.3,44.0,46.5,42.3,43.7,2019,11
4,5,LSU,44.1,33.7,23.0,40.5,49.0,32.5,2019,11
5,6,S Methodist,43.6,42.3,48.0,46.0,41.6,27.5,2019,11
6,7,Clemson,42.4,49.7,59.0,46.4,35.7,44.0,2019,11
7,8,Minnesota,39.9,42.7,52.0,40.3,39.3,28.9,2019,11
8,9,Navy,39.4,44.0,56.0,38.0,41.3,22.8,2019,11
9,10,Memphis,39.4,47.7,54.0,37.8,41.0,41.2,2019,11
10,11,Wash State,39.3,36.7,35.0,54.0,28.3,35.8,2019,11
11,12,Texas,39.1,34.7,27.0,42.3,36.0,31.1,2019,11
12,13,LA Tech,38.7,52.0,42.0,52.3,28.5,22.3,2019,11
13,14,Oregon,38.6,42.7,56.0,44.0,33.3,32.6,2019,11
14,15,App State,38.0,34.3,21.0,46.3,27.0,34.4,2019,11
15,16,Hawaii,37.0,36.3,38.0,35.0,39.0,29.9,2019,11
16,17,Iowa State,36.9,33.0,27.0,41.3,31.0,26.8,2019,11
17,18,Wake Forest,36.4,41.7,44.0,37.4,34.0,31.3,2019,11
18,19,Boise State,36.3,45.3,52.0,34.3,37.8,35.4,2019,11
19,20,Wisconsin,35.6,22.7,7.0,41.2,26.3,29.7,2019,11
20,21,Georgia State,35.0,37.0,52.0,44.0,28.3,23.9,2019,11
21,22,Oklahoma St,34.8,31.7,34.0,29.0,38.2,36.8,2019,11
22,23,W Michigan,34.5,38.0,49.0,43.8,25.3,29.0,2019,11
23,24,Fresno St,34.3,42.7,41.0,40.7,29.5,31.2,2019,11
24,25,Tulane,33.8,31.0,38.0,41.8,25.8,25.6,2019,11
25,25,Notre Dame,33.8,21.7,21.0,40.8,22.0,31.4,2019,11
26,27,Troy,33.6,35.0,35.0,40.7,28.3,28.3,2019,11
27,28,Washington,33.4,36.7,28.0,31.6,36.3,24.9,2019,11
28,28,Arkansas St,33.4,35.3,48.0,29.3,35.8,28.8,2019,11
29,28,Utah,33.4,29.7,33.0,32.3,34.5,27.1,2019,11
30,31,Baylor,33.3,31.7,17.0,34.0,32.3,27.4,2019,11
31,32,North Texas,33.0,41.0,52.0,38.8,27.3,32.7,2019,11
32,33,Air Force,32.8,34.7,17.0,33.0,32.5,29.5,2019,11
33,33,Boston Col,32.8,36.7,58.0,32.0,33.5,29.3,2019,11
34,35,Penn State,32.7,24.3,28.0,31.3,34.7,33.8,2019,11
35,36,Auburn,32.7,30.3,20.0,38.8,27.8,28.3,2019,11
