,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Ohio State,46.7,1,23,1,2019,12
1,2,Clemson,34.4,1,14,5,2019,12
2,3,LSU,31.0,1,27,6,2019,12
3,4,Utah,30.0,3,32,3,2019,12
4,5,Michigan,27.8,3,49,7,2019,12
5,6,Alabama,26.2,2,33,4,2019,12
6,7,Minnesota,25.5,7,126,10,2019,12
7,8,Florida,25.3,1,23,16,2019,12
8,9,Penn State,24.0,2,43,2,2019,12
9,10,Oregon,23.4,3,32,8,2019,12
10,11,Auburn,23.4,3,21,9,2019,12
11,12,Georgia,23.3,1,20,12,2019,12
12,13,Wisconsin,21.4,1,22,13,2019,12
13,14,Navy,18.5,14,99,14,2019,12
14,15,Iowa State,17.2,10,119,17,2019,12
15,16,Iowa,16.9,12,28,15,2019,12
16,17,Oklahoma,15.6,3,67,11,2019,12
17,18,Baylor,14.1,10,130,22,2019,12
18,19,Tennessee,13.6,19,108,25,2019,12
19,20,Illinois,13.2,18,102,37,2019,12
20,21,Indiana,12.5,14,72,21,2019,12
21,22,Central FL,12.3,2,44,18,2019,12
22,23,App State,12.2,19,82,29,2019,12
23,24,Notre Dame,12.0,4,68,39,2019,12
24,25,Air Force,11.8,21,81,23,2019,12
25,26,Washington,11.6,12,65,20,2019,12
26,27,Kansas St,11.1,17,65,30,2019,12
27,28,LA Lafayette,11.1,16,93,34,2019,12
28,29,Memphis,10.2,13,66,28,2019,12
29,30,Cincinnati,10.0,8,69,19,2019,12
30,31,VA Tech,9.4,11,115,67,2019,12
31,32,Miami (FL),9.2,2,83,54,2019,12
32,33,Mississippi,8.4,31,80,36,2019,12
33,34,Texas A&M,8.3,2,34,32,2019,12
34,35,Virginia,8.1,12,57,26,2019,12
35,36,Wash State,7.9,8,54,35,2019,12
36,37,USC,7.8,7,43,43,2019,12
37,38,N Carolina,7.1,23,59,40,2019,12
38,39,Oklahoma St,6.9,11,73,42,2019,12
39,40,Texas Tech,6.6,39,79,63,2019,12
40,41,Fla Atlantic,5.5,20,87,48,2019,12
41,42,S Carolina,5.4,4,80,31,2019,12
42,43,S Methodist,4.9,20,71,24,2019,12
43,44,Boise State,4.9,19,70,33,2019,12
44,45,Tulane,4.6,6,64,47,2019,12
45,46,Arizona St,4.6,12,94,56,2019,12
46,47,Purdue,3.9,37,111,51,2019,12
47,48,Michigan St,3.9,10,71,27,2019,12
48,49,Oregon St,3.7,35,116,52,2019,12
49,50,Texas,3.7,12,55,45,2019,12
50,51,TX Christian,3.7,22,67,38,2019,12
51,52,UCLA,3.6,11,97,50,2019,12
52,53,LA Tech,3.1,53,111,72,2019,12
53,54,Kentucky,2.6,19,74,53,2019,12
54,55,Boston Col,2.5,29,103,49,2019,12
55,56,Wyoming,2.4,33,103,61,2019,12
56,57,Miss State,2.3,22,65,55,2019,12
57,58,Florida St,2.1,22,75,58,2019,12
58,59,BYU,1.4,19,118,60,2019,12
59,60,Wake Forest,1.2,38,107,41,2019,12
60,61,Stanford,1.1,10,91,57,2019,12
61,62,California,0.8,34,103,64,2019,12
62,63,W Kentucky,0.5,44,130,79,2019,12
63,64,Missouri,0.4,14,87,44,2019,12
64,65,Pittsburgh,-0.3,37,94,65,2019,12
65,66,Tulsa,-0.7,48,109,71,2019,12
66,67,Houston,-0.8,28,87,62,2019,12
67,68,S Mississippi,-0.9,53,90,88,2019,12
68,69,Ball State,-1.1,59,112,73,2019,12
69,70,Louisville,-1.6,49,75,59,2019,12
70,71,Georgia State,-2.1,20,121,66,2019,12
71,72,Central Mich,-2.1,54,128,69,2019,12
72,73,Buffalo,-2.6,39,119,70,2019,12
73,74,S Florida,-2.6,60,128,77,2019,12
74,75,GA Tech,-3.0,46,118,92,2019,12
75,76,W Michigan,-3.2,45,87,68,2019,12
76,77,Nebraska,-3.7,25,80,80,2019,12
77,78,Colorado St,-5.1,76,124,81,2019,12
78,79,Middle Tenn,-5.2,40,110,84,2019,12
79,80,Marshall,-5.3,45,104,85,2019,12
80,81,Temple,-5.7,25,86,83,2019,12
81,82,Arkansas St,-5.8,44,113,87,2019,12
82,83,Miami (OH),-6.0,62,111,103,2019,12
83,84,Army,-6.2,54,119,96,2019,12
84,85,San Diego St,-6.4,52,117,78,2019,12
85,86,Duke,-6.7,24,117,46,2019,12
86,87,Ohio,-6.7,47,100,90,2019,12
87,88,Fresno St,-6.8,39,107,86,2019,12
88,89,GA Southern,-7.0,63,121,76,2019,12
89,90,Northwestern,-7.9,16,98,75,2019,12
90,91,E Carolina,-8.1,90,118,102,2019,12
91,92,San Jose St,-8.3,84,124,98,2019,12
92,93,Colorado,-8.7,13,101,101,2019,12
93,94,Utah State,-8.8,18,109,99,2019,12
94,95,Kansas,-8.9,67,125,94,2019,12
95,96,W Virginia,-9.0,17,114,82,2019,12
96,97,Troy,-9.6,64,111,111,2019,12
97,98,Arizona,-10.0,40,130,97,2019,12
98,99,Liberty,-10.8,75,124,108,2019,12
99,100,UAB,-11.7,71,128,89,2019,12
100,101,N Illinois,-12.0,61,117,106,2019,12
101,102,Syracuse,-12.5,22,105,105,2019,12
102,103,LA Monroe,-13.2,61,119,113,2019,12
103,104,Hawaii,-13.2,3,105,74,2019,12
104,105,Kent State,-13.2,77,125,95,2019,12
105,106,UNLV,-14.9,71,122,109,2019,12
106,107,Nevada,-15.1,14,127,127,2019,12
107,108,Maryland,-15.3,2,119,91,2019,12
108,109,North Texas,-16.1,68,119,112,2019,12
109,110,NC State,-16.5,28,120,104,2019,12
110,111,Charlotte,-16.8,86,124,115,2019,12
111,112,Coastal Car,-17.2,74,125,100,2019,12
112,113,Arkansas,-18.0,75,118,93,2019,12
113,114,Florida Intl,-18.2,93,127,110,2019,12
114,115,Vanderbilt,-18.3,55,119,107,2019,12
115,116,E Michigan,-19.1,72,121,117,2019,12
116,117,TX-San Ant,-19.6,91,126,122,2019,12
117,118,Rice,-19.8,59,118,118,2019,12
118,119,Texas State,-20.7,100,127,116,2019,12
119,120,Toledo,-20.7,46,123,114,2019,12
120,121,S Alabama,-20.7,76,124,124,2019,12
121,122,New Mexico,-22.1,98,126,120,2019,12
122,123,Bowling Grn,-22.3,10,128,119,2019,12
123,124,Rutgers,-24.8,72,126,123,2019,12
124,125,Old Dominion,-26.4,104,126,125,2019,12
125,126,N Mex State,-26.6,88,128,121,2019,12
126,127,Connecticut,-26.7,117,129,126,2019,12
127,128,TX El Paso,-29.6,105,129,128,2019,12
128,129,Akron,-45.1,102,130,129,2019,12
129,130,U Mass,-52.6,114,130,130,2019,12
