,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
39,40,Oregon St,--,0-0,0-0,0-0,38,111,43,2019,11
40,41,Pittsburgh,--,0-0,0-0,0-0,24,115,32,2019,11
41,42,UCLA,--,0-0,0-0,0-0,4,84,36,2019,11
42,43,VA Tech,--,0-0,0-0,0-0,25,100,53,2019,11
43,44,Air Force,--,0-0,0-0,0-0,16,65,41,2019,11
44,45,California,--,0-0,0-0,0-0,21,87,44,2019,11
45,46,Mississippi,--,0-0,0-0,0-0,19,62,52,2019,11
46,47,Virginia,--,0-0,0-0,0-0,13,126,50,2019,11
47,48,Arizona St,--,0-0,0-0,0-0,12,77,46,2019,11
48,49,Boise State,--,0-0,0-0,0-0,14,122,42,2019,11
49,50,USC,--,0-0,0-0,0-0,22,116,47,2019,11
50,51,Memphis,--,0-0,0-0,0-0,23,63,49,2019,11
51,52,TX Christian,--,0-0,0-0,0-0,21,68,51,2019,11
52,53,BYU,--,0-0,0-0,0-0,29,117,73,2019,11
53,54,Wake Forest,--,0-0,0-0,0-0,25,107,54,2019,11
54,55,Kansas,--,0-0,0-0,0-0,17,112,55,2019,11
55,56,Florida St,--,0-0,0-0,0-0,36,103,57,2019,11
56,57,San Diego St,--,0-0,0-0,0-0,10,97,58,2019,11
57,58,Tulane,--,0-0,0-0,0-0,8,69,60,2019,11
58,59,Boston Col,--,0-0,0-0,0-0,42,125,80,2019,11
59,60,Tennessee,--,0-0,0-0,0-0,30,91,59,2019,11
60,61,Tulsa,--,0-0,0-0,0-0,39,121,56,2019,11
61,62,Hawaii,--,0-0,0-0,0-0,3,110,61,2019,11
62,63,Illinois,--,0-0,0-0,0-0,41,119,62,2019,11
63,64,Ohio,--,0-0,0-0,0-0,51,108,64,2019,11
64,65,Northwestern,--,0-0,0-0,0-0,22,71,48,2019,11
65,66,Army,--,0-0,0-0,0-0,19,127,69,2019,11
66,67,Kentucky,--,0-0,0-0,0-0,26,73,65,2019,11
67,68,Marshall,--,0-0,0-0,0-0,24,118,63,2019,11
68,69,Purdue,--,0-0,0-0,0-0,38,123,67,2019,11
69,70,S Florida,--,0-0,0-0,0-0,67,119,68,2019,11
70,71,Stanford,--,0-0,0-0,0-0,27,96,66,2019,11
71,72,Nebraska,--,0-0,0-0,0-0,24,79,72,2019,11
72,73,Utah State,--,0-0,0-0,0-0,8,127,70,2019,11
73,74,Fresno St,--,0-0,0-0,0-0,20,80,71,2019,11
74,75,GA Southern,--,0-0,0-0,0-0,74,123,85,2019,11
75,76,Wyoming,--,0-0,0-0,0-0,33,97,74,2019,11
76,77,San Jose St,--,0-0,0-0,0-0,58,120,77,2019,11
77,78,Coastal Car,--,0-0,0-0,0-0,61,118,76,2019,11
78,79,Arizona,--,0-0,0-0,0-0,48,130,75,2019,11
79,80,GA Tech,--,0-0,0-0,0-0,65,126,79,2019,11
80,81,W Virginia,--,0-0,0-0,0-0,61,114,89,2019,11
81,82,Texas Tech,--,0-0,0-0,0-0,57,92,78,2019,11
82,83,LA Tech,--,0-0,0-0,0-0,13,117,82,2019,11
83,84,Maryland,--,0-0,0-0,0-0,28,88,81,2019,11
84,85,Arkansas St,--,0-0,0-0,0-0,20,114,83,2019,11
85,86,S Mississippi,--,0-0,0-0,0-0,68,117,84,2019,11
86,87,Buffalo,--,0-0,0-0,0-0,20,118,100,2019,11
87,88,E Michigan,--,0-0,0-0,0-0,69,115,90,2019,11
88,89,Temple,--,0-0,0-0,0-0,46,130,94,2019,11
89,90,Georgia State,--,0-0,0-0,0-0,15,127,92,2019,11
90,91,Missouri,--,0-0,0-0,0-0,25,113,91,2019,11
91,92,Syracuse,--,0-0,0-0,0-0,16,93,88,2019,11
92,93,North Texas,--,0-0,0-0,0-0,77,112,95,2019,11
93,94,Liberty,--,0-0,0-0,0-0,30,116,109,2019,11
94,95,UAB,--,0-0,0-0,0-0,90,123,93,2019,11
95,96,Middle Tenn,--,0-0,0-0,0-0,21,101,87,2019,11
96,97,Miami (OH),--,0-0,0-0,0-0,89,123,96,2019,11
97,98,Vanderbilt,--,0-0,0-0,0-0,60,110,108,2019,11
98,99,Kent State,--,0-0,0-0,0-0,22,129,97,2019,11
99,100,Central Mich,--,0-0,0-0,0-0,90,130,102,2019,11
100,101,Troy,--,0-0,0-0,0-0,54,103,103,2019,11
101,102,E Carolina,--,0-0,0-0,0-0,75,120,99,2019,11
102,103,N Illinois,--,0-0,0-0,0-0,41,103,86,2019,11
103,104,Old Dominion,--,0-0,0-0,0-0,81,122,101,2019,11
104,105,W Michigan,--,0-0,0-0,0-0,62,114,104,2019,11
105,106,UNLV,--,0-0,0-0,0-0,69,115,98,2019,11
106,107,LA Monroe,--,0-0,0-0,0-0,34,111,105,2019,11
107,108,Charlotte,--,0-0,0-0,0-0,82,130,106,2019,11
108,109,NC State,--,0-0,0-0,0-0,43,113,107,2019,11
109,110,Texas State,--,0-0,0-0,0-0,85,128,111,2019,11
110,111,Toledo,--,0-0,0-0,0-0,78,118,113,2019,11
111,112,Rutgers,--,0-0,0-0,0-0,70,115,112,2019,11
112,113,New Mexico,--,0-0,0-0,0-0,78,117,110,2019,11
113,114,Connecticut,--,0-0,0-0,0-0,69,127,114,2019,11
114,115,Florida Intl,--,0-0,0-0,0-0,88,130,115,2019,11
115,116,S Alabama,--,0-0,0-0,0-0,74,120,116,2019,11
116,117,N Mex State,--,0-0,0-0,0-0,91,124,119,2019,11
117,118,TX El Paso,--,0-0,0-0,0-0,92,129,117,2019,11
118,119,Nevada,--,0-0,0-0,0-0,16,126,118,2019,11
119,120,TX-San Ant,--,0-0,0-0,0-0,78,125,120,2019,11
120,121,Bowling Grn,--,0-0,0-0,0-0,11,126,121,2019,11
121,122,Akron,--,0-0,0-0,0-0,93,125,122,2019,11
122,123,U Mass,--,0-0,0-0,0-0,95,130,123,2019,11
123,124,Ball State,-1.0,0-0,0-1,0-0,98,129,124,2019,11
124,125,LA Lafayette,-2.3,0-1,0-0,0-0,9,126,126,2019,11
125,126,Texas A&M,-4.1,0-0,1-0,0-0,7,126,125,2019,11
126,127,Duke,-7.8,0-1,0-0,0-0,54,129,127,2019,11
127,128,W Kentucky,-17.4,0-0,0-1,0-0,83,128,128,2019,11
128,129,Rice,-24.3,0-1,0-0,0-0,80,130,130,2019,11
129,130,Colorado St,-24.5,0-0,0-1,0-0,107,130,129,2019,11
