,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Ohio State,47.6,1,23,1,2019,8
1,2,Wisconsin,33.6,1,22,3,2019,8
2,3,Alabama,32.3,2,33,2,2019,8
3,4,Penn State,28.2,2,43,4,2019,8
4,5,Oklahoma,26.7,3,67,6,2019,8
5,6,LSU,25.5,1,27,5,2019,8
6,7,Clemson,25.4,1,14,8,2019,8
7,8,Oregon,24.7,3,32,11,2019,8
8,9,Georgia,23.2,1,20,7,2019,8
9,10,Auburn,23.1,3,21,9,2019,8
10,11,Iowa State,22.0,10,119,19,2019,8
11,12,Washington,21.1,12,65,18,2019,8
12,13,Notre Dame,20.2,4,68,10,2019,8
13,14,Missouri,19.2,14,87,15,2019,8
14,15,Florida,18.5,1,23,12,2019,8
15,16,Utah,17.5,3,32,24,2019,8
16,17,Iowa,16.7,12,28,16,2019,8
17,18,Central FL,16.4,2,44,14,2019,8
18,19,Cincinnati,15.5,8,69,21,2019,8
19,20,USC,14.6,7,43,29,2019,8
20,21,S Carolina,14.6,4,80,31,2019,8
21,22,Texas,14.1,12,55,17,2019,8
22,23,Michigan,13.6,3,49,25,2019,8
23,24,Texas A&M,11.7,2,34,22,2019,8
24,25,S Methodist,11.3,20,71,23,2019,8
25,26,Tulane,10.7,6,64,27,2019,8
26,27,Baylor,10.4,10,130,26,2019,8
27,28,Navy,10.1,14,99,40,2019,8
28,29,Michigan St,10.0,10,71,13,2019,8
29,30,Duke,9.8,24,117,33,2019,8
30,31,LA Lafayette,9.3,16,93,28,2019,8
31,32,Boise State,9.2,19,70,37,2019,8
32,33,Memphis,9.1,13,66,32,2019,8
33,34,Oklahoma St,8.7,11,73,30,2019,8
34,35,Minnesota,8.3,7,126,69,2019,8
35,36,TX Christian,8.0,22,67,34,2019,8
36,37,California,7.4,34,103,35,2019,8
37,38,N Carolina,7.1,23,59,36,2019,8
38,39,Indiana,6.6,14,72,43,2019,8
39,40,App State,6.0,19,82,48,2019,8
40,41,Kansas St,5.2,17,65,44,2019,8
41,42,Pittsburgh,4.9,37,94,42,2019,8
42,43,Arizona St,4.1,12,94,47,2019,8
43,44,Air Force,4.1,21,81,53,2019,8
44,45,Stanford,3.5,10,91,52,2019,8
45,46,Wake Forest,3.3,38,107,46,2019,8
46,47,W Michigan,3.1,45,87,68,2019,8
47,48,Northwestern,2.8,16,98,56,2019,8
48,49,Miami (FL),2.7,2,83,51,2019,8
49,50,Louisville,2.4,49,75,65,2019,8
50,51,Utah State,2.1,18,109,55,2019,8
51,52,Purdue,2.1,37,111,82,2019,8
52,53,Wash State,2.0,8,54,38,2019,8
53,54,Florida St,1.9,22,75,60,2019,8
54,55,Virginia,1.8,12,57,39,2019,8
55,56,Houston,1.3,28,87,45,2019,8
56,57,Maryland,1.3,2,119,20,2019,8
57,58,Miss State,1.2,22,65,41,2019,8
58,59,San Diego St,1.0,52,117,72,2019,8
59,60,Texas Tech,0.8,39,79,66,2019,8
60,61,Hawaii,0.4,3,105,49,2019,8
61,62,Mississippi,0.3,31,80,63,2019,8
62,63,Nebraska,0.0,25,80,50,2019,8
63,64,Arizona,-0.5,40,130,59,2019,8
64,65,Kentucky,-0.6,19,74,57,2019,8
65,66,Temple,-0.9,25,86,67,2019,8
66,67,Tennessee,-1.2,19,108,86,2019,8
67,68,Fla Atlantic,-1.9,20,87,58,2019,8
68,69,BYU,-2.4,19,118,73,2019,8
69,70,Oregon St,-2.4,35,116,54,2019,8
70,71,Army,-3.3,54,119,74,2019,8
71,72,W Virginia,-3.6,17,114,77,2019,8
