,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Ohio State,45.6,1,23,1,2019,6
1,2,Penn State,33.5,2,43,12,2019,6
2,3,Alabama,33.1,2,33,3,2019,6
3,4,Wisconsin,31.9,1,22,2,2019,6
4,5,Oklahoma,29.1,3,67,7,2019,6
5,6,LSU,27.6,1,27,5,2019,6
6,7,Georgia,26.9,1,20,6,2019,6
7,8,Auburn,26.4,3,21,10,2019,6
8,9,Clemson,24.5,1,14,4,2019,6
9,10,Notre Dame,22.9,4,68,9,2019,6
10,11,Oregon,22.7,3,32,11,2019,6
11,12,Central FL,18.9,2,44,13,2019,6
12,13,Texas,16.4,12,55,17,2019,6
13,14,Michigan St,16.0,10,71,16,2019,6
14,15,Iowa,15.8,12,28,25,2019,6
15,16,Washington,15.6,12,65,22,2019,6
16,17,Florida,14.9,1,23,14,2019,6
17,18,Missouri,14.7,14,87,20,2019,6
18,19,Oklahoma St,14.0,11,73,21,2019,6
19,20,S Methodist,13.9,20,71,23,2019,6
20,21,Cincinnati,13.1,8,69,51,2019,6
21,22,Utah,12.7,3,32,31,2019,6
22,23,Texas A&M,12.7,2,34,15,2019,6
23,24,TX Christian,11.8,22,67,30,2019,6
24,25,LA Lafayette,11.3,16,93,19,2019,6
25,26,Tulane,10.9,6,64,27,2019,6
26,27,Kansas St,10.7,17,65,18,2019,6
27,28,Michigan,10.4,3,49,43,2019,6
28,29,Duke,9.9,24,117,50,2019,6
29,30,USC,9.8,7,43,26,2019,6
30,31,Maryland,9.6,2,119,8,2019,6
31,32,S Carolina,8.7,4,80,41,2019,6
32,33,Iowa State,8.5,10,119,33,2019,6
33,34,N Carolina,8.4,23,59,44,2019,6
34,35,Miami (FL),7.0,2,83,35,2019,6
35,36,Baylor,6.9,10,130,36,2019,6
36,37,Memphis,6.8,13,66,38,2019,6
37,38,Wash State,6.7,8,54,28,2019,6
38,39,Miss State,6.7,22,65,24,2019,6
39,40,Boise State,6.6,19,70,34,2019,6
40,41,Virginia,6.0,12,57,42,2019,6
41,42,Indiana,5.5,14,72,52,2019,6
42,43,Houston,5.2,28,87,54,2019,6
43,44,Wake Forest,5.2,38,107,39,2019,6
44,45,Navy,5.0,14,99,32,2019,6
45,46,Utah State,4.9,18,109,29,2019,6
46,47,Arizona St,4.5,12,94,53,2019,6
47,48,App State,4.4,19,82,47,2019,6
48,49,Air Force,4.4,21,81,37,2019,6
49,50,Colorado,3.7,13,101,48,2019,6
50,51,Hawaii,3.2,3,105,83,2019,6
51,52,Kentucky,2.8,19,74,40,2019,6
52,53,Nebraska,2.0,25,80,46,2019,6
53,54,Fla Atlantic,1.9,20,87,62,2019,6
54,55,California,1.7,34,103,49,2019,6
55,56,Florida St,1.2,22,75,65,2019,6
56,57,Louisville,1.2,49,75,56,2019,6
57,58,Northwestern,0.8,16,98,77,2019,6
58,59,Toledo,0.7,46,123,60,2019,6
59,60,Stanford,0.7,10,91,55,2019,6
60,61,Pittsburgh,0.0,37,94,45,2019,6
61,62,Arizona,-0.1,40,130,67,2019,6
62,63,Wyoming,-0.2,33,103,81,2019,6
63,64,Temple,-0.4,25,86,59,2019,6
64,65,W Michigan,-0.9,45,87,57,2019,6
65,66,UCLA,-0.9,11,97,70,2019,6
66,67,Mississippi,-1.7,31,80,79,2019,6
67,68,Oregon St,-2.3,35,116,78,2019,6
68,69,Tulsa,-2.4,48,109,75,2019,6
69,70,Syracuse,-2.5,22,105,61,2019,6
70,71,BYU,-2.5,19,118,69,2019,6
71,72,San Diego St,-2.6,52,117,66,2019,6
72,73,Army,-2.6,54,119,71,2019,6
73,74,NC State,-3.6,28,120,63,2019,6
74,75,Texas Tech,-3.7,39,79,64,2019,6
75,76,Fresno St,-3.8,39,107,73,2019,6
76,77,Minnesota,-4.4,7,126,93,2019,6
77,78,Arkansas St,-4.4,44,113,84,2019,6
78,79,North Texas,-5.7,68,119,68,2019,6
79,80,Coastal Car,-5.7,74,125,74,2019,6
80,81,Illinois,-6.0,18,102,80,2019,6
81,82,W Virginia,-6.5,17,114,82,2019,6
82,83,S Mississippi,-6.8,53,90,72,2019,6
83,84,Vanderbilt,-7.7,55,119,87,2019,6
84,85,Troy,-7.9,64,111,76,2019,6
85,86,Ball State,-8.3,59,112,94,2019,6
86,87,Marshall,-8.4,45,104,58,2019,6
87,88,Buffalo,-8.5,39,119,86,2019,6
88,89,Purdue,-8.5,37,111,85,2019,6
89,90,Arkansas,-8.7,75,118,109,2019,6
90,91,E Michigan,-8.8,72,121,91,2019,6
91,92,Miami (OH),-9.3,62,111,111,2019,6
92,93,Boston Col,-9.4,29,103,92,2019,6
93,94,LA Tech,-9.6,53,111,97,2019,6
94,95,Tennessee,-9.6,19,108,95,2019,6
95,96,Ohio,-9.8,47,100,89,2019,6
96,97,Liberty,-10.2,75,124,90,2019,6
97,98,Kent State,-10.8,77,125,101,2019,6
98,99,Kansas,-11.0,67,125,88,2019,6
99,100,San Jose St,-12.1,84,124,106,2019,6
100,101,UAB,-12.4,71,128,98,2019,6
101,102,Charlotte,-12.4,86,124,96,2019,6
102,103,Rice,-12.9,59,118,103,2019,6
103,104,N Illinois,-13.1,61,117,112,2019,6
104,105,LA Monroe,-13.4,61,119,107,2019,6
105,106,Central Mich,-13.6,54,128,102,2019,6
106,107,Colorado St,-13.6,76,124,117,2019,6
107,108,GA Southern,-13.8,63,121,110,2019,6
108,109,Middle Tenn,-14.9,40,110,105,2019,6
109,110,S Florida,-15.0,60,128,99,2019,6
110,111,W Kentucky,-15.5,44,130,119,2019,6
111,112,Texas State,-15.7,100,127,116,2019,6
112,113,GA Tech,-16.5,46,118,104,2019,6
113,114,VA Tech,-17.1,11,115,100,2019,6
114,115,E Carolina,-17.1,90,118,118,2019,6
115,116,Georgia State,-17.7,20,121,115,2019,6
116,117,Old Dominion,-18.0,104,126,108,2019,6
117,118,Florida Intl,-19.3,93,127,121,2019,6
118,119,Rutgers,-19.8,72,126,114,2019,6
119,120,UNLV,-20.6,71,122,113,2019,6
120,121,Connecticut,-21.8,117,129,123,2019,6
121,122,New Mexico,-22.0,98,126,124,2019,6
122,123,S Alabama,-22.3,76,124,122,2019,6
123,124,N Mex State,-24.0,88,128,125,2019,6
124,125,Nevada,-27.0,14,127,120,2019,6
125,126,TX-San Ant,-29.0,91,126,126,2019,6
126,127,TX El Paso,-30.9,105,129,127,2019,6
127,128,Bowling Grn,-33.4,10,128,128,2019,6
128,129,Akron,-35.6,102,130,129,2019,6
129,130,U Mass,-41.6,114,130,130,2019,6
