,Rank,Team,Rating,Hi,Low,Last,Season,Week
70,71,Air Force,-2.5,31,126,66,2019,13
71,72,Temple,-2.7,35,127,70,2019,13
72,73,App State,-3.2,46,124,71,2019,13
73,74,Boston Col,-3.3,41,118,79,2019,13
74,75,Utah State,-3.3,35,83,69,2019,13
75,76,NC State,-4.0,47,108,81,2019,13
76,77,Arkansas,-4.0,64,119,76,2019,13
77,78,S Florida,-4.1,8,96,82,2019,13
78,79,Fla Atlantic,-4.5,1,82,78,2019,13
79,80,Boise State,-4.5,24,81,74,2019,13
80,81,LA Lafayette,-4.9,23,93,75,2019,13
81,82,Fresno St,-5.2,17,87,83,2019,13
82,83,Miami (OH),-5.4,14,100,77,2019,13
83,84,Rutgers,-5.7,77,124,96,2019,13
84,85,Rice,-6.1,21,128,86,2019,13
85,86,GA Southern,-6.1,6,99,87,2019,13
86,87,Ohio,-6.6,54,115,91,2019,13
87,88,Marshall,-7.0,47,117,93,2019,13
88,89,Hawaii,-7.1,41,95,88,2019,13
89,90,Ball State,-7.3,36,113,89,2019,13
90,91,Wyoming,-7.5,45,111,95,2019,13
91,92,S Mississippi,-7.5,33,120,90,2019,13
92,93,Arkansas St,-7.6,26,105,85,2019,13
93,94,Georgia State,-7.7,31,110,102,2019,13
94,95,W Michigan,-8.1,53,118,104,2019,13
95,96,N Illinois,-8.1,63,110,103,2019,13
96,97,Middle Tenn,-8.2,4,103,84,2019,13
97,98,E Carolina,-8.2,27,123,97,2019,13
98,99,Army,-8.2,25,119,92,2019,13
99,100,San Jose St,-8.4,94,126,101,2019,13
100,101,LA Monroe,-8.5,80,121,98,2019,13
101,102,UNLV,-8.9,90,128,100,2019,13
102,103,Buffalo,-9.2,78,129,106,2019,13
103,104,S Alabama,-9.2,24,120,108,2019,13
104,105,W Kentucky,-9.4,90,123,107,2019,13
105,106,E Michigan,-9.9,33,108,99,2019,13
106,107,North Texas,-10.1,69,114,105,2019,13
107,108,Colorado St,-10.2,50,115,113,2019,13
108,109,Kent State,-10.3,30,121,110,2019,13
109,110,San Diego St,-10.4,71,111,109,2019,13
110,111,Coastal Car,-10.7,81,125,117,2019,13
111,112,Central Mich,-11.1,109,128,116,2019,13
112,113,Toledo,-11.1,12,114,111,2019,13
113,114,Troy,-11.5,83,129,114,2019,13
114,115,Texas State,-11.9,10,117,112,2019,13
115,116,Nevada,-11.9,19,123,115,2019,13
116,117,N Mex State,-12.1,9,126,94,2019,13
117,118,LA Tech,-12.4,10,124,121,2019,13
118,119,Old Dominion,-12.8,100,123,120,2019,13
119,120,Connecticut,-12.9,107,127,118,2019,13
120,121,Charlotte,-13.0,101,128,119,2019,13
121,122,New Mexico,-13.1,109,128,122,2019,13
122,123,Liberty,-14.2,32,127,124,2019,13
123,124,Florida Intl,-14.8,29,124,123,2019,13
124,125,TX-San Ant,-15.4,112,129,126,2019,13
125,126,UAB,-16.0,98,130,125,2019,13
126,127,Bowling Grn,-17.0,114,130,127,2019,13
127,128,TX El Paso,-17.0,115,129,128,2019,13
128,129,Akron,-19.3,43,129,129,2019,13
129,130,U Mass,-23.1,65,130,130,2019,13
