,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
63,64,Oklahoma St,--,0-0,0-0,0-0,9,67,27,2018,8
64,65,Houston,--,0-0,0-0,0-0,42,130,72,2018,8
65,66,Baylor,--,0-0,0-0,0-0,8,86,78,2018,8
66,67,Marshall,--,0-0,0-0,0-0,20,85,75,2018,8
67,68,Kansas,--,0-0,0-0,0-0,23,100,63,2018,8
68,69,Air Force,--,0-0,0-0,0-0,56,87,68,2018,8
69,70,California,--,0-0,0-0,0-0,31,70,65,2018,8
70,71,Akron,--,0-0,0-0,0-0,31,110,54,2018,8
71,72,Miami (OH),--,0-0,0-0,0-0,60,98,70,2018,8
72,73,Florida Intl,--,0-0,0-0,0-0,29,113,66,2018,8
73,74,Central Mich,--,0-0,0-0,0-0,66,112,74,2018,8
74,75,USC,--,0-0,0-0,0-0,18,76,67,2018,8
75,76,Tulsa,--,0-0,0-0,0-0,37,97,73,2018,8
76,77,New Mexico,--,0-0,0-0,0-0,59,105,59,2018,8
77,78,Pittsburgh,--,0-0,0-0,0-0,41,117,97,2018,8
78,79,Troy,--,0-0,0-0,0-0,23,94,76,2018,8
79,80,Nebraska,--,0-0,0-0,0-0,51,106,92,2018,8
80,81,Toledo,--,0-0,0-0,0-0,25,118,87,2018,8
81,82,Minnesota,--,0-0,0-0,0-0,4,108,108,2018,8
82,83,Arkansas St,--,0-0,0-0,0-0,60,108,79,2018,8
83,84,N Illinois,--,0-0,0-0,0-0,21,122,82,2018,8
84,85,Kansas St,--,0-0,0-0,0-0,34,93,81,2018,8
85,86,S Mississippi,--,0-0,0-0,0-0,46,112,53,2018,8
86,87,Ball State,--,0-0,0-0,0-0,28,126,80,2018,8
87,88,W Michigan,--,0-0,0-0,0-0,75,128,86,2018,8
88,89,Arizona,--,0-0,0-0,0-0,35,103,77,2018,8
89,90,S Methodist,--,0-0,0-0,0-0,74,118,90,2018,8
90,91,Middle Tenn,--,0-0,0-0,0-0,68,127,94,2018,8
91,92,Wyoming,--,0-0,0-0,0-0,1,94,88,2018,8
92,93,Tulane,--,0-0,0-0,0-0,22,122,93,2018,8
93,94,GA Southern,--,0-0,0-0,0-0,60,115,71,2018,8
94,95,Hawaii,--,0-0,0-0,0-0,72,130,83,2018,8
95,96,Fla Atlantic,--,0-0,0-0,0-0,44,116,95,2018,8
96,97,Memphis,--,0-0,0-0,0-0,34,111,96,2018,8
97,98,Liberty,--,0-0,0-0,0-0,32,109,99,2018,8
98,99,Coastal Car,--,0-0,0-0,0-0,76,120,98,2018,8
99,100,LA Lafayette,--,0-0,0-0,0-0,69,126,102,2018,8
100,101,UNLV,--,0-0,0-0,0-0,81,107,91,2018,8
101,102,Nevada,--,0-0,0-0,0-0,12,114,101,2018,8
102,103,Oregon St,--,0-0,0-0,0-0,73,117,103,2018,8
103,104,W Kentucky,--,0-0,0-0,0-0,78,128,85,2018,8
104,105,Navy,--,0-0,0-0,0-0,46,124,104,2018,8
105,106,TX-San Ant,--,0-0,0-0,0-0,92,124,106,2018,8
106,107,LA Monroe,--,0-0,0-0,0-0,83,123,118,2018,8
107,108,N Carolina,--,0-0,0-0,0-0,21,108,105,2018,8
108,109,E Carolina,--,0-0,0-0,0-0,65,117,107,2018,8
109,110,Georgia State,--,0-0,0-0,0-0,89,124,110,2018,8
110,111,Kent State,--,0-0,0-0,0-0,94,128,109,2018,8
111,112,Bowling Grn,--,0-0,0-0,0-0,85,122,111,2018,8
112,113,Charlotte,--,0-0,0-0,0-0,66,123,115,2018,8
113,114,Old Dominion,--,0-0,0-0,0-0,95,125,114,2018,8
114,115,S Alabama,--,0-0,0-0,0-0,84,119,112,2018,8
115,116,U Mass,--,0-0,0-0,0-0,2,116,113,2018,8
116,117,Rice,--,0-0,0-0,0-0,91,127,116,2018,8
117,118,Rutgers,--,0-0,0-0,0-0,57,122,122,2018,8
118,119,TX El Paso,--,0-0,0-0,0-0,96,130,119,2018,8
119,120,Texas State,--,0-0,0-0,0-0,88,125,120,2018,8
120,121,N Mex State,--,0-0,0-0,0-0,97,130,117,2018,8
121,122,Connecticut,--,0-0,0-0,0-0,96,125,121,2018,8
122,123,Louisville,-3.6,0-1,0-0,0-0,42,127,125,2018,8
123,124,S Florida,-6.3,0-0,0-0,0-0,61,125,124,2018,8
124,125,Illinois,-7.1,0-0,0-0,0-0,72,127,126,2018,8
125,126,Ohio,-12.1,0-0,0-1,0-0,27,128,128,2018,8
126,127,Tennessee,-13.0,0-1,0-0,0-0,79,129,127,2018,8
127,128,Texas Tech,-15.9,0-1,0-0,0-0,50,129,129,2018,8
128,129,Colorado St,-27.7,0-1,0-0,0-0,100,130,130,2018,8
129,130,San Jose St,-40.5,0-1,0-0,0-0,92,130,100,2018,8
