,Rank,Team,2018,Last 3,Last 1,Home,Away,2017,Season,Week
0,1,Alabama,54.1,54.0,58.0,49.3,59.0,35.6,2018,10
1,2,Oklahoma,48.9,49.3,51.0,51.4,44.7,45.1,2018,10
2,3,Houston,46.9,49.3,57.0,47.7,46.3,28.3,2018,10
3,4,Utah State,46.0,48.0,61.0,55.5,33.3,28.4,2018,10
4,5,Central FL,45.5,38.7,37.0,49.7,41.3,46.2,2018,10
5,6,Clemson,43.6,54.3,59.0,35.3,49.8,31.2,2018,10
6,7,Ohio State,43.0,33.0,20.0,51.4,29.0,41.1,2018,10
7,8,Syracuse,41.0,42.7,51.0,43.0,38.3,25.4,2018,10
8,8,Penn State,41.0,26.7,30.0,36.2,49.0,41.1,2018,10
9,10,Boise State,40.1,45.0,48.0,43.7,38.0,32.5,2018,10
10,11,Memphis,39.1,39.3,33.0,49.0,26.0,45.7,2018,10
11,12,GA Tech,38.6,43.0,49.0,32.7,43.0,27.2,2018,10
12,13,Ohio,38.3,40.7,52.0,53.0,27.3,37.4,2018,10
13,14,Wash State,38.1,43.7,41.0,31.0,43.5,30.3,2018,10
14,15,W Virginia,37.8,36.7,58.0,43.7,32.0,32.5,2018,10
15,16,Georgia,37.7,31.0,36.0,42.7,34.0,34.9,2018,10
16,17,Texas Tech,37.3,32.0,31.0,48.3,29.0,32.5,2018,10
17,18,Toledo,37.1,31.3,51.0,39.0,34.7,35.5,2018,10
18,19,Oklahoma St,36.6,30.7,38.0,39.2,30.0,45.0,2018,10
19,20,Michigan,36.0,33.7,21.0,46.0,19.3,25.2,2018,10
20,21,S Florida,35.9,33.0,36.0,35.7,36.0,38.9,2018,10
21,22,North Texas,35.4,30.7,41.0,36.0,34.8,33.7,2018,10
22,23,App State,35.2,25.3,14.0,39.5,33.0,31.8,2018,10
23,24,Boston Col,34.6,29.3,27.0,41.3,25.7,25.7,2018,10
24,25,Notre Dame,34.0,36.0,44.0,25.4,48.3,34.2,2018,10
25,26,Fresno St,33.9,38.3,50.0,42.0,27.8,24.2,2018,10
26,27,Florida Intl,33.4,32.7,38.0,37.8,27.7,26.3,2018,10
27,28,Missouri,33.3,29.7,14.0,37.0,28.3,34.7,2018,10
28,29,Oregon,33.0,21.7,15.0,38.5,25.7,32.6,2018,10
29,29,Mississippi,33.0,41.0,16.0,32.8,33.3,31.7,2018,10
30,31,Purdue,32.9,36.0,13.0,32.4,33.7,25.2,2018,10
31,31,Army,32.9,40.0,37.0,32.3,33.2,27.9,2018,10
32,33,Hawaii,32.4,21.7,20.0,35.3,30.2,21.1,2018,10
33,34,Temple,32.4,32.3,24.0,33.3,31.3,25.8,2018,10
34,35,LA Lafayette,32.0,43.3,47.0,47.0,20.8,26.1,2018,10
35,36,Maryland,31.6,32.3,63.0,38.3,25.0,20.5,2018,10
36,37,NC State,31.5,25.3,41.0,34.7,28.3,30.8,2018,10
37,38,Liberty,31.3,38.3,22.0,27.0,35.7,48.0,2018,10
38,39,Texas,31.3,35.3,35.0,29.8,32.8,29.5,2018,10
39,40,Wisconsin,31.0,26.3,17.0,38.0,19.3,33.8,2018,10
40,41,W Michigan,30.9,33.7,24.0,31.0,30.8,32.5,2018,10
41,42,Wake Forest,30.9,25.3,56.0,30.0,32.0,34.0,2018,10
42,43,Air Force,30.7,32.0,38.0,32.7,29.3,28.6,2018,10
43,43,Troy,30.7,30.3,38.0,34.0,28.3,31.3,2018,10
44,43,Buffalo,30.7,29.7,31.0,24.0,35.8,28.1,2018,10
45,46,GA Southern,30.6,32.3,34.0,36.0,23.3,21.6,2018,10
46,47,LSU,30.3,24.7,19.0,34.5,24.7,25.8,2018,10
47,47,Utah,30.3,41.3,41.0,30.0,30.5,28.9,2018,10
48,49,Colorado,30.1,22.3,34.0,33.3,27.8,25.1,2018,10
49,50,Cincinnati,30.0,26.7,26.0,35.5,27.8,20.5,2018,10
50,51,UNLV,29.6,33.3,37.0,33.7,26.5,27.8,2018,10
51,52,Florida,29.3,27.0,17.0,30.3,28.5,22.1,2018,10
52,53,Arizona St,28.8,24.0,38.0,32.5,25.0,31.8,2018,10
53,54,UAB,28.7,30.0,19.0,29.3,28.3,26.9,2018,10
54,55,Marshall,28.7,32.3,31.0,25.0,32.3,26.7,2018,10
55,56,S Carolina,28.6,29.0,27.0,30.6,23.5,23.7,2018,10
56,56,Iowa,28.6,29.7,24.0,21.5,38.0,28.2,2018,10
57,58,Miami (FL),28.4,18.3,14.0,35.3,23.3,28.1,2018,10
58,59,U Mass,28.3,25.7,22.0,34.7,24.4,29.4,2018,10
59,60,Duke,28.0,29.0,45.0,20.7,33.5,23.8,2018,10
60,61,Coastal Car,27.7,27.0,37.0,33.5,25.4,24.9,2018,10
