,Rank,Team,Rating,Hi,Low,Last,Season,Week
90,91,Navy,-6.8,52,120,95,2018,14
91,92,LA Lafayette,-8.0,73,126,92,2018,14
92,93,Arkansas,-8.0,59,110,90,2018,14
93,94,San Diego St,-8.2,54,116,94,2018,14
94,95,Charlotte,-8.8,92,121,100,2018,14
95,96,North Texas,-9.5,12,106,83,2018,14
96,97,Florida St,-9.8,2,104,80,2018,14
97,98,Tulsa,-10.6,71,108,107,2018,14
98,99,VA Tech,-11.8,4,99,99,2018,14
99,100,W Kentucky,-12.4,91,128,115,2018,14
100,101,Illinois,-12.6,88,110,109,2018,14
101,102,Oregon St,-12.7,62,127,105,2018,14
102,103,San Jose St,-13.0,98,130,102,2018,14
103,104,LA Tech,-13.0,58,105,97,2018,14
104,105,S Florida,-13.2,59,110,108,2018,14
105,106,Colorado,-13.5,7,106,98,2018,14
106,107,Old Dominion,-14.6,97,129,103,2018,14
107,108,E Carolina,-15.1,69,127,101,2018,14
108,109,W Michigan,-15.1,57,123,110,2018,14
109,110,Colorado St,-15.9,107,130,112,2018,14
110,111,UNLV,-16.0,84,128,113,2018,14
111,112,Hawaii,-16.2,54,127,119,2018,14
112,113,Bowling Grn,-17.7,92,128,106,2018,14
113,114,Texas State,-17.8,104,129,104,2018,14
114,115,U Mass,-19.4,1,125,116,2018,14
115,116,Kent State,-19.7,74,124,123,2018,14
116,117,Rice,-20.1,115,130,122,2018,14
117,118,Akron,-20.3,50,118,117,2018,14
118,119,Coastal Car,-21.4,70,121,114,2018,14
119,120,Liberty,-21.7,18,120,111,2018,14
120,121,Georgia State,-23.3,102,127,120,2018,14
121,122,Ball State,-23.7,52,129,124,2018,14
122,123,New Mexico,-23.9,77,124,118,2018,14
123,124,N Mex State,-24.0,117,129,128,2018,14
124,125,S Alabama,-25.1,100,128,125,2018,14
125,126,Central Mich,-26.3,94,127,126,2018,14
126,127,TX-San Ant,-27.4,92,130,130,2018,14
127,128,TX El Paso,-27.9,105,130,121,2018,14
128,129,Louisville,-29.1,46,129,127,2018,14
129,130,Connecticut,-35.6,96,130,129,2018,14
