,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
39,40,Cincinnati,--,0-0,0-0,0-0,15,95,42,2018,12
40,41,Kentucky,--,0-0,0-0,0-0,18,63,28,2018,12
41,42,App State,--,0-0,0-0,0-0,4,71,43,2018,12
42,43,California,--,0-0,0-0,0-0,31,70,44,2018,12
43,44,GA Tech,--,0-0,0-0,0-0,36,121,45,2018,12
44,45,Wisconsin,--,0-0,0-0,0-0,1,54,46,2018,12
45,46,Vanderbilt,--,0-0,0-0,0-0,30,110,48,2018,12
46,47,Miss State,--,0-0,0-0,0-0,14,55,50,2018,12
47,48,NC State,--,0-0,0-0,0-0,30,122,52,2018,12
48,49,Purdue,--,0-0,0-0,0-0,10,127,26,2018,12
49,50,Oklahoma St,--,0-0,0-0,0-0,9,67,65,2018,12
50,51,BYU,--,0-0,0-0,0-0,10,77,54,2018,12
51,52,Boston Col,--,0-0,0-0,0-0,22,64,51,2018,12
52,53,Florida Intl,--,0-0,0-0,0-0,29,113,67,2018,12
53,54,Pittsburgh,--,0-0,0-0,0-0,41,117,58,2018,12
54,55,Wake Forest,--,0-0,0-0,0-0,3,85,64,2018,12
55,56,North Texas,--,0-0,0-0,0-0,17,128,49,2018,12
56,57,Arizona St,--,0-0,0-0,0-0,26,73,56,2018,12
57,58,E Michigan,--,0-0,0-0,0-0,36,119,57,2018,12
58,59,Troy,--,0-0,0-0,0-0,23,94,69,2018,12
59,60,San Diego St,--,0-0,0-0,0-0,43,126,60,2018,12
60,61,Oregon,--,0-0,0-0,0-0,22,74,74,2018,12
61,62,USC,--,0-0,0-0,0-0,18,76,59,2018,12
62,63,UCLA,--,0-0,0-0,0-0,40,90,63,2018,12
63,64,Nebraska,--,0-0,0-0,0-0,51,106,61,2018,12
64,65,VA Tech,--,0-0,0-0,0-0,10,68,53,2018,12
65,66,Indiana,--,0-0,0-0,0-0,39,105,73,2018,12
66,67,UAB,--,0-0,0-0,0-0,7,122,62,2018,12
67,68,Miami (OH),--,0-0,0-0,0-0,60,98,70,2018,12
68,69,Air Force,--,0-0,0-0,0-0,56,87,66,2018,12
69,70,Houston,--,0-0,0-0,0-0,42,130,72,2018,12
70,71,Toledo,--,0-0,0-0,0-0,25,118,55,2018,12
71,72,Tulane,--,0-0,0-0,0-0,22,122,71,2018,12
72,73,Arkansas St,--,0-0,0-0,0-0,60,108,87,2018,12
73,74,Marshall,--,0-0,0-0,0-0,20,85,79,2018,12
74,75,LA Tech,--,0-0,0-0,0-0,31,109,68,2018,12
75,76,W Michigan,--,0-0,0-0,0-0,75,128,77,2018,12
76,77,Middle Tenn,--,0-0,0-0,0-0,68,127,80,2018,12
77,78,Kansas St,--,0-0,0-0,0-0,34,93,76,2018,12
78,79,N Illinois,--,0-0,0-0,0-0,21,122,81,2018,12
79,80,Kansas,--,0-0,0-0,0-0,23,100,82,2018,12
80,81,Florida St,--,0-0,0-0,0-0,16,90,75,2018,12
81,82,Fla Atlantic,--,0-0,0-0,0-0,44,116,83,2018,12
82,83,Baylor,--,0-0,0-0,0-0,8,86,86,2018,12
83,84,Central Mich,--,0-0,0-0,0-0,66,112,85,2018,12
84,85,Akron,--,0-0,0-0,0-0,31,110,78,2018,12
85,86,S Methodist,--,0-0,0-0,0-0,74,118,84,2018,12
86,87,Arizona,--,0-0,0-0,0-0,35,103,88,2018,12
87,88,Wyoming,--,0-0,0-0,0-0,1,94,89,2018,12
88,89,Nevada,--,0-0,0-0,0-0,12,114,90,2018,12
89,90,S Mississippi,--,0-0,0-0,0-0,46,112,96,2018,12
90,91,LA Lafayette,--,0-0,0-0,0-0,69,126,91,2018,12
91,92,Memphis,--,0-0,0-0,0-0,34,111,94,2018,12
92,93,N Carolina,--,0-0,0-0,0-0,21,108,99,2018,12
93,94,New Mexico,--,0-0,0-0,0-0,59,105,92,2018,12
94,95,Coastal Car,--,0-0,0-0,0-0,76,120,97,2018,12
95,96,Tulsa,--,0-0,0-0,0-0,37,97,93,2018,12
96,97,Oregon St,--,0-0,0-0,0-0,73,117,95,2018,12
97,98,Hawaii,--,0-0,0-0,0-0,72,130,98,2018,12
98,99,GA Southern,--,0-0,0-0,0-0,60,115,100,2018,12
99,100,UNLV,--,0-0,0-0,0-0,81,107,103,2018,12
100,101,Liberty,--,0-0,0-0,0-0,32,109,101,2018,12
101,102,LA Monroe,--,0-0,0-0,0-0,83,123,107,2018,12
102,103,Charlotte,--,0-0,0-0,0-0,66,123,102,2018,12
103,104,Minnesota,--,0-0,0-0,0-0,4,108,105,2018,12
104,105,Ball State,--,0-0,0-0,0-0,28,126,104,2018,12
105,106,E Carolina,--,0-0,0-0,0-0,65,117,115,2018,12
106,107,W Kentucky,--,0-0,0-0,0-0,78,128,106,2018,12
107,108,Bowling Grn,--,0-0,0-0,0-0,85,122,118,2018,12
108,109,Georgia State,--,0-0,0-0,0-0,89,124,108,2018,12
109,110,U Mass,--,0-0,0-0,0-0,2,116,109,2018,12
110,111,Rutgers,--,0-0,0-0,0-0,57,122,111,2018,12
111,112,Old Dominion,--,0-0,0-0,0-0,95,125,112,2018,12
112,113,Texas State,--,0-0,0-0,0-0,88,125,110,2018,12
113,114,TX El Paso,--,0-0,0-0,0-0,96,130,113,2018,12
114,115,Rice,--,0-0,0-0,0-0,91,127,117,2018,12
115,116,Kent State,--,0-0,0-0,0-0,94,128,114,2018,12
116,117,TX-San Ant,--,0-0,0-0,0-0,92,124,116,2018,12
117,118,S Alabama,--,0-0,0-0,0-0,84,119,119,2018,12
118,119,N Mex State,--,0-0,0-0,0-0,97,130,120,2018,12
119,120,Connecticut,--,0-0,0-0,0-0,96,125,121,2018,12
120,121,Miami (FL),-0.3,0-1,0-0,0-0,12,126,20,2018,12
121,122,Louisville,-1.0,0-1,0-0,0-0,42,127,122,2018,12
122,123,Navy,-4.8,0-0,0-1,0-0,46,124,124,2018,12
123,124,S Florida,-5.1,0-0,0-0,0-0,61,125,123,2018,12
124,125,Tennessee,-7.9,0-1,0-0,0-0,79,129,125,2018,12
125,126,Ohio,-10.9,0-1,0-0,0-0,27,128,126,2018,12
126,127,Illinois,-12.2,0-0,0-0,0-0,72,127,127,2018,12
127,128,Texas Tech,-16.5,0-1,0-0,0-0,50,129,128,2018,12
128,129,Colorado St,-32.7,0-0,0-1,0-0,100,130,129,2018,12
129,130,San Jose St,-43.7,0-1,0-0,0-0,92,130,130,2018,12
