,Rank,Team,2018,Last 3,Last 1,Home,Away,2017,Season,Week
0,1,GA Southern,0.5,0.7,1.0,0.2,0.8,1.6,2018,13
1,2,Army,0.6,0.0,0.0,0.0,1.0,0.8,2018,13
2,2,Central FL,0.6,1.0,1.0,0.7,0.3,1.3,2018,13
3,4,Fresno St,0.7,0.3,0.0,0.3,1.0,1.0,2018,13
4,5,Michigan,0.7,0.3,1.0,0.6,1.0,1.6,2018,13
5,5,Texas,0.7,0.7,1.0,0.8,0.6,1.4,2018,13
6,5,Miami (OH),0.7,0.3,0.0,0.4,1.0,1.4,2018,13
7,8,Auburn,0.8,0.0,0.0,1.0,0.5,1.2,2018,13
8,9,Arizona St,0.8,1.0,1.0,1.0,0.6,1.2,2018,13
9,10,Kansas,0.9,1.0,0.0,0.5,1.2,2.1,2018,13
10,10,Wyoming,0.9,1.0,1.0,1.4,0.4,1.2,2018,13
11,10,Alabama,0.9,1.3,2.0,0.8,1.0,0.6,2018,13
12,10,Arkansas St,0.9,0.3,0.0,0.8,1.0,2.3,2018,13
13,14,Oklahoma,0.9,1.3,2.0,0.6,1.5,0.9,2018,13
14,15,Miss State,1.0,0.7,1.0,0.5,1.8,1.8,2018,13
15,15,S Methodist,1.0,1.0,3.0,1.2,0.8,1.6,2018,13
16,15,Pittsburgh,1.0,0.3,0.0,1.6,0.4,1.4,2018,13
17,15,LSU,1.0,1.0,1.0,1.0,1.0,0.7,2018,13
18,15,Florida Intl,1.0,1.0,0.0,1.6,0.4,1.7,2018,13
19,15,Georgia,1.0,1.3,1.0,0.4,1.6,1.1,2018,13
20,21,Boise State,1.1,1.0,0.0,1.2,1.0,0.9,2018,13
21,22,North Texas,1.1,2.0,2.0,1.4,0.8,2.0,2018,13
22,22,Wash State,1.1,0.7,0.0,1.6,0.6,2.5,2018,13
23,22,Vanderbilt,1.1,0.3,1.0,1.2,1.0,1.3,2018,13
24,22,Mississippi,1.1,1.3,2.0,1.0,1.2,1.5,2018,13
25,22,Navy,1.1,1.0,1.0,1.0,1.2,1.5,2018,13
26,22,Washington,1.1,0.7,0.0,0.8,1.4,0.8,2018,13
27,22,Iowa State,1.1,0.7,2.0,1.0,1.2,0.8,2018,13
28,29,Utah,1.2,1.0,0.0,1.5,1.0,2.1,2018,13
29,29,Memphis,1.2,1.0,2.0,0.8,1.6,1.3,2018,13
30,29,LA Lafayette,1.2,1.3,1.0,0.8,1.6,1.5,2018,13
31,29,Kansas St,1.2,1.3,1.0,0.7,2.0,1.1,2018,13
32,29,Colorado,1.2,2.7,3.0,1.2,1.2,1.0,2018,13
33,29,E Michigan,1.2,1.7,1.0,1.2,1.2,1.8,2018,13
34,29,Duke,1.2,1.3,0.0,1.8,0.8,1.6,2018,13
35,36,Stanford,1.2,1.7,1.0,1.4,1.0,0.9,2018,13
36,36,VA Tech,1.2,1.7,3.0,2.0,0.6,1.1,2018,13
37,36,NC State,1.2,0.3,0.0,1.2,1.3,1.1,2018,13
38,39,N Illinois,1.3,1.7,2.0,1.4,1.2,1.8,2018,13
39,39,Hawaii,1.3,2.0,2.0,1.2,1.4,1.1,2018,13
40,39,Notre Dame,1.3,1.3,1.0,1.3,1.2,1.3,2018,13
41,39,Maryland,1.3,2.3,1.0,1.0,1.6,1.3,2018,13
42,39,Ohio State,1.3,2.3,3.0,1.3,1.2,1.4,2018,13
43,44,Toledo,1.3,1.7,0.0,2.2,0.4,1.3,2018,13
44,44,Kent State,1.3,0.7,1.0,1.3,1.3,2.2,2018,13
45,44,Missouri,1.3,1.0,1.0,1.2,1.4,1.9,2018,13
46,44,GA Tech,1.3,1.3,0.0,1.0,1.6,1.5,2018,13
47,44,Air Force,1.3,2.0,2.0,1.3,1.3,1.8,2018,13
48,44,Utah State,1.3,0.7,1.0,1.6,1.0,1.8,2018,13
49,44,Oregon St,1.3,1.0,2.0,0.8,1.7,2.4,2018,13
50,44,Charlotte,1.3,1.0,2.0,1.4,1.2,1.5,2018,13
51,52,UCLA,1.4,1.7,1.0,1.8,0.8,1.7,2018,13
52,52,Northwestern,1.4,0.7,0.0,1.7,1.0,1.4,2018,13
53,54,Coastal Car,1.4,1.3,1.0,1.4,1.4,1.3,2018,13
54,54,BYU,1.4,2.0,2.0,1.8,1.0,2.3,2018,13
55,54,UAB,1.4,2.3,3.0,1.4,1.4,1.2,2018,13
56,54,Syracuse,1.4,2.0,3.0,1.2,1.6,2.0,2018,13
57,54,Texas A&M,1.4,1.7,1.0,1.4,1.4,1.6,2018,13
58,54,Iowa,1.4,1.3,1.0,1.4,1.4,1.5,2018,13
59,54,LA Tech,1.4,1.3,0.0,2.0,1.1,1.0,2018,13
60,54,W Kentucky,1.4,1.3,1.0,1.3,1.5,1.8,2018,13
61,54,Virginia,1.4,1.0,1.0,1.4,1.4,1.6,2018,13
62,54,San Diego St,1.4,1.7,0.0,1.2,1.6,0.9,2018,13
63,54,Boston Col,1.4,1.0,2.0,1.0,1.8,1.5,2018,13
64,65,App State,1.4,0.7,0.0,1.0,1.7,1.0,2018,13
65,65,W Virginia,1.4,1.0,1.0,2.5,0.6,1.9,2018,13
66,65,Florida,1.4,1.3,1.0,1.0,2.0,1.8,2018,13
67,68,Purdue,1.5,1.3,1.0,1.6,1.3,1.3,2018,13
68,69,Middle Tenn,1.5,1.3,2.0,1.3,1.6,1.8,2018,13
69,69,Clemson,1.5,1.3,0.0,1.8,1.2,1.2,2018,13
70,69,UNLV,1.5,1.0,0.0,1.0,1.8,1.1,2018,13
71,69,Tulane,1.5,2.0,4.0,1.3,1.7,1.0,2018,13
72,69,San Jose St,1.5,1.3,1.0,1.0,1.8,3.3,2018,13
73,69,Tennessee,1.5,1.7,3.0,2.3,0.3,1.5,2018,13
74,69,Buffalo,1.5,2.0,5.0,0.6,2.4,1.2,2018,13
75,69,Baylor,1.5,1.3,3.0,1.6,1.4,2.1,2018,13
76,69,Houston,1.5,2.0,1.0,1.8,1.2,1.9,2018,13
77,78,USC,1.5,1.7,2.0,1.2,1.8,1.9,2018,13
78,78,TX-San Ant,1.5,2.7,2.0,1.8,1.3,1.4,2018,13
79,80,S Carolina,1.6,0.7,1.0,1.2,2.0,1.4,2018,13
80,80,E Carolina,1.6,0.7,0.0,2.0,0.7,1.5,2018,13
81,82,Georgia State,1.6,1.7,2.0,1.8,1.5,1.5,2018,13
82,82,Kentucky,1.6,1.7,0.0,1.7,1.5,1.3,2018,13
83,82,Arizona,1.6,2.3,4.0,1.2,2.0,1.8,2018,13
84,82,Wake Forest,1.6,2.0,2.0,1.8,1.3,1.0,2018,13
85,82,Troy,1.6,0.7,0.0,1.6,1.6,1.5,2018,13
86,82,Ohio,1.6,0.7,1.0,1.0,2.0,1.7,2018,13
87,82,Oklahoma St,1.6,2.0,4.0,1.8,1.3,1.6,2018,13
88,89,Penn State,1.6,2.3,2.0,1.2,2.2,1.0,2018,13
89,90,W Michigan,1.7,2.7,1.0,2.8,1.0,1.5,2018,13
90,90,Cincinnati,1.7,1.7,3.0,1.5,1.8,1.5,2018,13
91,90,Miami (FL),1.7,1.7,0.0,1.8,1.7,1.5,2018,13
92,90,Old Dominion,1.7,2.7,1.0,1.6,1.8,1.5,2018,13
93,90,Oregon,1.7,1.7,4.0,2.0,1.3,1.9,2018,13
94,95,Michigan St,1.7,2.3,2.0,1.5,2.0,1.5,2018,13
95,95,Wisconsin,1.7,2.3,1.0,1.5,2.0,1.7,2018,13
96,97,Colorado St,1.8,2.0,2.0,1.6,2.0,1.2,2018,13
97,97,Fla Atlantic,1.8,1.3,2.0,1.3,2.2,0.8,2018,13
98,99,Indiana,1.8,2.0,2.0,1.7,2.0,1.5,2018,13
99,100,Marshall,1.9,2.0,0.0,1.4,2.5,1.8,2018,13
100,101,Bowling Grn,1.9,1.3,2.0,1.8,2.0,2.0,2018,13
101,101,Ball State,1.9,3.3,2.0,1.4,2.4,1.6,2018,13
102,101,LA Monroe,1.9,2.0,3.0,1.7,2.0,1.5,2018,13
103,101,Texas Tech,1.9,2.0,3.0,2.0,1.8,1.5,2018,13
104,101,Nebraska,1.9,1.7,2.0,2.0,1.8,1.6,2018,13
105,106,S Florida,2.0,2.7,5.0,2.0,2.0,1.2,2018,13
106,106,Akron,2.0,2.0,0.0,2.8,1.4,1.3,2018,13
107,106,Tulsa,2.0,1.3,2.0,1.3,2.5,1.1,2018,13
108,106,Temple,2.0,1.7,2.0,2.2,1.8,1.8,2018,13
109,110,U Mass,2.1,1.3,1.0,2.2,2.0,1.5,2018,13
110,110,Rice,2.1,2.0,0.0,2.3,2.0,2.4,2018,13
111,112,S Alabama,2.1,1.0,3.0,2.5,1.8,1.6,2018,13
112,112,TX Christian,2.1,1.0,0.0,2.0,2.2,1.2,2018,13
113,112,Texas State,2.1,3.0,6.0,1.5,2.5,2.0,2018,13
114,112,TX El Paso,2.1,3.3,5.0,2.0,2.2,1.7,2018,13
115,112,Connecticut,2.1,2.3,3.0,1.5,2.5,1.5,2018,13
116,117,N Carolina,2.1,1.3,0.0,2.0,2.2,2.0,2018,13
117,118,Nevada,2.2,1.3,2.0,1.8,2.6,1.6,2018,13
