,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Clemson,39.6,1,39,2,2018,10
1,2,Alabama,33.9,1,55,1,2018,10
2,3,Michigan,27.9,3,26,3,2018,10
3,4,Purdue,23.8,4,86,4,2018,10
4,5,LSU,23.5,5,65,5,2018,10
5,6,Oklahoma,23.5,1,61,6,2018,10
6,7,Utah,23.3,6,120,15,2018,10
7,8,Georgia,22.8,4,30,8,2018,10
8,9,Notre Dame,20.3,5,45,12,2018,10
9,10,Florida,20.1,6,62,7,2018,10
10,11,W Virginia,18.9,5,34,29,2018,10
11,12,Army,18.3,12,121,25,2018,10
12,13,Iowa,18.1,9,45,20,2018,10
13,14,Kentucky,17.0,8,63,19,2018,10
14,15,Texas Tech,16.7,8,98,11,2018,10
15,16,Fresno St,16.6,5,65,9,2018,10
16,17,Ohio State,15.7,2,41,16,2018,10
17,18,Central FL,15.2,1,45,18,2018,10
18,19,Utah State,14.9,10,107,21,2018,10
19,20,Penn State,14.7,2,49,13,2018,10
20,21,Iowa State,14.5,8,67,26,2018,10
21,22,GA Tech,13.4,12,79,41,2018,10
22,23,Texas,13.0,13,75,14,2018,10
23,24,Missouri,12.8,4,54,17,2018,10
24,25,Wash State,11.6,11,64,32,2018,10
25,26,Northwestern,10.6,5,80,57,2018,10
26,27,App State,10.4,6,103,10,2018,10
27,28,Wisconsin,10.4,5,72,31,2018,10
28,29,Miss State,10.4,3,47,28,2018,10
29,30,Houston,10.3,30,105,36,2018,10
30,31,Texas A&M,10.3,2,35,22,2018,10
31,32,Washington,9.9,14,44,24,2018,10
32,33,Maryland,9.5,28,66,58,2018,10
33,34,Virginia,9.4,27,80,27,2018,10
34,35,S Carolina,9.3,17,51,34,2018,10
35,36,NC State,9.0,15,105,30,2018,10
36,37,UAB,8.9,4,116,33,2018,10
37,38,Boston Col,8.1,9,50,44,2018,10
38,39,Temple,7.7,23,124,38,2018,10
39,40,Michigan St,7.6,15,51,39,2018,10
40,41,Miami (FL),7.6,9,72,23,2018,10
41,42,Auburn,7.4,4,46,40,2018,10
42,43,Syracuse,7.2,11,63,35,2018,10
43,44,USC,6.0,10,67,47,2018,10
44,45,Arizona St,5.6,15,56,54,2018,10
45,46,Cincinnati,5.4,22,86,37,2018,10
46,47,Boise State,5.1,3,68,68,2018,10
47,48,Nebraska,5.0,24,106,66,2018,10
48,49,Stanford,4.5,2,56,52,2018,10
49,50,Pittsburgh,4.1,9,111,55,2018,10
50,51,Miami (OH),3.8,46,113,46,2018,10
