,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
58,59,Houston,--,0-0,0-0,0-0,42,130,65,2018,9
59,60,Arizona St,--,0-0,0-0,0-0,26,73,57,2018,9
60,61,Boston Col,--,0-0,0-0,0-0,22,64,61,2018,9
61,62,Florida St,--,0-0,0-0,0-0,16,90,60,2018,9
62,63,UAB,--,0-0,0-0,0-0,7,122,63,2018,9
63,64,Marshall,--,0-0,0-0,0-0,20,85,67,2018,9
64,65,Baylor,--,0-0,0-0,0-0,8,86,66,2018,9
65,66,Miami (OH),--,0-0,0-0,0-0,60,98,72,2018,9
66,67,Oklahoma St,--,0-0,0-0,0-0,9,67,64,2018,9
67,68,Indiana,--,0-0,0-0,0-0,39,105,59,2018,9
68,69,Florida Intl,--,0-0,0-0,0-0,29,113,73,2018,9
69,70,USC,--,0-0,0-0,0-0,18,76,75,2018,9
70,71,Pittsburgh,--,0-0,0-0,0-0,41,117,78,2018,9
71,72,New Mexico,--,0-0,0-0,0-0,59,105,77,2018,9
72,73,Central Mich,--,0-0,0-0,0-0,66,112,74,2018,9
73,74,Air Force,--,0-0,0-0,0-0,56,87,69,2018,9
74,75,W Michigan,--,0-0,0-0,0-0,75,128,88,2018,9
75,76,Toledo,--,0-0,0-0,0-0,25,118,81,2018,9
76,77,Akron,--,0-0,0-0,0-0,31,110,71,2018,9
77,78,Troy,--,0-0,0-0,0-0,23,94,79,2018,9
78,79,Kansas,--,0-0,0-0,0-0,23,100,68,2018,9
79,80,N Illinois,--,0-0,0-0,0-0,21,122,84,2018,9
80,81,Nebraska,--,0-0,0-0,0-0,51,106,80,2018,9
81,82,Arkansas St,--,0-0,0-0,0-0,60,108,83,2018,9
82,83,S Mississippi,--,0-0,0-0,0-0,46,112,86,2018,9
83,84,Kansas St,--,0-0,0-0,0-0,34,93,85,2018,9
84,85,Wake Forest,--,0-0,0-0,0-0,3,85,55,2018,9
85,86,S Methodist,--,0-0,0-0,0-0,74,118,90,2018,9
86,87,Arizona,--,0-0,0-0,0-0,35,103,89,2018,9
87,88,GA Southern,--,0-0,0-0,0-0,60,115,94,2018,9
88,89,Tulsa,--,0-0,0-0,0-0,37,97,76,2018,9
89,90,Ball State,--,0-0,0-0,0-0,28,126,87,2018,9
90,91,LA Lafayette,--,0-0,0-0,0-0,69,126,100,2018,9
91,92,Nevada,--,0-0,0-0,0-0,12,114,102,2018,9
92,93,Middle Tenn,--,0-0,0-0,0-0,68,127,91,2018,9
93,94,Wyoming,--,0-0,0-0,0-0,1,94,92,2018,9
94,95,Coastal Car,--,0-0,0-0,0-0,76,120,99,2018,9
95,96,Hawaii,--,0-0,0-0,0-0,72,130,95,2018,9
96,97,Tulane,--,0-0,0-0,0-0,22,122,93,2018,9
97,98,Minnesota,--,0-0,0-0,0-0,4,108,82,2018,9
98,99,N Carolina,--,0-0,0-0,0-0,21,108,108,2018,9
99,100,UNLV,--,0-0,0-0,0-0,81,107,101,2018,9
100,101,Liberty,--,0-0,0-0,0-0,32,109,98,2018,9
101,102,Fla Atlantic,--,0-0,0-0,0-0,44,116,96,2018,9
102,103,Memphis,--,0-0,0-0,0-0,34,111,97,2018,9
103,104,W Kentucky,--,0-0,0-0,0-0,78,128,104,2018,9
104,105,Oregon St,--,0-0,0-0,0-0,73,117,103,2018,9
105,106,TX-San Ant,--,0-0,0-0,0-0,92,124,106,2018,9
106,107,LA Monroe,--,0-0,0-0,0-0,83,123,107,2018,9
107,108,Navy,--,0-0,0-0,0-0,46,124,105,2018,9
108,109,Charlotte,--,0-0,0-0,0-0,66,123,113,2018,9
109,110,E Carolina,--,0-0,0-0,0-0,65,117,109,2018,9
110,111,Georgia State,--,0-0,0-0,0-0,89,124,110,2018,9
111,112,Old Dominion,--,0-0,0-0,0-0,95,125,114,2018,9
112,113,TX El Paso,--,0-0,0-0,0-0,96,130,119,2018,9
113,114,Kent State,--,0-0,0-0,0-0,94,128,111,2018,9
114,115,U Mass,--,0-0,0-0,0-0,2,116,116,2018,9
115,116,Connecticut,--,0-0,0-0,0-0,96,125,122,2018,9
116,117,Rice,--,0-0,0-0,0-0,91,127,117,2018,9
117,118,S Alabama,--,0-0,0-0,0-0,84,119,115,2018,9
118,119,Texas State,--,0-0,0-0,0-0,88,125,120,2018,9
119,120,Bowling Grn,--,0-0,0-0,0-0,85,122,112,2018,9
120,121,N Mex State,--,0-0,0-0,0-0,97,130,121,2018,9
121,122,Rutgers,--,0-0,0-0,0-0,57,122,118,2018,9
122,123,Louisville,-2.3,0-1,0-0,0-0,42,127,123,2018,9
123,124,S Florida,-6.0,0-0,0-0,0-0,61,125,124,2018,9
124,125,Ohio,-9.1,0-0,0-1,0-0,27,128,126,2018,9
125,126,Illinois,-9.5,0-0,0-0,0-0,72,127,125,2018,9
126,127,Tennessee,-13.1,0-1,0-0,0-0,79,129,127,2018,9
127,128,Texas Tech,-16.4,0-1,0-0,0-0,50,129,128,2018,9
128,129,Colorado St,-27.4,0-1,0-0,0-0,100,130,129,2018,9
129,130,San Jose St,-42.2,0-1,0-0,0-0,92,130,130,2018,9
