,Rank,Team,2018,Last 3,Last 1,Home,Away,2017,Season,Week
0,1,Wash State,223.0,223.0,354.0,109.0,280.0,338.7,2018,5
1,2,Michigan,240.3,219.7,132.0,219.7,302.0,271.0,2018,5
2,3,Iowa,271.3,271.3,415.0,271.3,--,357.5,2018,5
3,4,Kentucky,272.0,272.0,201.0,228.0,360.0,436.0,2018,5
4,5,Miami (FL),272.3,272.3,187.0,187.0,315.0,365.3,2018,5
5,6,Miss State,274.3,274.3,300.0,310.0,256.5,329.1,2018,5
6,7,Utah,277.5,277.5,327.0,327.0,228.0,347.3,2018,5
7,8,Clemson,281.3,281.3,203.0,140.0,352.0,281.4,2018,5
8,9,Fresno St,288.5,288.5,270.0,--,288.5,335.6,2018,5
9,10,California,294.0,294.0,287.0,301.0,287.0,417.1,2018,5
10,11,Minnesota,300.3,310.0,432.0,256.3,432.0,346.7,2018,5
11,12,Cincinnati,305.3,305.3,412.0,412.0,252.0,439.0,2018,5
12,13,Wisconsin,307.8,308.7,404.0,275.7,404.0,262.1,2018,5
13,14,S Mississippi,308.0,308.0,262.0,308.0,--,347.9,2018,5
14,15,Baylor,308.3,308.3,271.0,335.0,255.0,445.3,2018,5
15,16,W Virginia,309.5,309.5,318.0,318.0,301.0,457.6,2018,5
16,17,North Texas,312.0,312.0,344.0,256.0,340.0,444.2,2018,5
17,18,Maryland,313.8,283.3,263.0,346.0,281.5,429.5,2018,5
18,19,Washington,316.3,316.3,268.0,268.0,340.5,310.2,2018,5
19,20,App State,318.5,318.5,203.0,--,318.5,361.8,2018,5
20,21,Virginia,321.7,321.7,214.0,214.0,375.5,375.5,2018,5
21,22,Ohio State,325.0,302.7,263.0,263.0,511.0,300.9,2018,5
22,23,Florida St,327.0,327.0,221.0,270.0,441.0,342.7,2018,5
23,24,Alabama,327.8,344.0,393.0,392.0,263.5,269.2,2018,5
24,25,Indiana,329.5,330.3,350.0,330.3,327.0,358.8,2018,5
25,26,Boise State,331.3,331.3,422.0,193.0,400.5,332.6,2018,5
26,27,S Carolina,333.3,333.3,284.0,358.0,284.0,378.8,2018,5
27,28,Kansas,333.7,333.7,447.0,274.0,363.5,487.9,2018,5
28,29,NC State,336.5,336.5,324.0,349.0,324.0,388.8,2018,5
29,30,Miami (OH),339.0,304.3,385.0,338.0,340.0,377.5,2018,5
30,30,Georgia,339.0,339.0,393.0,288.0,364.5,298.2,2018,5
31,32,Temple,341.7,341.7,403.0,415.0,195.0,380.1,2018,5
32,33,Arkansas,343.3,343.3,225.0,376.0,327.0,462.4,2018,5
33,34,Iowa State,344.7,344.7,244.0,381.5,271.0,365.2,2018,5
34,35,E Carolina,345.5,345.5,296.0,395.0,296.0,534.8,2018,5
35,36,Penn State,345.8,310.7,411.0,336.0,355.5,330.8,2018,5
36,37,Auburn,352.7,352.7,290.0,330.0,398.0,325.2,2018,5
37,38,Arizona St,352.8,396.7,373.0,299.0,406.5,451.4,2018,5
38,39,Tennessee,356.0,356.0,387.0,260.5,547.0,430.9,2018,5
39,40,Michigan St,356.3,356.3,301.0,344.0,362.5,297.2,2018,5
40,41,Central Mich,357.3,357.3,284.0,361.0,355.5,369.0,2018,5
41,42,LA Tech,358.5,358.5,409.0,--,358.5,387.3,2018,5
42,43,Texas State,359.0,359.0,272.0,--,359.0,455.6,2018,5
43,44,Texas,362.3,347.3,372.0,347.3,407.0,366.6,2018,5
44,45,LSU,362.3,362.3,417.0,417.0,335.0,322.8,2018,5
45,46,Vanderbilt,364.5,388.0,534.0,359.3,380.0,420.8,2018,5
46,47,Memphis,365.0,365.0,467.0,389.5,316.0,472.3,2018,5
47,48,Oregon,367.3,367.3,398.0,367.3,--,369.5,2018,5
48,49,Charlotte,367.7,367.7,331.0,386.0,331.0,457.5,2018,5
49,50,Notre Dame,368.5,389.0,398.0,358.7,398.0,369.2,2018,5
50,51,San Diego St,371.3,371.3,355.0,366.0,382.0,314.5,2018,5
51,52,BYU,372.7,372.7,394.0,398.0,360.0,385.6,2018,5
52,53,Stanford,373.0,373.0,524.0,297.5,524.0,405.6,2018,5
53,54,N Illinois,375.3,383.0,473.0,338.0,412.5,351.2,2018,5
54,55,Buffalo,376.3,376.3,284.0,490.0,319.5,414.7,2018,5
55,56,Wyoming,376.7,376.7,601.0,394.0,368.0,346.9,2018,5
56,57,TX Christian,378.3,378.3,367.0,--,378.3,351.9,2018,5
57,58,Florida,378.7,378.7,369.0,383.5,369.0,349.3,2018,5
58,59,Army,378.8,378.0,355.0,389.5,368.0,353.3,2018,5
59,60,Nebraska,379.7,379.7,491.0,324.0,491.0,438.1,2018,5
60,61,Northwestern,380.0,380.0,367.0,334.0,472.0,357.4,2018,5
61,62,Duke,382.0,382.0,400.0,365.0,390.5,347.2,2018,5
62,63,Oklahoma,383.3,403.0,379.0,362.0,447.0,394.9,2018,5
63,64,Arizona,393.7,393.7,238.0,392.0,394.5,463.0,2018,5
