,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Ohio State,12.4,1,66,23,2018,6
1,2,Iowa State,9.7,1,40,11,2018,6
2,3,Penn State,9.6,2,40,30,2018,6
3,4,S Carolina,8.5,4,92,5,2018,6
4,5,LSU,8.1,1,28,2,2018,6
5,6,TX Christian,7.4,3,94,3,2018,6
6,7,Texas A&M,7.1,1,114,1,2018,6
7,8,UCLA,7.0,4,65,17,2018,6
8,9,Michigan,6.5,3,18,15,2018,6
9,10,Washington,6.2,2,36,6,2018,6
10,11,Clemson,6.1,2,69,8,2018,6
11,12,Northwestern,6.0,10,36,25,2018,6
12,13,Georgia,5.9,1,72,4,2018,6
13,14,Texas Tech,5.8,11,50,19,2018,6
14,15,Notre Dame,5.7,9,34,20,2018,6
15,16,USC,5.5,10,77,12,2018,6
16,17,Stanford,5.5,15,67,36,2018,6
17,18,Auburn,5.3,4,26,10,2018,6
18,19,Kentucky,5.2,8,81,22,2018,6
19,20,App State,4.3,6,84,14,2018,6
20,21,Miss State,4.1,3,80,31,2018,6
21,22,Michigan St,4.0,5,69,7,2018,6
22,23,Florida,3.8,6,91,57,2018,6
23,24,Alabama,3.7,1,37,9,2018,6
24,25,Army,3.7,17,83,28,2018,6
25,26,Boise State,3.4,7,67,16,2018,6
26,27,Miami (FL),3.4,11,46,21,2018,6
27,28,Duke,3.2,23,84,34,2018,6
28,29,BYU,3.0,15,75,32,2018,6
29,30,Arizona St,2.9,13,95,13,2018,6
30,31,Utah,2.8,18,121,41,2018,6
31,32,Missouri,2.8,3,108,27,2018,6
32,33,Mississippi,2.5,20,53,29,2018,6
33,34,VA Tech,2.2,19,77,77,2018,6
34,35,Texas,2.1,12,47,24,2018,6
35,36,W Virginia,2.1,14,94,94,2018,6
36,37,Oklahoma,1.9,7,70,37,2018,6
37,38,Nebraska,1.8,19,52,33,2018,6
38,39,Syracuse,1.7,30,96,82,2018,6
39,40,Oklahoma St,1.4,21,118,26,2018,6
40,41,Wisconsin,0.4,4,98,38,2018,6
41,42,Iowa,0.3,20,62,42,2018,6
42,43,Purdue,0.1,16,56,39,2018,6
43,44,N Illinois,0.0,5,72,46,2018,6
44,45,Toledo,-0.3,39,127,67,2018,6
45,46,Florida St,-0.5,15,57,53,2018,6
46,47,Pittsburgh,-1.2,15,116,56,2018,6
47,48,LA Tech,-1.3,48,125,80,2018,6
48,49,Houston,-1.6,40,88,44,2018,6
49,50,Kansas St,-1.6,30,101,63,2018,6
50,51,S Methodist,-1.6,3,89,18,2018,6
51,52,N Carolina,-1.7,26,62,61,2018,6
52,53,San Diego St,-1.8,4,85,47,2018,6
53,54,Tennessee,-1.9,16,100,86,2018,6
54,55,Maryland,-1.9,25,74,49,2018,6
55,56,Fresno St,-2.0,31,94,51,2018,6
56,57,Akron,-2.3,56,129,59,2018,6
57,58,Fla Atlantic,-2.3,1,87,43,2018,6
58,59,GA Tech,-2.5,33,96,40,2018,6
59,60,Virginia,-2.5,43,121,72,2018,6
60,61,Boston Col,-2.6,29,106,54,2018,6
61,62,Arizona,-2.7,24,72,60,2018,6
62,63,Baylor,-2.7,44,119,79,2018,6
63,64,Indiana,-2.8,34,81,45,2018,6
64,65,Minnesota,-2.8,31,122,58,2018,6
65,66,Utah State,-2.9,11,83,48,2018,6
66,67,Tulane,-3.0,39,90,78,2018,6
67,68,Arkansas,-3.1,52,112,81,2018,6
68,69,Wake Forest,-3.2,45,77,52,2018,6
69,70,Vanderbilt,-3.4,29,90,35,2018,6
70,71,Wash State,-3.6,49,119,74,2018,6
71,72,Temple,-3.8,53,105,76,2018,6
72,73,E Michigan,-4.0,50,128,50,2018,6
73,74,Liberty,-4.0,68,126,69,2018,6
74,75,Arkansas St,-4.1,43,118,68,2018,6
75,76,W Michigan,-4.2,11,95,64,2018,6
76,77,Louisville,-4.3,2,83,65,2018,6
77,78,Oregon,-4.6,21,129,84,2018,6
78,79,Central Mich,-4.6,32,116,96,2018,6
79,80,California,-4.8,42,86,73,2018,6
80,81,Tulsa,-5.4,60,114,70,2018,6
81,82,Oregon St,-6.0,7,102,92,2018,6
