,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Texas A&M,12.2,1,114,22,2018,5
1,2,LSU,9.1,1,28,2,2018,5
2,3,TX Christian,8.7,3,94,9,2018,5
3,4,Georgia,8.7,1,72,19,2018,5
4,5,S Carolina,8.4,4,92,11,2018,5
5,6,Washington,8.0,2,36,5,2018,5
6,7,Michigan St,7.7,5,69,8,2018,5
7,8,Clemson,7.5,2,69,10,2018,5
8,9,Alabama,7.4,1,37,17,2018,5
9,10,Auburn,7.0,4,26,4,2018,5
10,11,Iowa State,6.8,1,40,1,2018,5
11,12,USC,6.3,10,77,14,2018,5
12,13,Arizona St,6.3,13,95,28,2018,5
13,14,App State,6.1,6,84,6,2018,5
14,15,Michigan,5.7,3,18,18,2018,5
15,16,Boise State,5.6,7,67,7,2018,5
16,17,UCLA,5.6,4,65,13,2018,5
17,18,S Methodist,5.6,3,89,3,2018,5
18,19,Texas Tech,5.2,11,50,46,2018,5
19,20,Notre Dame,5.0,9,34,21,2018,5
20,21,Miami (FL),4.1,11,46,12,2018,5
21,22,Kentucky,3.5,8,81,55,2018,5
22,23,Ohio State,3.4,1,66,15,2018,5
23,24,Texas,2.9,12,47,45,2018,5
24,25,Northwestern,2.8,10,36,29,2018,5
25,26,Oklahoma St,2.8,21,118,25,2018,5
26,27,Missouri,2.7,3,108,76,2018,5
27,28,Army,2.3,17,83,51,2018,5
28,29,Mississippi,2.0,20,53,20,2018,5
29,30,Penn State,2.0,2,40,30,2018,5
30,31,Miss State,1.7,3,80,57,2018,5
31,32,BYU,1.7,15,75,16,2018,5
32,33,Nebraska,1.4,19,52,50,2018,5
33,34,Duke,1.3,23,84,24,2018,5
34,35,Vanderbilt,1.2,29,90,36,2018,5
35,36,Stanford,1.2,15,67,53,2018,5
36,37,Oklahoma,0.9,7,70,23,2018,5
37,38,Wisconsin,0.7,4,98,69,2018,5
38,39,Purdue,0.5,16,56,47,2018,5
39,40,GA Tech,0.2,33,96,56,2018,5
40,41,Utah,-0.3,18,121,31,2018,5
41,42,Iowa,-0.4,20,62,62,2018,5
42,43,Fla Atlantic,-0.6,1,87,59,2018,5
43,44,Houston,-0.7,40,88,40,2018,5
44,45,Indiana,-0.7,34,81,77,2018,5
45,46,N Illinois,-1.1,5,72,42,2018,5
46,47,San Diego St,-1.1,4,85,33,2018,5
47,48,Utah State,-1.3,11,83,35,2018,5
48,49,Maryland,-1.5,25,74,61,2018,5
49,50,E Michigan,-1.6,50,128,68,2018,5
50,51,Fresno St,-1.8,31,94,32,2018,5
51,52,Wake Forest,-2.0,45,77,49,2018,5
52,53,Florida St,-2.5,15,57,26,2018,5
53,54,Boston Col,-2.8,29,106,58,2018,5
54,55,Air Force,-2.8,55,119,95,2018,5
55,56,Pittsburgh,-3.1,15,116,52,2018,5
56,57,Florida,-3.2,6,91,78,2018,5
57,58,Minnesota,-3.3,31,122,64,2018,5
58,59,Akron,-3.3,56,129,88,2018,5
59,60,Arizona,-3.3,24,72,54,2018,5
