,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,Georgia,32.6,0-0,1-0,0-0,1,41,1,2018,14
1,2,Army,30.9,0-0,0-0,0-0,2,127,3,2018,14
2,3,Notre Dame,28.7,0-0,0-0,0-0,3,58,5,2018,14
3,4,LSU,28.3,0-0,0-0,0-0,1,65,4,2018,14
4,5,Mississippi,28.0,0-0,0-0,0-0,1,59,2,2018,14
5,6,W Virginia,25.1,0-0,0-0,0-0,3,37,6,2018,14
6,7,Alabama,21.6,0-0,0-0,0-0,1,19,7,2018,14
7,8,Baylor,19.0,0-0,0-0,0-0,8,86,83,2018,14
8,9,Auburn,18.8,0-0,1-0,0-0,2,24,8,2018,14
9,10,Virginia,17.9,0-0,0-0,0-0,8,85,9,2018,14
10,11,Ohio State,17.9,0-0,1-0,0-0,4,44,10,2018,14
11,12,Maryland,16.7,0-0,1-0,0-0,7,76,11,2018,14
12,13,Colorado,14.9,0-0,0-0,0-0,1,83,12,2018,14
13,14,Texas,11.3,0-0,1-1,0-0,9,126,13,2018,14
14,15,Oklahoma,8.7,0-0,0-1,0-0,8,45,14,2018,14
15,16,Washington,8.6,0-1,0-0,0-0,5,28,15,2018,14
16,17,TX Christian,8.0,0-0,0-1,0-0,8,44,17,2018,14
17,18,Arkansas,6.6,0-0,0-0,0-0,12,104,16,2018,14
18,19,Florida,6.3,0-1,0-0,0-0,11,62,18,2018,14
19,20,Clemson,--,0-0,0-0,0-0,1,48,20,2018,14
20,21,Iowa,--,0-0,0-0,0-0,12,66,21,2018,14
21,22,Missouri,--,0-0,0-0,0-0,21,57,22,2018,14
22,23,Penn State,--,0-0,0-0,0-0,10,53,25,2018,14
23,24,Utah,--,0-0,0-0,0-0,18,120,24,2018,14
24,25,Fresno St,--,0-0,0-0,0-0,14,67,26,2018,14
25,26,Michigan St,--,0-0,0-0,0-0,13,55,27,2018,14
26,27,Michigan,--,0-0,0-0,0-0,11,112,23,2018,14
27,28,Kentucky,--,0-0,0-0,0-0,18,63,40,2018,14
28,29,Central FL,--,0-0,0-0,0-0,1,56,32,2018,14
29,30,Duke,--,0-0,0-0,0-0,4,44,28,2018,14
30,31,Miss State,--,0-0,0-0,0-0,14,55,45,2018,14
31,32,Wash State,--,0-0,0-0,0-0,10,70,29,2018,14
32,33,Northwestern,--,0-0,0-0,0-0,2,118,30,2018,14
33,34,Temple,--,0-0,0-0,0-0,15,124,35,2018,14
34,35,Wake Forest,--,0-0,0-0,0-0,3,85,56,2018,14
35,36,S Carolina,--,0-0,0-0,0-0,15,122,34,2018,14
36,37,Boise State,--,0-0,0-0,0-0,8,57,31,2018,14
37,38,Stanford,--,0-0,0-0,0-0,8,52,36,2018,14
38,39,Iowa State,--,0-0,0-0,0-0,27,66,37,2018,14
39,40,NC State,--,0-0,0-0,0-0,30,122,33,2018,14
40,41,App State,--,0-0,0-0,0-0,4,71,41,2018,14
41,42,Utah State,--,0-0,0-0,0-0,1,75,38,2018,14
42,43,California,--,0-0,0-0,0-0,31,70,42,2018,14
43,44,Vanderbilt,--,0-0,0-0,0-0,30,110,44,2018,14
44,45,Wisconsin,--,0-0,0-0,0-0,1,54,39,2018,14
45,46,GA Tech,--,0-0,0-0,0-0,36,121,43,2018,14
46,47,Cincinnati,--,0-0,0-0,0-0,15,95,46,2018,14
47,48,Purdue,--,0-0,0-0,0-0,10,127,49,2018,14
48,49,Oregon,--,0-0,0-0,0-0,22,74,60,2018,14
49,50,Oklahoma St,--,0-0,0-0,0-0,9,67,48,2018,14
50,51,BYU,--,0-0,0-0,0-0,10,77,50,2018,14
51,52,Buffalo,--,0-0,0-0,0-0,34,121,52,2018,14
52,53,Pittsburgh,--,0-0,0-0,0-0,41,117,47,2018,14
53,54,Boston Col,--,0-0,0-0,0-0,22,64,51,2018,14
54,55,Indiana,--,0-0,0-0,0-0,39,105,53,2018,14
55,56,Florida Intl,--,0-0,0-0,0-0,29,113,54,2018,14
56,57,Arizona St,--,0-0,0-0,0-0,26,73,55,2018,14
57,58,Nebraska,--,0-0,0-0,0-0,51,106,64,2018,14
58,59,San Diego St,--,0-0,0-0,0-0,43,126,57,2018,14
59,60,Troy,--,0-0,0-0,0-0,23,94,59,2018,14
60,61,UCLA,--,0-0,0-0,0-0,40,90,63,2018,14
61,62,Miami (OH),--,0-0,0-0,0-0,60,98,66,2018,14
62,63,E Michigan,--,0-0,0-0,0-0,36,119,61,2018,14
63,64,Marshall,--,0-0,0-0,0-0,20,85,69,2018,14
64,65,USC,--,0-0,0-0,0-0,18,76,65,2018,14
65,66,Arkansas St,--,0-0,0-0,0-0,60,108,73,2018,14
66,67,Toledo,--,0-0,0-0,0-0,25,118,67,2018,14
67,68,VA Tech,--,0-0,0-0,0-0,10,68,62,2018,14
68,69,Kansas St,--,0-0,0-0,0-0,34,93,78,2018,14
69,70,Middle Tenn,--,0-0,0-0,0-0,68,127,72,2018,14
70,71,North Texas,--,0-0,0-0,0-0,17,128,58,2018,14
71,72,Kansas,--,0-0,0-0,0-0,23,100,71,2018,14
72,73,Wyoming,--,0-0,0-0,0-0,1,94,86,2018,14
73,74,LA Tech,--,0-0,0-0,0-0,31,109,74,2018,14
74,75,Fla Atlantic,--,0-0,0-0,0-0,44,116,75,2018,14
75,76,Houston,--,0-0,0-0,0-0,42,130,68,2018,14
76,77,Air Force,--,0-0,0-0,0-0,56,87,76,2018,14
77,78,Florida St,--,0-0,0-0,0-0,16,90,79,2018,14
78,79,S Mississippi,--,0-0,0-0,0-0,46,112,88,2018,14
79,80,Memphis,--,0-0,0-0,0-0,34,111,81,2018,14
80,81,GA Southern,--,0-0,0-0,0-0,60,115,84,2018,14
81,82,N Illinois,--,0-0,0-0,0-0,21,122,77,2018,14
82,83,W Michigan,--,0-0,0-0,0-0,75,128,80,2018,14
83,84,UAB,--,0-0,0-0,0-0,7,122,70,2018,14
84,85,Tulane,--,0-0,0-0,0-0,22,122,82,2018,14
85,86,Minnesota,--,0-0,0-0,0-0,4,108,104,2018,14
86,87,LA Lafayette,--,0-0,0-0,0-0,69,126,91,2018,14
87,88,Nevada,--,0-0,0-0,0-0,12,114,90,2018,14
88,89,Akron,--,0-0,0-0,0-0,31,110,87,2018,14
89,90,S Methodist,--,0-0,0-0,0-0,74,118,89,2018,14
90,91,Hawaii,--,0-0,0-0,0-0,72,130,98,2018,14
91,92,N Carolina,--,0-0,0-0,0-0,21,108,92,2018,14
92,93,Oregon St,--,0-0,0-0,0-0,73,117,93,2018,14
93,94,New Mexico,--,0-0,0-0,0-0,59,105,94,2018,14
94,95,Tulsa,--,0-0,0-0,0-0,37,97,97,2018,14
95,96,Arizona,--,0-0,0-0,0-0,35,103,95,2018,14
96,97,Coastal Car,--,0-0,0-0,0-0,76,120,96,2018,14
97,98,Central Mich,--,0-0,0-0,0-0,66,112,85,2018,14
98,99,Charlotte,--,0-0,0-0,0-0,66,123,102,2018,14
99,100,UNLV,--,0-0,0-0,0-0,81,107,99,2018,14
100,101,W Kentucky,--,0-0,0-0,0-0,78,128,106,2018,14
101,102,LA Monroe,--,0-0,0-0,0-0,83,123,100,2018,14
102,103,Bowling Grn,--,0-0,0-0,0-0,85,122,103,2018,14
103,104,Rutgers,--,0-0,0-0,0-0,57,122,111,2018,14
104,105,Ball State,--,0-0,0-0,0-0,28,126,101,2018,14
105,106,Texas State,--,0-0,0-0,0-0,88,125,108,2018,14
106,107,Liberty,--,0-0,0-0,0-0,32,109,107,2018,14
107,108,Georgia State,--,0-0,0-0,0-0,89,124,110,2018,14
108,109,U Mass,--,0-0,0-0,0-0,2,116,109,2018,14
109,110,Rice,--,0-0,0-0,0-0,91,127,112,2018,14
110,111,E Carolina,--,0-0,0-0,0-0,65,117,105,2018,14
111,112,TX-San Ant,--,0-0,0-0,0-0,92,124,114,2018,14
