,Rank,Team,2018,Last 3,Last 1,Home,Away,2017,Season,Week
0,1,Michigan,238.0,235.0,283.0,232.4,252.0,271.0,2018,8
1,2,Miami (FL),262.8,253.3,231.0,238.7,287.0,365.3,2018,8
2,3,Clemson,280.8,254.3,249.0,225.5,317.7,281.4,2018,8
3,4,Cincinnati,288.0,312.0,266.0,339.0,254.0,439.0,2018,8
4,5,Iowa,292.8,355.0,330.0,271.3,325.0,357.5,2018,8
5,6,Miss State,296.8,320.3,304.0,323.7,256.5,329.1,2018,8
6,7,Wash State,297.6,391.0,497.0,215.5,352.3,338.7,2018,8
7,8,Fresno St,300.0,307.7,221.0,298.0,301.3,335.6,2018,8
8,9,UAB,305.0,235.7,186.0,309.0,302.3,381.5,2018,8
9,10,Kentucky,306.4,305.7,390.0,260.7,375.0,436.0,2018,8
10,11,Maryland,316.5,302.3,179.0,290.3,342.7,429.5,2018,8
11,12,Alabama,316.6,301.7,212.0,321.0,310.7,269.2,2018,8
12,13,Iowa State,316.7,288.7,152.0,305.0,328.3,365.2,2018,8
13,14,App State,320.3,282.3,336.0,308.0,324.3,361.8,2018,8
14,15,Temple,321.3,301.0,284.0,342.0,300.7,380.1,2018,8
15,16,Army,323.5,260.3,171.0,389.5,290.5,353.3,2018,8
16,17,Boise State,323.7,316.0,386.0,230.0,370.5,332.6,2018,8
17,18,San Diego St,323.8,286.7,276.0,336.0,305.5,314.5,2018,8
18,19,Washington,324.0,331.7,379.0,231.0,370.5,310.2,2018,8
19,20,Texas A&M,331.7,241.7,299.0,306.3,357.0,414.5,2018,8
20,21,NC State,335.5,331.0,318.0,339.3,324.0,388.8,2018,8
21,22,Georgia,337.0,335.0,475.0,272.7,401.3,298.2,2018,8
22,23,California,337.2,366.0,348.0,378.0,276.0,417.1,2018,8
23,23,TX Christian,337.2,306.0,353.0,275.5,378.3,351.9,2018,8
24,25,Charlotte,337.8,305.7,256.0,342.7,330.5,457.5,2018,8
25,26,Notre Dame,340.9,304.0,242.0,309.4,419.5,369.2,2018,8
26,27,Florida,341.0,303.3,336.0,379.7,302.3,349.3,2018,8
27,28,Florida St,341.6,316.0,306.0,270.0,389.3,342.7,2018,8
28,29,Buffalo,346.0,315.7,235.0,365.7,326.3,414.7,2018,8
29,30,North Texas,346.5,381.0,367.0,327.3,365.7,444.2,2018,8
30,31,Virginia,347.4,328.7,339.0,276.5,394.7,375.5,2018,8
31,32,Michigan St,348.7,341.0,397.0,323.3,374.0,297.2,2018,8
32,33,Miami (OH),350.1,365.0,274.0,378.0,313.0,377.5,2018,8
33,34,N Illinois,350.7,318.0,321.0,332.3,364.5,351.2,2018,8
34,35,Utah,350.8,399.7,318.0,322.5,369.7,347.3,2018,8
35,36,S Mississippi,353.5,353.3,457.0,308.0,399.0,347.9,2018,8
36,37,Minnesota,354.2,452.0,504.0,297.3,468.0,346.7,2018,8
37,38,LSU,354.7,347.0,322.0,355.7,353.7,322.8,2018,8
38,39,Auburn,355.7,358.7,398.0,329.5,408.0,325.2,2018,8
39,40,LA Tech,359.0,359.3,286.0,365.0,357.5,387.3,2018,8
40,41,Texas,360.9,359.0,328.0,342.5,385.3,366.6,2018,8
41,42,USC,361.8,343.3,265.0,368.3,355.3,396.3,2018,8
42,43,Penn State,365.0,406.0,418.0,369.8,355.5,330.8,2018,8
43,44,Wisconsin,365.5,455.3,444.0,336.3,424.0,262.1,2018,8
44,45,Central Mich,366.3,375.3,359.0,380.7,352.0,369.0,2018,8
45,46,E Carolina,367.6,382.3,406.0,357.3,383.0,534.8,2018,8
46,47,Colorado,367.8,330.0,334.0,328.0,394.3,467.0,2018,8
47,48,Texas State,369.8,348.0,215.0,386.0,359.0,455.6,2018,8
48,49,Ohio State,370.6,431.3,396.0,318.2,501.5,300.9,2018,8
49,50,TX-San Ant,371.1,301.0,384.0,355.8,391.7,303.4,2018,8
50,51,W Virginia,373.2,415.7,498.0,302.0,420.7,457.6,2018,8
51,52,BYU,380.2,387.7,311.0,365.7,394.7,385.6,2018,8
52,53,Duke,382.6,389.0,354.0,389.0,378.3,347.2,2018,8
53,54,S Carolina,383.5,433.7,458.0,416.0,318.5,378.8,2018,8
54,55,N Carolina,384.0,377.0,375.0,388.5,381.0,448.1,2018,8
55,56,Air Force,385.0,303.7,297.0,307.0,437.0,421.1,2018,8
56,57,Arizona St,385.2,424.3,494.0,334.7,435.7,451.4,2018,8
57,58,Indiana,385.3,459.7,479.0,367.5,409.0,358.8,2018,8
58,59,Troy,386.0,348.7,341.0,373.7,398.3,352.9,2018,8
59,60,Wyoming,388.5,400.3,391.0,450.0,357.8,346.9,2018,8
60,61,Tennessee,391.4,425.3,448.0,260.5,478.7,430.9,2018,8
61,62,Oregon,393.2,420.7,437.0,384.8,427.0,369.5,2018,8
