,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Texas A&M,9.7,1,114,2,2018,13
1,2,LSU,9.6,1,28,1,2018,13
2,3,Georgia,9.3,1,72,3,2018,13
3,4,Miss State,9.3,3,80,5,2018,13
4,5,Missouri,9.2,3,108,7,2018,13
5,6,Alabama,8.9,1,37,4,2018,13
6,7,Michigan St,8.7,5,69,6,2018,13
7,8,Iowa State,8.7,1,40,12,2018,13
8,9,Michigan,8.4,3,18,9,2018,13
9,10,Penn State,8.1,2,40,8,2018,13
10,11,Clemson,7.4,2,69,13,2018,13
11,12,Northwestern,7.3,10,36,17,2018,13
12,13,Auburn,7.1,4,26,11,2018,13
13,14,Texas,7.0,12,47,19,2018,13
14,15,Texas Tech,6.8,11,50,16,2018,13
15,16,Kentucky,6.7,8,81,15,2018,13
16,17,Florida,6.6,6,91,14,2018,13
17,18,S Carolina,6.5,4,92,10,2018,13
18,19,Purdue,6.3,16,56,23,2018,13
19,20,W Virginia,6.1,14,94,25,2018,13
20,21,UCLA,6.1,4,65,18,2018,13
21,22,TX Christian,6.0,3,94,21,2018,13
22,23,Stanford,5.9,15,67,26,2018,13
23,24,Wisconsin,5.9,4,98,29,2018,13
24,25,Ohio State,5.7,1,66,22,2018,13
25,26,Oklahoma,5.6,7,70,20,2018,13
26,27,Iowa,5.4,20,62,24,2018,13
27,28,Duke,5.4,23,84,38,2018,13
28,29,Oklahoma St,5.3,21,118,34,2018,13
29,30,Notre Dame,5.3,9,34,33,2018,13
30,31,Utah,4.9,18,121,28,2018,13
31,32,Pittsburgh,4.9,15,116,27,2018,13
32,33,Vanderbilt,4.4,29,90,30,2018,13
33,34,Indiana,4.2,34,81,47,2018,13
34,35,Tennessee,4.1,16,100,31,2018,13
35,36,Washington,4.1,2,36,32,2018,13
36,37,Miami (FL),4.0,11,46,36,2018,13
37,38,Maryland,3.8,25,74,45,2018,13
38,39,Kansas St,3.7,30,101,43,2018,13
39,40,Mississippi,3.6,20,53,35,2018,13
40,41,Boston Col,3.6,29,106,37,2018,13
41,42,Arizona St,3.3,13,95,41,2018,13
42,43,USC,3.0,10,77,40,2018,13
43,44,Nebraska,2.7,19,52,42,2018,13
44,45,VA Tech,2.5,19,77,50,2018,13
45,46,Florida St,2.3,15,57,46,2018,13
46,47,Minnesota,2.2,31,122,48,2018,13
47,48,Baylor,2.1,44,119,49,2018,13
48,49,GA Tech,2.1,33,96,44,2018,13
49,50,Oregon,2.0,21,129,51,2018,13
50,51,Syracuse,1.5,30,96,58,2018,13
51,52,Virginia,1.0,43,121,61,2018,13
52,53,N Carolina,1.0,26,62,39,2018,13
53,54,Wash State,1.0,49,119,54,2018,13
54,55,NC State,0.8,32,130,52,2018,13
55,56,California,0.3,42,86,56,2018,13
