,Rank,Team,2018,Last 3,Last 1,Home,Away,2017,Season,Week
0,1,Oklahoma,50.3,54.0,59.0,51.4,48.8,45.1,2018,14
1,2,Alabama,48.9,35.0,52.0,45.5,53.0,35.6,2018,14
2,3,Clemson,45.5,39.3,56.0,45.7,45.2,31.2,2018,14
3,4,Utah State,44.8,38.3,24.0,56.8,34.8,28.4,2018,14
4,5,Houston,44.3,42.7,31.0,48.0,41.2,28.3,2018,14
5,6,Central FL,43.6,37.0,38.0,45.7,40.5,46.2,2018,14
6,7,Ohio State,43.3,46.7,62.0,50.7,33.0,41.1,2018,14
7,8,Memphis,41.8,42.3,52.0,49.2,33.0,45.7,2018,14
8,9,Ohio,41.5,43.0,49.0,52.0,32.7,37.4,2018,14
9,10,W Virginia,41.3,48.0,56.0,46.8,35.8,32.5,2018,14
10,11,Georgia,39.6,46.0,45.0,44.3,34.0,34.9,2018,14
11,12,Toledo,38.8,40.7,51.0,42.0,35.0,35.5,2018,14
12,12,Syracuse,38.8,33.0,42.0,45.2,33.5,25.4,2018,14
13,14,Temple,37.3,47.7,57.0,32.0,41.7,25.8,2018,14
14,15,Boise State,37.0,34.0,33.0,34.8,39.2,32.5,2018,14
15,16,Michigan,36.8,37.3,39.0,43.3,27.8,25.2,2018,14
16,17,Oklahoma St,36.6,38.7,24.0,40.2,32.4,45.0,2018,14
17,18,Wash State,36.5,38.3,15.0,32.7,41.0,30.3,2018,14
18,19,Missouri,35.6,40.3,38.0,36.5,34.6,34.7,2018,14
19,20,GA Tech,35.1,26.0,21.0,31.0,38.5,27.2,2018,14
20,21,Oregon,34.9,37.0,55.0,37.8,31.4,32.6,2018,14
21,22,Penn State,34.6,26.7,38.0,34.4,34.8,41.1,2018,14
22,23,NC State,34.5,36.3,34.0,34.8,34.2,30.8,2018,14
23,24,North Texas,34.5,32.0,24.0,37.0,32.3,33.7,2018,14
24,25,Buffalo,34.1,36.3,44.0,34.2,34.0,28.1,2018,14
25,26,App State,33.8,34.7,21.0,36.3,32.2,31.8,2018,14
26,27,Notre Dame,33.8,34.0,24.0,28.2,39.3,34.2,2018,14
27,28,Texas Tech,33.7,21.3,24.0,45.0,24.3,32.5,2018,14
28,29,Florida Intl,32.7,37.3,25.0,31.7,34.0,26.3,2018,14
29,30,Texas A&M,32.5,51.0,74.0,41.2,22.0,33.4,2018,14
30,31,Fresno St,32.4,23.7,31.0,36.0,29.3,24.2,2018,14
31,31,Cincinnati,32.4,34.7,56.0,40.8,25.3,20.5,2018,14
32,33,LA Lafayette,32.3,38.3,31.0,45.0,21.7,26.1,2018,14
33,34,Purdue,31.9,27.3,28.0,34.9,27.8,25.2,2018,14
34,35,LSU,31.8,46.0,72.0,30.0,34.0,25.8,2018,14
35,36,Texas,31.7,29.7,24.0,30.7,32.7,29.5,2018,14
36,37,S Carolina,31.4,38.0,35.0,30.6,32.2,23.7,2018,14
37,38,Hawaii,31.3,27.7,31.0,32.2,30.3,21.1,2018,14
38,39,Army,31.1,28.3,17.0,28.5,33.2,27.9,2018,14
39,40,Iowa,30.9,34.7,31.0,21.2,42.6,28.2,2018,14
40,41,Wake Forest,30.8,33.0,59.0,26.2,36.4,34.0,2018,14
41,42,Arizona St,30.8,33.7,41.0,33.2,28.3,31.8,2018,14
42,43,GA Southern,30.5,32.3,35.0,33.0,28.5,21.6,2018,14
43,44,Arkansas St,30.3,36.0,33.0,31.2,29.5,36.9,2018,14
44,45,Stanford,30.2,40.0,49.0,31.0,29.4,32.4,2018,14
45,46,Mississippi,30.1,18.7,3.0,29.7,30.6,31.7,2018,14
46,46,U Mass,30.1,35.0,27.0,36.4,24.8,29.4,2018,14
47,48,W Michigan,30.0,27.7,28.0,27.0,32.5,32.5,2018,14
48,49,Utah,29.9,32.3,35.0,31.4,28.7,28.9,2018,14
49,50,Liberty,29.9,17.3,28.0,27.3,31.7,48.0,2018,14
50,51,Florida,29.8,31.0,41.0,28.6,31.0,22.1,2018,14
51,52,Air Force,29.5,32.0,27.0,33.4,26.3,28.6,2018,14
52,53,Fla Atlantic,29.5,32.0,24.0,31.2,28.0,40.2,2018,14
53,54,Boston Col,29.3,16.3,21.0,32.2,25.8,25.7,2018,14
54,55,Wisconsin,29.3,24.0,15.0,33.7,23.0,33.8,2018,14
55,56,S Florida,28.7,16.7,10.0,26.4,30.7,38.9,2018,14
56,56,Nevada,28.7,33.0,29.0,28.8,28.7,28.2,2018,14
57,58,Nebraska,28.6,30.3,28.0,31.8,24.8,25.8,2018,14
58,59,Arizona,28.5,36.7,40.0,32.2,24.2,39.6,2018,14
59,60,Maryland,28.5,28.7,3.0,34.5,22.5,20.5,2018,14
60,60,Minnesota,28.5,30.7,37.0,31.3,24.6,22.1,2018,14
61,62,Miami (OH),28.1,28.3,42.0,28.3,27.8,23.8,2018,14
62,63,Marshall,27.7,27.0,28.0,25.6,29.8,26.7,2018,14
63,64,Pittsburgh,27.5,29.7,3.0,36.0,20.5,23.5,2018,14
64,65,S Methodist,27.5,34.7,24.0,25.2,29.3,36.2,2018,14
65,65,UAB,27.5,16.3,3.0,33.2,22.7,26.9,2018,14
66,67,Vanderbilt,27.4,34.0,38.0,31.8,22.0,23.0,2018,14
67,68,Virginia,27.3,34.3,31.0,26.4,28.0,22.1,2018,14
68,69,UNLV,27.2,29.7,34.0,27.6,26.8,27.8,2018,14
69,70,Troy,27.1,19.0,10.0,28.0,26.3,31.3,2018,14
70,71,Iowa State,26.8,26.7,42.0,32.2,20.4,28.2,2018,14
71,72,Miami (FL),26.7,27.7,24.0,28.4,25.3,28.1,2018,14
72,73,Middle Tenn,26.6,32.7,27.0,25.5,27.3,25.5,2018,14
73,73,Old Dominion,26.6,21.3,13.0,28.0,25.5,19.7,2018,14
74,75,Washington,26.5,32.3,28.0,31.6,22.2,34.0,2018,14
75,76,Indiana,26.4,25.0,21.0,25.4,27.8,26.8,2018,14
76,77,USC,26.1,19.3,17.0,29.8,22.3,32.6,2018,14
