,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
94,95,Texas State,--,0-0,0-0,0-0,38,119,85,2014,7
95,96,Buffalo,--,0-0,0-0,0-0,84,120,106,2014,7
96,97,Air Force,--,0-0,0-0,0-0,22,113,95,2014,7
97,98,San Jose St,--,0-0,0-0,0-0,68,117,98,2014,7
98,99,LA Monroe,--,0-0,0-0,0-0,71,120,87,2014,7
99,100,Miami (OH),--,0-0,0-0,0-0,78,123,94,2014,7
100,101,Hawaii,--,0-0,0-0,0-0,53,109,92,2014,7
101,102,Toledo,--,0-0,0-0,0-0,21,110,109,2014,7
102,103,LA Lafayette,--,0-0,0-0,0-0,17,105,102,2014,7
103,104,Illinois,--,0-0,0-0,0-0,64,119,101,2014,7
104,105,Ohio,--,0-0,0-0,0-0,83,113,99,2014,7
105,106,S Mississippi,--,0-0,0-0,0-0,80,124,110,2014,7
106,107,Georgia State,--,0-0,0-0,0-0,72,128,115,2014,7
107,108,Wyoming,--,0-0,0-0,0-0,66,112,100,2014,7
108,109,Army,--,0-0,0-0,0-0,62,124,103,2014,7
109,110,Idaho ,--,0-0,0-0,0-0,63,120,108,2014,7
110,111,Kansas,--,0-0,0-0,0-0,60,119,119,2014,7
111,112,U Mass,--,0-0,0-0,0-0,82,125,113,2014,7
112,113,North Texas,--,0-0,0-0,0-0,79,123,107,2014,7
113,114,App State,--,0-0,0-0,0-0,61,121,111,2014,7
114,115,TX El Paso,--,0-0,0-0,0-0,81,123,90,2014,7
115,116,S Methodist,--,0-0,0-0,0-0,62,122,117,2014,7
116,117,Tulane,--,0-0,0-0,0-0,77,126,112,2014,7
117,118,Kent State,--,0-0,0-0,0-0,76,124,122,2014,7
118,119,Bowling Grn,--,0-0,0-0,0-0,61,128,114,2014,7
119,120,Fla Atlantic,--,0-0,0-0,0-0,80,123,104,2014,7
120,121,UNLV,--,0-0,0-0,0-0,90,126,116,2014,7
121,122,N Mex State,--,0-0,0-0,0-0,92,128,118,2014,7
122,123,Tulsa,--,0-0,0-0,0-0,72,123,120,2014,7
123,124,Troy,--,0-0,0-0,0-0,93,125,121,2014,7
124,125,E Michigan,--,0-0,0-0,0-0,97,126,123,2014,7
125,126,Syracuse,-2.3,0-0,0-1,0-0,21,126,126,2014,7
126,127,Purdue,-2.3,0-0,0-1,0-0,83,127,127,2014,7
127,128,Colorado,-14.2,0-0,0-1,0-0,80,128,128,2014,7
