,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Auburn,13.1,1,45,1,2014,14
1,2,Alabama,12.9,1,29,2,2014,14
2,3,Arkansas,12.3,2,41,5,2014,14
3,4,LSU,11.9,3,22,3,2014,14
4,5,Mississippi,11.2,2,53,4,2014,14
5,6,Texas A&M,9.8,3,33,9,2014,14
6,7,UCLA,9.6,6,39,12,2014,14
7,8,Baylor,9.3,4,75,7,2014,14
8,9,Oklahoma,9.3,3,75,6,2014,14
9,10,W Virginia,9.2,1,50,14,2014,14
10,11,Tennessee,9.0,4,79,8,2014,14
11,12,TX Christian,9.0,6,121,15,2014,14
12,13,Georgia,9.0,3,35,10,2014,14
13,14,Miss State,8.8,4,104,11,2014,14
14,15,Oregon,8.7,2,61,13,2014,14
15,16,Kansas St,8.4,9,87,18,2014,14
16,17,Utah,8.1,16,121,16,2014,14
17,18,USC,8.0,4,59,21,2014,14
18,19,Stanford,7.4,8,81,19,2014,14
19,20,Florida,7.3,6,100,17,2014,14
20,21,Arizona,6.6,16,102,28,2014,14
21,22,Texas,6.3,6,77,23,2014,14
22,23,California,5.7,23,72,27,2014,14
23,24,Michigan St,5.6,5,113,24,2014,14
24,25,Arizona St,5.5,15,119,22,2014,14
25,26,S Carolina,5.4,3,31,20,2014,14
26,27,Missouri,5.4,20,96,32,2014,14
27,28,Miami (FL),5.3,17,56,25,2014,14
28,29,Wash State,4.9,20,70,30,2014,14
29,30,Ohio State,4.4,6,55,29,2014,14
30,31,Clemson,4.3,1,32,26,2014,14
31,32,N Carolina,3.8,31,105,40,2014,14
32,33,Notre Dame,3.8,29,79,33,2014,14
33,34,Virginia,3.7,19,82,38,2014,14
34,35,Maryland,3.5,33,101,36,2014,14
35,36,Washington,3.4,17,115,34,2014,14
36,37,Florida St,3.3,1,38,31,2014,14
37,38,Louisville,3.3,29,72,41,2014,14
38,39,Colorado,2.8,37,90,44,2014,14
39,40,Nebraska,2.3,33,116,37,2014,14
40,41,VA Tech,2.1,25,112,35,2014,14
41,42,Wisconsin,2.1,7,54,43,2014,14
42,43,Northwestern,2.0,32,82,39,2014,14
43,44,Kentucky,2.0,37,114,42,2014,14
44,45,GA Tech,1.7,23,99,45,2014,14
45,46,Oklahoma St,1.6,3,63,51,2014,14
46,47,Boston Col,1.3,27,91,55,2014,14
47,48,Oregon St,1.0,27,105,49,2014,14
48,49,Texas Tech,0.9,38,103,46,2014,14
49,50,Minnesota,0.8,42,124,57,2014,14
50,51,Michigan,0.6,10,84,48,2014,14
51,52,Rutgers,0.4,32,95,52,2014,14
52,53,Iowa State,-0.1,26,71,47,2014,14
53,54,Indiana,-0.4,43,126,62,2014,14
54,55,Syracuse,-0.4,39,122,54,2014,14
55,56,Memphis,-0.7,15,98,50,2014,14
56,57,Duke,-1.1,53,125,53,2014,14
57,58,Penn State,-1.4,28,68,58,2014,14
58,59,Pittsburgh,-1.5,47,91,59,2014,14
59,60,BYU,-1.5,22,78,56,2014,14
60,61,Kansas,-1.6,57,125,64,2014,14
61,62,Iowa,-1.7,26,114,74,2014,14
62,63,Purdue,-1.9,60,121,60,2014,14
63,64,Boise State,-2.3,5,69,61,2014,14
64,65,NC State,-2.3,56,98,65,2014,14
65,66,Illinois,-2.3,60,103,71,2014,14
66,67,Navy,-3.2,13,76,67,2014,14
67,68,Nevada,-3.2,42,99,63,2014,14
68,69,Cincinnati,-3.3,33,115,66,2014,14
69,70,Vanderbilt,-3.3,24,76,73,2014,14
70,71,E Carolina,-3.5,19,109,68,2014,14
71,72,Temple,-3.5,46,112,69,2014,14
72,73,LA Tech,-4.5,7,110,70,2014,14
73,74,Central FL,-4.5,5,77,72,2014,14
74,75,S Methodist,-4.9,8,83,80,2014,14
75,76,Wake Forest,-5.1,52,110,81,2014,14
76,77,Tulane,-5.2,44,110,77,2014,14
77,78,Colorado St,-5.5,40,90,75,2014,14
78,79,Utah State,-5.7,13,88,76,2014,14
79,80,Fresno St,-5.7,2,86,82,2014,14
80,81,UAB,-6.4,51,126,93,2014,14
81,82,Houston,-6.8,30,93,79,2014,14
82,83,San Jose St,-7.0,67,126,85,2014,14
83,84,Wyoming,-7.0,83,118,83,2014,14
84,85,Fla Atlantic,-7.2,3,93,88,2014,14
85,86,Hawaii,-7.3,36,103,78,2014,14
86,87,S Florida,-7.4,77,103,100,2014,14
87,88,TX-San Ant,-7.5,6,96,87,2014,14
88,89,Middle Tenn,-7.5,69,121,84,2014,14
89,90,Tulsa,-7.5,50,103,99,2014,14
90,91,San Diego St,-7.5,54,123,89,2014,14
91,92,New Mexico,-7.6,76,119,97,2014,14
92,93,Rice,-7.9,1,97,86,2014,14
93,94,Connecticut,-8.1,19,108,94,2014,14
94,95,Toledo,-8.1,42,116,91,2014,14
95,96,S Mississippi,-8.2,27,121,92,2014,14
96,97,GA Southern,-8.4,39,101,98,2014,14
97,98,Arkansas St,-8.5,57,124,90,2014,14
98,99,W Kentucky,-8.6,50,104,95,2014,14
99,100,UNLV,-8.9,18,105,101,2014,14
100,101,Air Force,-9.4,94,127,103,2014,14
101,102,LA Lafayette,-9.5,63,115,96,2014,14
102,103,TX El Paso,-9.6,77,121,104,2014,14
103,104,S Alabama,-9.7,64,117,110,2014,14
104,105,Bowling Grn,-9.8,21,111,106,2014,14
105,106,Old Dominion,-10.1,84,120,112,2014,14
106,107,LA Monroe,-10.4,71,123,102,2014,14
107,108,Florida Intl,-10.7,100,128,107,2014,14
108,109,W Michigan,-10.8,57,123,109,2014,14
109,110,Miami (OH),-11.0,50,123,105,2014,14
110,111,Marshall,-11.3,59,123,121,2014,14
111,112,N Illinois,-11.4,42,119,114,2014,14
112,113,U Mass,-11.4,49,125,111,2014,14
113,114,Kent State,-11.6,65,120,113,2014,14
114,115,North Texas,-11.7,11,115,108,2014,14
115,116,Texas State,-12.0,95,128,120,2014,14
116,117,Ohio,-12.1,45,120,119,2014,14
117,118,App State,-12.3,16,125,123,2014,14
118,119,Central Mich,-12.3,98,123,115,2014,14
119,120,Akron,-12.6,57,128,117,2014,14
120,121,Idaho ,-13.3,65,122,122,2014,14
121,122,Ball State,-13.8,79,122,116,2014,14
122,123,Army,-14.3,68,123,118,2014,14
123,124,Georgia State,-14.6,117,128,126,2014,14
124,125,E Michigan,-14.6,119,126,124,2014,14
125,126,Troy,-15.2,40,126,125,2014,14
126,127,Buffalo,-16.8,87,128,127,2014,14
127,128,N Mex State,-17.4,123,128,128,2014,14
