,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Auburn,32.6,1,37,3,2014,7
1,2,Baylor,28.8,2,91,4,2014,7
2,3,Mississippi,27.2,1,58,5,2014,7
3,4,Oklahoma,26.4,1,85,2,2014,7
4,5,Miss State,22.6,4,104,14,2014,7
5,6,TX Christian,22.6,1,91,8,2014,7
6,7,Texas A&M,22.3,1,66,1,2014,7
7,8,Alabama,21.8,1,45,6,2014,7
8,9,Georgia,21.6,2,27,7,2014,7
9,10,Ohio State,20.7,2,64,17,2014,7
10,11,Arkansas,19.2,5,55,10,2014,7
11,12,UCLA,18.5,3,39,11,2014,7
12,13,Clemson,18.0,9,54,24,2014,7
13,14,Notre Dame,16.1,7,68,18,2014,7
14,15,Memphis,15.8,15,50,27,2014,7
15,16,Utah,15.7,5,52,26,2014,7
16,17,Oregon,15.5,1,18,9,2014,7
17,18,Marshall,15.5,10,127,31,2014,7
18,19,Florida St,15.3,8,42,29,2014,7
19,20,USC,14.9,2,26,13,2014,7
20,21,Michigan St,14.5,4,44,19,2014,7
21,22,LSU,13.9,9,32,15,2014,7
22,23,Florida,13.8,5,58,25,2014,7
23,24,Stanford,13.7,4,34,23,2014,7
24,25,Tennessee,13.1,11,56,28,2014,7
25,26,Kansas St,12.7,7,52,34,2014,7
26,27,Temple,12.1,3,83,30,2014,7
27,28,Wisconsin,11.9,3,40,20,2014,7
28,29,Nebraska,11.7,4,57,16,2014,7
29,30,Arizona,11.5,3,40,39,2014,7
30,31,Louisville,10.5,23,73,36,2014,7
31,32,BYU,10.4,5,86,12,2014,7
32,33,VA Tech,10.3,19,82,45,2014,7
33,34,W Virginia,10.2,1,41,22,2014,7
34,35,E Carolina,10.1,7,76,21,2014,7
35,36,Missouri,9.9,14,77,35,2014,7
36,37,S Carolina,9.0,11,116,37,2014,7
37,38,LA Tech,8.7,14,103,57,2014,7
38,39,GA Southern,7.8,24,79,32,2014,7
39,40,Oklahoma St,7.4,2,95,38,2014,7
40,41,Arizona St,7.2,7,60,52,2014,7
41,42,California,6.5,33,68,46,2014,7
42,43,Duke,6.3,25,108,42,2014,7
43,44,Miami (FL),6.2,13,77,44,2014,7
44,45,Virginia,5.9,41,64,41,2014,7
45,46,Kentucky,5.7,40,91,48,2014,7
46,47,Wash State,5.4,22,119,47,2014,7
47,48,Maryland,5.3,33,79,33,2014,7
48,49,Texas,4.6,19,63,40,2014,7
49,50,GA Tech,4.4,1,81,51,2014,7
50,51,Northwestern,3.6,37,84,62,2014,7
51,52,Minnesota,3.6,16,122,49,2014,7
52,53,Boise State,3.2,12,117,59,2014,7
53,54,Penn State,2.6,37,77,53,2014,7
54,55,Colorado St,1.9,13,101,61,2014,7
55,56,Central FL,0.7,5,74,71,2014,7
56,57,Boston Col,0.6,36,86,63,2014,7
57,58,Nevada,0.0,48,107,64,2014,7
58,59,NC State,-0.3,33,97,43,2014,7
59,60,Indiana,-0.3,56,109,74,2014,7
60,61,Washington,-1.2,17,92,67,2014,7
61,62,Rutgers,-1.5,6,92,58,2014,7
62,63,Oregon St,-1.6,34,86,68,2014,7
63,64,Pittsburgh,-1.6,13,97,56,2014,7
64,65,Utah State,-1.7,39,102,89,2014,7
