,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Alabama,32.7,1,45,1,2014,10
1,2,TX Christian,31.0,1,91,4,2014,10
2,3,Mississippi,28.6,1,58,2,2014,10
3,4,Ohio State,28.5,2,64,6,2014,10
4,5,Miss State,27.0,4,104,7,2014,10
5,6,Georgia,26.5,2,27,5,2014,10
6,7,Auburn,23.6,1,37,3,2014,10
7,8,Michigan St,21.9,4,44,8,2014,10
8,9,Baylor,20.3,2,91,11,2014,10
9,10,Kansas St,20.1,7,52,18,2014,10
10,11,LSU,19.5,9,32,17,2014,10
11,12,Oklahoma,19.4,1,85,12,2014,10
12,13,Marshall,19.4,10,127,10,2014,10
13,14,Florida St,18.4,8,42,13,2014,10
14,15,Nebraska,18.1,4,57,9,2014,10
15,16,Oregon,17.9,1,18,15,2014,10
16,17,Arkansas,17.3,5,55,14,2014,10
17,18,USC,16.2,2,26,21,2014,10
18,19,Wisconsin,16.2,3,40,33,2014,10
19,20,Arizona,15.1,3,40,31,2014,10
20,21,Clemson,15.0,9,54,16,2014,10
21,22,UCLA,14.7,3,39,19,2014,10
22,23,Miami (FL),14.3,13,77,30,2014,10
23,24,W Virginia,14.2,1,41,28,2014,10
24,25,Stanford,13.7,4,34,23,2014,10
25,26,Utah,13.0,5,52,20,2014,10
26,27,Arizona St,12.2,7,60,22,2014,10
27,28,Duke,12.0,25,108,26,2014,10
28,29,Notre Dame,11.8,7,68,25,2014,10
29,30,Memphis,11.6,15,50,27,2014,10
30,31,Louisville,11.4,23,73,24,2014,10
31,32,GA Tech,11.0,1,81,44,2014,10
32,33,Tennessee,8.6,11,56,41,2014,10
33,34,Houston,7.8,30,121,34,2014,10
34,35,Texas A&M,7.2,1,66,36,2014,10
35,36,Central FL,6.5,5,74,61,2014,10
36,37,S Carolina,6.4,11,116,42,2014,10
37,38,Boise State,6.2,12,117,58,2014,10
38,39,Washington,5.9,17,92,32,2014,10
39,40,E Carolina,5.4,7,76,35,2014,10
40,41,Northwestern,5.3,37,84,48,2014,10
41,42,Missouri,5.0,14,77,29,2014,10
42,43,GA Southern,3.9,24,79,57,2014,10
43,44,Colorado St,3.9,13,101,46,2014,10
44,45,Texas,3.9,19,63,39,2014,10
45,46,Florida,3.0,5,58,53,2014,10
46,47,Utah State,2.9,39,102,45,2014,10
47,48,Iowa,2.8,27,96,49,2014,10
48,49,Boston Col,2.7,36,86,37,2014,10
49,50,Wash State,2.6,22,119,40,2014,10
50,51,Minnesota,2.6,16,122,51,2014,10
51,52,Nevada,2.4,48,107,52,2014,10
52,53,Virginia,2.2,41,64,43,2014,10
53,54,N Carolina,2.2,34,87,68,2014,10
54,55,Penn State,1.8,37,77,59,2014,10
55,56,Kentucky,1.8,40,91,56,2014,10
56,57,VA Tech,1.7,19,82,50,2014,10
57,58,Oregon St,1.7,34,86,54,2014,10
58,59,Maryland,0.8,33,79,38,2014,10
59,60,Syracuse,0.2,59,124,72,2014,10
60,61,Rutgers,0.1,6,92,65,2014,10
61,62,Temple,-0.5,3,83,64,2014,10
62,63,LA Tech,-0.8,14,103,55,2014,10
63,64,Iowa State,-0.8,21,127,62,2014,10
64,65,Fresno St,-1.4,54,114,66,2014,10
65,66,Rice,-1.7,49,102,74,2014,10
66,67,California,-2.0,33,68,63,2014,10
67,68,Arkansas St,-2.1,29,90,60,2014,10
68,69,Colorado,-2.2,60,120,76,2014,10
69,70,Cincinnati,-2.8,16,86,82,2014,10
70,71,Oklahoma St,-3.0,2,95,47,2014,10
71,72,Purdue,-3.1,55,117,70,2014,10
72,73,W Michigan,-3.7,37,122,75,2014,10
73,74,Air Force,-4.3,53,113,73,2014,10
74,75,Michigan,-4.5,22,85,71,2014,10
75,76,W Kentucky,-5.3,7,111,83,2014,10
76,77,Toledo,-5.3,53,95,85,2014,10
77,78,Central Mich,-5.8,63,126,90,2014,10
78,79,Middle Tenn,-5.9,34,115,79,2014,10
79,80,LA Lafayette,-6.3,33,112,103,2014,10
80,81,Indiana,-6.9,56,109,78,2014,10
81,82,Illinois,-7.0,63,104,94,2014,10
82,83,Florida Intl,-7.1,76,128,80,2014,10
83,84,UAB,-7.4,39,126,81,2014,10
84,85,Vanderbilt,-7.6,84,127,97,2014,10
85,86,BYU,-7.6,5,86,69,2014,10
86,87,San Jose St,-7.7,70,122,93,2014,10
87,88,NC State,-7.8,33,97,84,2014,10
88,89,San Diego St,-8.2,49,91,87,2014,10
89,90,S Alabama,-8.4,27,119,89,2014,10
90,91,Akron,-8.4,58,123,86,2014,10
