,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,Florida,41.4,0-0,1-0,0-0,1,58,1,2014,13
1,2,Mississippi,28.0,0-0,1-0,0-0,1,37,2,2014,13
2,3,LSU,23.1,0-0,1-0,0-0,2,27,4,2014,13
3,4,Oregon,21.6,0-0,1-0,0-0,2,55,5,2014,13
4,5,Texas A&M,21.4,0-0,1-0,0-0,2,16,6,2014,13
5,6,Alabama,21.0,1-0,0-0,0-0,3,16,3,2014,13
6,7,Ohio State,17.7,0-0,1-0,0-0,1,27,8,2014,13
7,8,W Virginia,17.0,0-1,0-0,0-0,5,52,7,2014,13
8,9,Texas,13.9,0-1,0-1,0-0,6,61,9,2014,13
9,10,Oklahoma,13.2,1-0,0-0,0-0,5,111,11,2014,13
10,11,Wisconsin,12.1,0-1,0-0,0-0,5,126,10,2014,13
11,12,UCLA,11.2,1-0,0-0,0-0,9,37,15,2014,13
12,13,Oklahoma St,10.9,0-0,0-1,0-0,5,36,12,2014,13
13,14,Notre Dame,10.8,0-0,0-0,0-0,12,48,13,2014,13
14,15,Georgia,10.5,0-1,1-0,0-0,2,45,14,2014,13
15,16,Colorado St,8.9,0-0,0-0,0-0,2,117,16,2014,13
16,17,Arkansas,7.9,0-1,0-1,0-0,6,45,17,2014,13
17,18,California,6.4,0-1,0-0,0-0,17,72,19,2014,13
18,19,Florida St,5.9,0-0,1-0,0-0,1,47,18,2014,13
19,20,Navy,3.8,0-1,0-0,0-0,17,127,20,2014,13
20,21,Penn State,3.7,0-0,1-0,0-0,9,46,21,2014,13
21,22,Central FL,1.4,0-0,0-1,0-0,10,121,23,2014,13
22,23,Boise State,0.8,0-1,0-0,0-0,17,128,22,2014,13
23,24,Baylor,--,0-0,0-0,0-0,4,123,24,2014,13
24,25,Missouri,--,0-0,0-0,0-0,16,120,25,2014,13
25,26,Miss State,--,0-0,0-0,0-0,22,102,28,2014,13
26,27,Marshall,--,0-0,0-0,0-0,7,109,31,2014,13
27,28,Michigan St,--,0-0,0-0,0-0,10,64,33,2014,13
28,29,TX Christian,--,0-0,0-0,0-0,1,63,26,2014,13
29,30,VA Tech,--,0-0,0-0,0-0,10,73,32,2014,13
30,31,Utah,--,0-0,0-0,0-0,3,58,34,2014,13
31,32,Arizona,--,0-0,0-0,0-0,8,126,35,2014,13
32,33,GA Tech,--,0-0,0-0,0-0,10,76,36,2014,13
33,34,Arizona St,--,0-0,0-0,0-0,7,53,29,2014,13
34,35,USC,--,0-0,0-0,0-0,11,48,37,2014,13
35,36,Memphis,--,0-0,0-0,0-0,14,89,39,2014,13
36,37,Louisville,--,0-0,0-0,0-0,30,103,38,2014,13
37,38,Auburn,--,0-0,0-0,0-0,6,54,30,2014,13
38,39,Nebraska,--,0-0,0-0,0-0,17,57,27,2014,13
39,40,BYU,--,0-0,0-0,0-0,5,52,40,2014,13
40,41,Washington,--,0-0,0-0,0-0,19,110,44,2014,13
41,42,Houston,--,0-0,0-0,0-0,21,117,42,2014,13
42,43,S Carolina,--,0-0,0-0,0-0,13,116,47,2014,13
43,44,Kansas St,--,0-0,0-0,0-0,17,64,41,2014,13
44,45,Miami (FL),--,0-0,0-0,0-0,35,109,43,2014,13
45,46,Duke,--,0-0,0-0,0-0,32,93,45,2014,13
46,47,Boston Col,--,0-0,0-0,0-0,20,71,46,2014,13
47,48,Tennessee,--,0-0,0-0,0-0,14,60,48,2014,13
48,49,Stanford,--,0-0,0-0,0-0,8,62,51,2014,13
49,50,Cincinnati,--,0-0,0-0,0-0,40,118,52,2014,13
50,51,LA Tech,--,0-0,0-0,0-0,20,114,54,2014,13
51,52,Clemson,--,0-0,0-0,0-0,1,74,49,2014,13
52,53,Minnesota,--,0-0,0-0,0-0,42,121,55,2014,13
53,54,Wash State,--,0-0,0-0,0-0,45,118,56,2014,13
54,55,Pittsburgh,--,0-0,0-0,0-0,17,99,53,2014,13
55,56,Utah State,--,0-0,0-0,0-0,25,117,57,2014,13
56,57,Nevada,--,0-0,0-0,0-0,39,125,50,2014,13
57,58,Maryland,--,0-0,0-0,0-0,33,116,58,2014,13
58,59,Northwestern,--,0-0,0-0,0-0,20,78,71,2014,13
59,60,E Carolina,--,0-0,0-0,0-0,33,73,59,2014,13
60,61,NC State,--,0-0,0-0,0-0,23,84,62,2014,13
61,62,Virginia,--,0-0,0-0,0-0,35,82,63,2014,13
62,63,Rutgers,--,0-0,0-0,0-0,4,73,64,2014,13
63,64,Temple,--,0-0,0-0,0-0,3,77,61,2014,13
64,65,Iowa,--,0-0,0-0,0-0,30,115,74,2014,13
65,66,Central Mich,--,0-0,0-0,0-0,30,123,66,2014,13
66,67,Vanderbilt,--,0-0,0-0,0-0,59,124,67,2014,13
67,68,GA Southern,--,0-0,0-0,0-0,39,111,60,2014,13
68,69,W Michigan,--,0-0,0-0,0-0,65,126,68,2014,13
69,70,Arkansas St,--,0-0,0-0,0-0,62,126,69,2014,13
70,71,LA Lafayette,--,0-0,0-0,0-0,17,105,70,2014,13
71,72,Oregon St,--,0-0,0-0,0-0,31,81,72,2014,13
72,73,Michigan,--,0-0,0-0,0-0,32,103,77,2014,13
73,74,Rice,--,0-0,0-0,0-0,12,118,73,2014,13
74,75,N Illinois,--,0-0,0-0,0-0,5,86,80,2014,13
75,76,N Carolina,--,0-0,0-0,0-0,34,125,75,2014,13
76,77,UAB,--,0-0,0-0,0-0,36,122,83,2014,13
77,78,S Alabama,--,0-0,0-0,0-0,37,124,79,2014,13
78,79,TX-San Ant,--,0-0,0-0,0-0,6,99,78,2014,13
79,80,Iowa State,--,0-0,0-0,0-0,46,108,86,2014,13
80,81,Florida Intl,--,0-0,0-0,0-0,51,124,84,2014,13
81,82,Air Force,--,0-0,0-0,0-0,22,113,85,2014,13
82,83,Wyoming,--,0-0,0-0,0-0,66,112,87,2014,13
83,84,Kentucky,--,0-0,0-0,0-0,29,86,65,2014,13
84,85,New Mexico,--,0-0,0-0,0-0,71,114,89,2014,13
85,86,App State,--,0-0,0-0,0-0,61,121,100,2014,13
86,87,San Diego St,--,0-0,0-0,0-0,32,113,95,2014,13
87,88,Indiana,--,0-0,0-0,0-0,56,88,81,2014,13
88,89,Toledo,--,0-0,0-0,0-0,21,110,92,2014,13
89,90,S Florida,--,0-0,0-0,0-0,65,99,76,2014,13
90,91,Middle Tenn,--,0-0,0-0,0-0,42,106,82,2014,13
91,92,TX El Paso,--,0-0,0-0,0-0,81,123,90,2014,13
92,93,Illinois,--,0-0,0-0,0-0,64,119,91,2014,13
93,94,Bowling Grn,--,0-0,0-0,0-0,61,128,98,2014,13
94,95,LA Monroe,--,0-0,0-0,0-0,71,120,96,2014,13
95,96,Hawaii,--,0-0,0-0,0-0,53,109,109,2014,13
96,97,Texas State,--,0-0,0-0,0-0,38,119,97,2014,13
97,98,Fresno St,--,0-0,0-0,0-0,63,127,99,2014,13
98,99,Tulane,--,0-0,0-0,0-0,77,126,101,2014,13
99,100,San Jose St,--,0-0,0-0,0-0,68,117,102,2014,13
100,101,U Mass,--,0-0,0-0,0-0,82,125,104,2014,13
101,102,Old Dominion,--,0-0,0-0,0-0,70,106,105,2014,13
102,103,Ball State,--,0-0,0-0,0-0,42,104,93,2014,13
103,104,Texas Tech,--,0-0,0-0,0-0,5,105,103,2014,13
104,105,W Kentucky,--,0-0,0-0,0-0,9,118,106,2014,13
105,106,Wake Forest,--,0-0,0-0,0-0,78,127,94,2014,13
106,107,S Mississippi,--,0-0,0-0,0-0,80,124,108,2014,13
107,108,Miami (OH),--,0-0,0-0,0-0,78,123,107,2014,13
108,109,Akron,--,0-0,0-0,0-0,64,115,88,2014,13
109,110,Kansas,--,0-0,0-0,0-0,60,119,110,2014,13
110,111,Ohio,--,0-0,0-0,0-0,83,113,111,2014,13
111,112,Idaho ,--,0-0,0-0,0-0,63,120,112,2014,13
112,113,Tulsa,--,0-0,0-0,0-0,72,123,113,2014,13
113,114,Fla Atlantic,--,0-0,0-0,0-0,80,123,114,2014,13
114,115,UNLV,--,0-0,0-0,0-0,90,126,115,2014,13
115,116,Kent State,--,0-0,0-0,0-0,76,124,116,2014,13
116,117,Troy,--,0-0,0-0,0-0,93,125,121,2014,13
117,118,S Methodist,--,0-0,0-0,0-0,62,122,118,2014,13
118,119,Buffalo,--,0-0,0-0,0-0,84,120,117,2014,13
119,120,Georgia State,--,0-0,0-0,0-0,72,128,119,2014,13
120,121,North Texas,--,0-0,0-0,0-0,79,123,120,2014,13
121,122,N Mex State,--,0-0,0-0,0-0,92,128,122,2014,13
122,123,E Michigan,--,0-0,0-0,0-0,97,126,123,2014,13
123,124,Army,-0.7,0-0,0-0,0-0,62,124,124,2014,13
124,125,Syracuse,-5.8,0-0,0-1,0-0,21,126,125,2014,13
125,126,Purdue,-5.8,0-0,0-1,0-0,83,127,126,2014,13
