,Rank,Team,2014,Last 3,Last 1,Home,Away,2013,Season,Week
0,1,Stanford,6.5,6.5,0.0,6.5,--,19.0,2014,5
1,2,TX Christian,7.0,7.0,7.0,7.0,--,26.0,2014,5
2,3,Notre Dame,10.3,10.3,14.0,8.5,14.0,22.4,2014,5
3,3,Mississippi,10.3,10.3,15.0,15.0,8.0,24.6,2014,5
4,5,Baylor,10.5,10.5,21.0,0.0,21.0,25.3,2014,5
5,6,Penn State,11.0,6.7,7.0,5.0,17.0,26.2,2014,5
6,6,Duke,11.0,11.0,13.0,8.0,17.0,28.7,2014,5
7,8,Louisville,13.0,13.0,3.0,13.0,13.0,12.6,2014,5
8,9,Alabama,14.0,11.0,21.0,11.0,23.0,15.1,2014,5
9,10,Texas A&M,14.7,14.7,6.0,10.0,17.0,32.6,2014,5
10,11,Auburn,16.0,16.0,14.0,17.0,14.0,26.4,2014,5
11,12,Washington,16.3,16.3,14.0,16.5,16.0,24.8,2014,5
12,13,Oklahoma,16.5,16.7,33.0,13.0,20.0,22.1,2014,5
13,13,Miss State,16.5,22.0,29.0,17.0,16.0,24.3,2014,5
14,15,Ohio State,17.3,17.3,0.0,17.5,17.0,24.4,2014,5
15,16,Iowa,17.7,17.7,20.0,16.5,20.0,19.3,2014,5
16,17,Utah,18.5,18.5,10.0,27.0,10.0,29.9,2014,5
17,17,Oregon St,18.5,18.5,7.0,7.0,30.0,29.9,2014,5
18,17,Syracuse,18.5,18.5,34.0,34.0,3.0,27.5,2014,5
19,20,BYU,18.8,21.7,33.0,29.0,8.5,22.8,2014,5
20,21,Nebraska,19.0,19.0,31.0,19.0,19.0,25.3,2014,5
21,21,Temple,19.0,19.0,31.0,31.0,7.0,29.8,2014,5
22,23,LSU,19.3,19.3,34.0,17.0,24.0,22.5,2014,5
23,23,Marshall,19.3,19.3,17.0,14.0,22.0,24.7,2014,5
24,25,Kentucky,19.5,19.5,36.0,3.0,36.0,32.7,2014,5
25,26,Georgia,19.7,19.7,0.0,10.5,38.0,30.9,2014,5
26,27,USC,20.0,20.0,37.0,13.0,23.5,21.2,2014,5
27,27,Tennessee,20.0,20.0,34.0,13.0,34.0,31.6,2014,5
28,29,Michigan,20.3,22.3,26.0,16.7,31.0,26.8,2014,5
29,30,Minnesota,20.3,20.3,7.0,15.5,30.0,23.1,2014,5
30,31,Missouri,21.7,21.7,31.0,20.5,24.0,23.8,2014,5
31,32,Boise State,22.3,18.0,9.0,16.5,28.0,25.8,2014,5
32,33,Wisconsin,22.5,22.5,17.0,17.0,28.0,17.7,2014,5
33,34,Boston Col,22.7,22.7,31.0,30.5,7.0,30.2,2014,5
34,34,Texas,22.7,22.7,20.0,24.0,20.0,25.8,2014,5
35,36,Pittsburgh,23.0,23.0,24.0,24.0,22.5,27.4,2014,5
36,37,Arizona St,23.5,23.5,24.0,--,23.5,28.7,2014,5
37,38,LA Monroe,24.0,24.0,31.0,20.5,31.0,32.0,2014,5
38,38,GA Southern,24.0,24.0,6.0,--,24.0,20.0,2014,5
39,38,Nevada,24.0,24.0,35.0,13.0,35.0,36.9,2014,5
40,38,Kansas St,24.0,24.0,20.0,20.0,28.0,22.8,2014,5
41,38,Florida St,24.0,24.0,17.0,17.0,31.0,12.6,2014,5
42,38,UCLA,24.0,24.0,17.0,35.0,18.5,23.2,2014,5
43,38,Oregon,24.0,24.0,31.0,20.5,31.0,21.9,2014,5
44,38,Florida,24.0,24.0,42.0,15.0,42.0,20.6,2014,5
45,46,Iowa State,24.5,24.5,17.0,32.0,17.0,36.7,2014,5
46,47,Wake Forest,24.7,24.7,21.0,21.0,26.5,25.6,2014,5
47,47,NC State,24.7,24.7,17.0,28.5,17.0,31.0,2014,5
48,47,Houston,24.7,24.7,14.0,20.5,33.0,22.5,2014,5
49,50,Oklahoma St,25.0,25.0,13.0,13.0,37.0,23.2,2014,5
50,50,Rutgers,25.0,25.0,24.0,13.0,31.0,32.3,2014,5
51,52,VA Tech,25.3,25.3,27.0,27.5,21.0,20.7,2014,5
52,52,TX-San Ant,25.3,25.3,43.0,26.0,25.0,26.3,2014,5
53,52,S Alabama,25.3,25.3,28.0,31.5,13.0,25.5,2014,5
54,52,Hawaii,25.3,25.3,21.0,27.5,21.0,38.8,2014,5
55,56,Kansas,25.5,25.5,10.0,10.0,41.0,33.5,2014,5
56,56,Ball State,25.5,25.5,34.0,--,25.5,24.4,2014,5
57,56,Ohio,25.5,29.3,24.0,24.0,26.0,29.8,2014,5
58,59,Maryland,25.7,25.7,20.0,40.0,18.5,26.6,2014,5
59,60,TX El Paso,26.0,26.0,24.0,27.0,24.0,39.3,2014,5
60,61,Wyoming,26.7,26.7,19.0,16.0,48.0,39.4,2014,5
61,62,Central Mich,27.0,27.0,24.0,40.0,20.5,29.3,2014,5
62,62,Colorado St,27.0,27.0,37.0,--,27.0,30.8,2014,5
63,62,Northwestern,27.0,27.0,23.0,27.0,--,27.6,2014,5
64,65,Arizona,27.3,32.0,45.0,28.7,23.0,26.3,2014,5
65,66,Air Force,27.5,27.5,38.0,--,27.5,42.5,2014,5
66,66,Navy,27.5,25.3,31.0,31.0,26.3,25.8,2014,5
67,68,GA Tech,27.7,27.7,24.0,38.0,22.5,26.4,2014,5
68,68,Utah State,27.7,27.7,21.0,24.0,29.5,17.9,2014,5
69,70,UAB,28.5,28.5,47.0,10.0,47.0,45.2,2014,5
70,71,North Texas,28.7,28.7,42.0,24.0,38.0,17.8,2014,5
71,72,S Florida,29.0,29.0,14.0,29.0,--,26.4,2014,5
72,72,Arkansas,29.0,29.0,14.0,14.0,36.5,31.6,2014,5
73,72,Cincinnati,29.0,29.0,24.0,29.0,--,22.0,2014,5
74,75,San Diego St,29.5,29.5,28.0,--,29.5,31.0,2014,5
75,75,Memphis,29.5,29.5,17.0,17.0,42.0,26.3,2014,5
76,77,LA Tech,29.7,29.7,21.0,--,29.7,27.4,2014,5
77,77,Arkansas St,29.7,29.7,14.0,14.0,37.5,27.4,2014,5
78,79,Colorado,29.8,29.3,12.0,25.0,34.5,42.5,2014,5
79,80,Michigan St,30.0,30.0,14.0,14.0,46.0,12.9,2014,5
80,80,Connecticut,30.0,30.0,17.0,36.5,17.0,30.0,2014,5
81,80,Virginia,30.0,30.0,41.0,24.5,41.0,36.3,2014,5
82,83,Old Dominion,30.3,30.3,42.0,3.0,44.0,50.4,2014,5
83,84,Miami (FL),30.7,30.7,41.0,20.0,36.0,28.4,2014,5
84,85,E Carolina,31.7,31.7,41.0,41.0,27.0,23.7,2014,5
85,86,Central FL,32.0,32.0,38.0,--,32.0,21.3,2014,5
86,87,Army,32.7,32.7,24.0,39.0,29.5,33.4,2014,5
87,88,N Illinois,33.7,33.7,52.0,--,33.7,24.0,2014,5
88,89,Clemson,34.0,34.0,23.0,--,34.0,24.5,2014,5
89,89,Purdue,34.0,34.0,30.0,36.0,30.0,40.2,2014,5
90,91,Fla Atlantic,34.3,27.3,20.0,21.0,38.7,22.3,2014,5
91,92,Wash State,34.3,34.3,38.0,39.5,24.0,34.4,2014,5
92,93,Akron,34.5,34.5,48.0,48.0,21.0,28.2,2014,5
93,94,Kent State,35.3,35.3,66.0,20.0,66.0,28.5,2014,5
94,95,Miami (OH),35.7,35.7,31.0,42.0,32.5,35.7,2014,5
95,96,Indiana,36.0,36.0,27.0,--,36.0,39.2,2014,5
96,96,S Carolina,36.0,30.7,34.0,36.7,34.0,21.2,2014,5
97,98,App State,36.5,36.5,21.0,--,36.5,45.0,2014,5
98,98,California,36.5,36.5,49.0,--,36.5,47.4,2014,5
99,100,N Mex State,37.0,37.0,38.0,38.0,36.5,46.0,2014,5
100,101,Texas Tech,37.5,37.5,49.0,49.0,26.0,32.0,2014,5
101,102,Illinois,37.7,37.7,35.0,34.5,44.0,35.5,2014,5
102,103,W Michigan,38.0,38.0,33.0,--,38.0,36.2,2014,5
103,103,Florida Intl,38.0,38.0,34.0,38.0,--,37.3,2014,5
104,105,U Mass,38.3,41.0,48.0,35.5,41.0,33.8,2014,5
105,106,W Virginia,38.3,38.3,45.0,45.0,35.0,34.8,2014,5
106,107,Texas State,38.5,38.5,42.0,35.0,42.0,29.5,2014,5
107,108,Vanderbilt,39.3,40.0,48.0,39.3,--,26.4,2014,5
108,109,Middle Tenn,39.3,39.3,36.0,47.0,35.5,26.4,2014,5
109,110,Idaho,39.7,39.7,36.0,45.0,37.0,45.6,2014,5
110,111,S Mississippi,40.3,40.3,20.0,20.0,50.5,41.9,2014,5
111,112,Tulane,41.0,41.0,47.0,38.0,42.5,22.6,2014,5
112,112,W Kentucky,41.0,41.0,50.0,31.0,46.0,25.3,2014,5
113,114,New Mexico,41.3,41.3,35.0,44.5,35.0,42.8,2014,5
114,115,San Jose St,41.5,41.5,24.0,--,41.5,38.3,2014,5
115,116,Georgia State,42.3,42.3,45.0,41.0,45.0,37.2,2014,5
116,117,Toledo,43.3,43.3,23.0,36.0,58.0,29.3,2014,5
117,118,Rice,43.7,43.7,45.0,45.0,43.0,24.4,2014,5
118,119,Tulsa,44.3,44.3,50.0,41.5,50.0,33.9,2014,5
119,120,LA Lafayette,46.0,46.0,34.0,48.0,45.0,28.1,2014,5
120,121,N Carolina,48.5,48.5,70.0,27.0,70.0,24.8,2014,5
121,122,S Methodist,48.7,48.7,58.0,58.0,44.0,33.6,2014,5
122,123,Troy,49.3,49.3,66.0,34.0,57.0,38.9,2014,5
123,124,UNLV,51.0,51.0,47.0,48.0,52.5,33.9,2014,5
124,125,E Michigan,51.7,51.7,73.0,--,51.7,47.1,2014,5
125,126,Buffalo,55.0,55.0,63.0,63.0,47.0,24.5,2014,5
126,127,Fresno St,55.3,55.3,55.0,55.0,55.5,30.8,2014,5
127,128,Bowling Grn,56.3,56.3,68.0,42.0,63.5,16.5,2014,5
