,Rank,Team,2014,Last 3,Last 1,Home,Away,2013,Season,Week
0,1,Oregon,0.7,1.3,1.0,0.6,0.8,1.5,2014,12
1,1,Georgia,0.7,0.7,1.0,1.0,0.4,1.6,2014,12
2,3,Duke,0.8,0.3,1.0,0.7,0.8,1.8,2014,12
3,3,Baylor,0.8,0.0,0.0,1.7,0.2,1.2,2014,12
4,5,Rice,0.8,0.3,1.0,1.0,0.6,1.4,2014,12
5,6,Nevada,0.9,0.7,1.0,1.5,0.3,0.9,2014,12
6,6,Kansas St,0.9,0.7,1.0,1.2,0.3,1.9,2014,12
7,6,N Illinois,0.9,1.0,2.0,1.0,0.8,1.1,2014,12
8,9,TX El Paso,0.9,0.7,1.0,0.5,1.2,1.5,2014,12
9,9,USC,0.9,1.3,1.0,0.8,1.0,1.2,2014,12
10,9,Arizona,0.9,0.7,0.0,0.8,1.0,1.5,2014,12
11,12,GA Southern,1.0,0.7,0.0,1.3,0.8,2.0,2014,12
12,13,Washington,1.1,2.3,1.0,1.0,1.3,1.3,2014,12
13,14,Arizona St,1.1,1.3,1.0,1.8,0.5,1.4,2014,12
14,14,TX Christian,1.1,0.7,0.0,1.2,1.0,2.7,2014,12
15,14,Iowa State,1.1,2.0,2.0,0.8,1.5,2.0,2014,12
16,14,Oregon St,1.1,0.3,0.0,1.3,1.0,2.2,2014,12
17,14,Marshall,1.1,0.3,0.0,1.0,1.2,1.7,2014,12
18,14,W Michigan,1.1,1.3,1.0,1.5,1.0,2.2,2014,12
19,20,UCLA,1.2,0.7,0.0,1.3,1.2,1.2,2014,12
20,21,LA Monroe,1.2,0.7,0.0,1.0,1.4,1.8,2014,12
21,21,Kentucky,1.2,1.0,1.0,1.2,1.3,1.4,2014,12
22,21,Troy,1.2,0.3,0.0,1.5,1.0,1.6,2014,12
23,21,Boston Col,1.2,1.7,4.0,1.6,0.8,1.3,2014,12
24,21,Miami (OH),1.2,0.7,2.0,1.0,1.4,1.8,2014,12
25,21,New Mexico,1.2,1.0,0.0,1.4,1.0,1.2,2014,12
26,27,Utah,1.3,2.0,4.0,1.8,0.8,2.3,2014,12
27,27,Missouri,1.3,0.3,0.0,1.4,1.0,1.2,2014,12
28,27,Michigan St,1.3,1.0,0.0,1.2,1.3,1.1,2014,12
29,27,Texas State,1.3,0.7,2.0,2.3,0.3,1.5,2014,12
30,27,Northwestern,1.3,1.7,3.0,1.4,1.0,1.6,2014,12
31,27,LA Lafayette,1.3,0.3,0.0,1.0,1.5,1.8,2014,12
32,33,Ball State,1.3,2.0,5.0,1.7,1.0,1.6,2014,12
33,34,Utah State,1.3,0.7,1.0,1.7,1.2,1.4,2014,12
34,34,GA Tech,1.3,1.3,2.0,1.0,1.6,2.2,2014,12
35,34,Colorado St,1.3,1.0,1.0,0.8,1.8,1.5,2014,12
36,34,Wyoming,1.3,1.0,2.0,0.8,1.8,2.0,2014,12
37,38,Clemson,1.4,2.0,2.0,1.8,1.0,2.0,2014,12
38,38,Indiana,1.4,1.7,2.0,1.3,1.5,1.5,2014,12
39,38,Memphis,1.4,1.0,1.0,2.3,0.8,2.2,2014,12
40,38,Air Force,1.4,1.0,1.0,1.0,1.6,1.2,2014,12
41,42,App State,1.4,0.7,1.0,1.3,1.5,2.0,2014,12
42,43,Oklahoma,1.4,2.0,1.0,1.8,1.2,1.2,2014,12
43,43,Old Dominion,1.4,1.7,1.0,2.0,1.0,1.4,2014,12
44,43,S Alabama,1.4,1.7,4.0,1.5,1.4,1.1,2014,12
45,43,Texas A&M,1.4,1.3,1.0,2.0,1.2,1.7,2014,12
46,43,Mississippi,1.4,1.0,2.0,1.6,1.3,1.5,2014,12
47,43,LSU,1.4,2.0,1.0,2.0,0.3,1.3,2014,12
48,49,Fla Atlantic,1.5,1.3,2.0,1.3,1.7,1.8,2014,12
49,49,Army,1.5,1.0,1.0,1.5,1.5,1.5,2014,12
50,49,N Carolina,1.5,1.3,2.0,1.7,1.4,1.4,2014,12
51,49,S Carolina,1.5,2.3,1.0,1.0,2.3,1.4,2014,12
52,49,Navy,1.5,1.3,1.0,1.3,1.8,0.8,2014,12
53,49,California,1.5,1.0,0.0,2.0,1.2,2.5,2014,12
54,55,NC State,1.6,1.3,3.0,1.6,1.5,1.5,2014,12
55,55,Auburn,1.6,1.7,3.0,1.3,2.0,1.4,2014,12
56,55,W Kentucky,1.6,2.3,0.0,0.5,2.4,2.5,2014,12
57,55,Ohio State,1.6,1.7,2.0,1.8,1.3,1.4,2014,12
58,55,Alabama,1.6,1.0,1.0,1.5,1.6,1.3,2014,12
59,55,Purdue,1.6,1.3,0.0,1.4,1.8,2.0,2014,12
60,61,Middle Tenn,1.6,1.3,2.0,0.8,2.5,1.7,2014,12
61,61,Cincinnati,1.6,2.0,3.0,1.8,1.5,2.3,2014,12
62,61,Rutgers,1.6,1.7,1.0,1.8,1.5,2.4,2014,12
63,61,Arkansas,1.6,2.0,1.0,1.3,1.8,1.9,2014,12
64,61,Toledo,1.6,1.0,1.0,2.0,1.3,1.5,2014,12
65,61,Kansas,1.6,1.7,0.0,1.5,1.8,2.0,2014,12
66,61,Minnesota,1.6,1.3,0.0,1.0,2.7,1.3,2014,12
67,61,Wisconsin,1.6,1.0,2.0,1.0,2.3,1.5,2014,12
68,61,Iowa,1.6,2.3,3.0,1.3,2.0,1.8,2014,12
69,70,Kent State,1.7,1.7,3.0,1.2,2.3,1.5,2014,12
70,70,Wash State,1.7,1.7,0.0,1.8,1.5,2.8,2014,12
