,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Alabama,32.8,1,45,1,2014,11
1,2,TX Christian,28.0,1,91,2,2014,11
2,3,Mississippi,27.0,1,58,3,2014,11
3,4,Auburn,25.6,1,37,7,2014,11
4,5,Ohio State,25.4,2,64,4,2014,11
5,6,Miss State,25.2,4,104,5,2014,11
6,7,Kansas St,24.6,7,52,10,2014,11
7,8,Oregon,23.4,1,18,16,2014,11
8,9,Oklahoma,23.4,1,85,12,2014,11
9,10,Michigan St,22.5,4,44,8,2014,11
10,11,LSU,20.4,9,32,11,2014,11
11,12,Baylor,20.3,2,91,9,2014,11
12,13,Florida St,19.8,8,42,14,2014,11
13,14,Marshall,18.5,10,127,13,2014,11
14,15,Georgia,18.0,2,27,6,2014,11
15,16,Miami (FL),17.6,13,77,23,2014,11
16,17,USC,17.3,2,26,18,2014,11
17,18,Arizona,16.3,3,40,20,2014,11
18,19,W Virginia,15.9,1,41,24,2014,11
19,20,Nebraska,15.8,4,57,15,2014,11
20,21,Wisconsin,15.1,3,40,19,2014,11
21,22,Clemson,14.8,9,54,21,2014,11
22,23,Arkansas,13.8,5,55,17,2014,11
23,24,LA Tech,13.5,14,103,63,2014,11
24,25,GA Tech,13.1,1,81,32,2014,11
25,26,Arizona St,12.1,7,60,27,2014,11
26,27,Iowa,11.9,27,96,48,2014,11
27,28,Notre Dame,11.8,7,68,29,2014,11
28,29,Utah,11.0,5,52,26,2014,11
29,30,Houston,10.3,30,121,34,2014,11
30,31,Memphis,10.2,15,50,30,2014,11
31,32,Florida,10.1,5,58,46,2014,11
32,33,Stanford,9.2,4,34,25,2014,11
33,34,Duke,9.0,25,108,28,2014,11
34,35,Missouri,9.0,14,77,42,2014,11
35,36,UCLA,8.5,3,39,22,2014,11
36,37,Washington,8.3,17,92,39,2014,11
37,38,Louisville,8.1,23,73,31,2014,11
38,39,Utah State,7.5,39,102,47,2014,11
39,40,Tennessee,7.4,11,56,33,2014,11
40,41,Boise State,6.3,12,117,38,2014,11
41,42,S Carolina,5.6,11,116,37,2014,11
42,43,Texas,5.6,19,63,45,2014,11
43,44,Boston Col,5.2,36,86,49,2014,11
44,45,Colorado St,4.0,13,101,44,2014,11
45,46,Kentucky,3.3,40,91,56,2014,11
46,47,California,2.8,33,68,67,2014,11
47,48,Nevada,2.5,48,107,52,2014,11
48,49,Rice,2.5,49,102,66,2014,11
49,50,Central FL,2.3,5,74,36,2014,11
50,51,Minnesota,2.1,16,122,51,2014,11
51,52,GA Southern,1.6,24,79,43,2014,11
52,53,W Michigan,1.6,37,122,73,2014,11
53,54,VA Tech,1.5,19,82,57,2014,11
54,55,E Carolina,1.3,7,76,40,2014,11
55,56,Northwestern,0.4,37,84,41,2014,11
56,57,Penn State,0.2,37,77,55,2014,11
57,58,Arkansas St,0.0,29,90,68,2014,11
58,59,Maryland,-0.3,33,79,59,2014,11
59,60,Cincinnati,-0.4,16,86,70,2014,11
60,61,Virginia,-0.9,41,64,53,2014,11
61,62,Michigan,-1.0,22,85,75,2014,11
62,63,Air Force,-1.2,53,113,74,2014,11
63,64,N Carolina,-1.2,34,87,54,2014,11
64,65,Purdue,-1.3,55,117,72,2014,11
65,66,Texas A&M,-1.4,1,66,35,2014,11
66,67,Central Mich,-1.7,63,126,78,2014,11
67,68,Syracuse,-1.9,59,124,60,2014,11
68,69,Temple,-2.0,3,83,62,2014,11
69,70,Wash State,-2.5,22,119,50,2014,11
70,71,UAB,-3.1,39,126,84,2014,11
71,72,Colorado,-3.7,60,120,69,2014,11
72,73,Oregon St,-4.4,34,86,58,2014,11
73,74,LA Lafayette,-4.6,33,112,80,2014,11
74,75,Toledo,-4.9,53,95,77,2014,11
75,76,BYU,-5.5,5,86,86,2014,11
76,77,Oklahoma St,-6.0,2,95,71,2014,11
77,78,NC State,-6.0,33,97,88,2014,11
78,79,S Alabama,-6.0,27,119,90,2014,11
79,80,San Jose St,-6.3,70,122,87,2014,11
80,81,Rutgers,-6.5,6,92,61,2014,11
81,82,Florida Intl,-6.9,76,128,83,2014,11
82,83,Iowa State,-7.0,21,127,64,2014,11
83,84,Navy,-7.2,45,94,94,2014,11
84,85,Vanderbilt,-7.4,84,127,85,2014,11
85,86,TX El Paso,-7.7,57,116,98,2014,11
86,87,Middle Tenn,-8.2,34,115,79,2014,11
87,88,San Diego St,-8.4,49,91,89,2014,11
88,89,Illinois,-8.4,63,104,82,2014,11
89,90,Wyoming,-8.7,82,117,108,2014,11
90,91,Akron,-8.8,58,123,91,2014,11
91,92,Pittsburgh,-8.9,13,97,97,2014,11
92,93,S Florida,-9.8,49,116,92,2014,11
93,94,U Mass,-9.9,78,122,95,2014,11
94,95,Ball State,-10.9,76,118,100,2014,11
95,96,App State,-11.1,39,115,109,2014,11
96,97,Texas Tech,-11.7,70,103,93,2014,11
97,98,Connecticut,-11.8,18,124,106,2014,11
98,99,New Mexico,-12.1,88,122,101,2014,11
99,100,Fresno St,-12.1,54,114,65,2014,11
100,101,W Kentucky,-12.9,7,111,76,2014,11
101,102,Indiana,-13.0,56,109,81,2014,11
102,103,Hawaii,-13.5,51,110,99,2014,11
103,104,Wake Forest,-13.9,88,124,104,2014,11
104,105,Kansas,-14.1,60,123,96,2014,11
105,106,Fla Atlantic,-14.6,58,123,102,2014,11
106,107,Bowling Grn,-14.7,70,122,107,2014,11
107,108,S Mississippi,-15.3,96,127,103,2014,11
108,109,LA Monroe,-15.8,52,121,118,2014,11
109,110,Tulsa,-15.9,67,124,119,2014,11
110,111,Texas State,-16.2,12,117,110,2014,11
111,112,Tulane,-17.1,30,123,105,2014,11
112,113,Buffalo,-17.3,101,124,111,2014,11
113,114,UNLV,-17.8,82,127,115,2014,11
114,115,North Texas,-18.3,66,123,114,2014,11
115,116,N Illinois,-20.0,4,118,117,2014,11
116,117,Kent State,-20.5,66,127,116,2014,11
117,118,Ohio,-21.1,75,120,120,2014,11
118,119,Miami (OH),-21.1,99,121,112,2014,11
119,120,TX-San Ant,-21.3,6,125,122,2014,11
120,121,Idaho ,-21.5,62,124,121,2014,11
121,122,Old Dominion,-22.5,92,122,113,2014,11
122,123,Troy,-24.6,81,128,127,2014,11
123,124,Army,-25.8,61,124,123,2014,11
124,125,N Mex State,-27.1,110,126,125,2014,11
125,126,E Michigan,-28.5,104,128,126,2014,11
126,127,Georgia State,-30.8,102,128,124,2014,11
127,128,S Methodist,-34.4,28,128,128,2014,11
