,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
27,28,BYU,--,0-0,0-0,0-0,5,52,21,2014,8
28,29,Marshall,--,0-0,0-0,0-0,7,109,30,2014,8
29,30,Temple,--,0-0,0-0,0-0,3,77,29,2014,8
30,31,Arizona St,--,0-0,0-0,0-0,7,53,31,2014,8
31,32,Missouri,--,0-0,0-0,0-0,16,120,32,2014,8
32,33,Auburn,--,0-0,0-0,0-0,6,54,27,2014,8
33,34,Louisville,--,0-0,0-0,0-0,30,103,33,2014,8
34,35,Stanford,--,0-0,0-0,0-0,8,62,37,2014,8
35,36,Arizona,--,0-0,0-0,0-0,8,126,35,2014,8
36,37,Memphis,--,0-0,0-0,0-0,14,89,34,2014,8
37,38,Northwestern,--,0-0,0-0,0-0,20,78,20,2014,8
38,39,Tennessee,--,0-0,0-0,0-0,14,60,39,2014,8
39,40,USC,--,0-0,0-0,0-0,11,48,48,2014,8
40,41,Boston Col,--,0-0,0-0,0-0,20,71,58,2014,8
41,42,Maryland,--,0-0,0-0,0-0,33,116,38,2014,8
42,43,Washington,--,0-0,0-0,0-0,19,110,84,2014,8
43,44,Kentucky,--,0-0,0-0,0-0,29,86,41,2014,8
44,45,California,--,0-0,0-0,0-0,17,72,40,2014,8
45,46,Minnesota,--,0-0,0-0,0-0,42,121,46,2014,8
46,47,Florida,--,0-0,0-0,0-0,1,58,44,2014,8
47,48,Rutgers,--,0-0,0-0,0-0,4,73,42,2014,8
48,49,Houston,--,0-0,0-0,0-0,21,117,57,2014,8
49,50,Clemson,--,0-0,0-0,0-0,1,74,50,2014,8
50,51,GA Tech,--,0-0,0-0,0-0,10,76,49,2014,8
51,52,Iowa,--,0-0,0-0,0-0,30,115,52,2014,8
52,53,Pittsburgh,--,0-0,0-0,0-0,17,99,54,2014,8
53,54,UAB,--,0-0,0-0,0-0,36,122,55,2014,8
54,55,LA Tech,--,0-0,0-0,0-0,20,114,47,2014,8
55,56,E Carolina,--,0-0,0-0,0-0,33,73,43,2014,8
56,57,Nevada,--,0-0,0-0,0-0,39,125,53,2014,8
57,58,Michigan St,--,0-0,0-0,0-0,10,64,63,2014,8
58,59,Virginia,--,0-0,0-0,0-0,35,82,56,2014,8
59,60,Kansas St,--,0-0,0-0,0-0,17,64,61,2014,8
60,61,S Carolina,--,0-0,0-0,0-0,13,116,64,2014,8
61,62,Wash State,--,0-0,0-0,0-0,45,118,60,2014,8
62,63,Duke,--,0-0,0-0,0-0,32,93,79,2014,8
63,64,S Alabama,--,0-0,0-0,0-0,37,124,59,2014,8
64,65,Akron,--,0-0,0-0,0-0,64,115,66,2014,8
65,66,Florida Intl,--,0-0,0-0,0-0,51,124,51,2014,8
66,67,Arkansas St,--,0-0,0-0,0-0,62,126,85,2014,8
67,68,GA Southern,--,0-0,0-0,0-0,39,111,65,2014,8
68,69,Utah State,--,0-0,0-0,0-0,25,117,69,2014,8
69,70,Iowa State,--,0-0,0-0,0-0,46,108,67,2014,8
70,71,NC State,--,0-0,0-0,0-0,23,84,68,2014,8
71,72,Miami (FL),--,0-0,0-0,0-0,35,109,72,2014,8
72,73,Indiana,--,0-0,0-0,0-0,56,88,62,2014,8
73,74,Oregon St,--,0-0,0-0,0-0,31,81,73,2014,8
74,75,S Florida,--,0-0,0-0,0-0,65,99,70,2014,8
75,76,Vanderbilt,--,0-0,0-0,0-0,59,124,80,2014,8
76,77,N Carolina,--,0-0,0-0,0-0,34,125,87,2014,8
77,78,TX-San Ant,--,0-0,0-0,0-0,6,99,74,2014,8
78,79,Rice,--,0-0,0-0,0-0,12,118,81,2014,8
79,80,Central Mich,--,0-0,0-0,0-0,30,123,88,2014,8
80,81,W Kentucky,--,0-0,0-0,0-0,9,118,76,2014,8
81,82,N Illinois,--,0-0,0-0,0-0,5,86,75,2014,8
82,83,New Mexico,--,0-0,0-0,0-0,71,114,78,2014,8
83,84,Middle Tenn,--,0-0,0-0,0-0,42,106,77,2014,8
84,85,Cincinnati,--,0-0,0-0,0-0,40,118,71,2014,8
85,86,Michigan,--,0-0,0-0,0-0,32,103,83,2014,8
86,87,Texas Tech,--,0-0,0-0,0-0,5,105,86,2014,8
87,88,Illinois,--,0-0,0-0,0-0,64,119,104,2014,8
88,89,San Diego St,--,0-0,0-0,0-0,32,113,90,2014,8
89,90,W Michigan,--,0-0,0-0,0-0,65,126,91,2014,8
90,91,Wake Forest,--,0-0,0-0,0-0,78,127,89,2014,8
91,92,Texas State,--,0-0,0-0,0-0,38,119,95,2014,8
92,93,Old Dominion,--,0-0,0-0,0-0,70,106,82,2014,8
93,94,Ball State,--,0-0,0-0,0-0,42,104,92,2014,8
94,95,Toledo,--,0-0,0-0,0-0,21,110,102,2014,8
95,96,U Mass,--,0-0,0-0,0-0,82,125,112,2014,8
96,97,San Jose St,--,0-0,0-0,0-0,68,117,98,2014,8
97,98,Air Force,--,0-0,0-0,0-0,22,113,97,2014,8
98,99,Hawaii,--,0-0,0-0,0-0,53,109,101,2014,8
99,100,Fresno St,--,0-0,0-0,0-0,63,127,94,2014,8
100,101,Miami (OH),--,0-0,0-0,0-0,78,123,100,2014,8
101,102,LA Lafayette,--,0-0,0-0,0-0,17,105,103,2014,8
102,103,S Mississippi,--,0-0,0-0,0-0,80,124,106,2014,8
103,104,Georgia State,--,0-0,0-0,0-0,72,128,107,2014,8
104,105,Ohio,--,0-0,0-0,0-0,83,113,105,2014,8
105,106,Bowling Grn,--,0-0,0-0,0-0,61,128,119,2014,8
106,107,Connecticut,--,0-0,0-0,0-0,68,128,93,2014,8
107,108,Wyoming,--,0-0,0-0,0-0,66,112,108,2014,8
108,109,LA Monroe,--,0-0,0-0,0-0,71,120,99,2014,8
109,110,Army,--,0-0,0-0,0-0,62,124,109,2014,8
110,111,Kansas,--,0-0,0-0,0-0,60,119,111,2014,8
111,112,Idaho ,--,0-0,0-0,0-0,63,120,110,2014,8
112,113,Buffalo,--,0-0,0-0,0-0,84,120,96,2014,8
113,114,Tulsa,--,0-0,0-0,0-0,72,123,123,2014,8
114,115,Tulane,--,0-0,0-0,0-0,77,126,117,2014,8
115,116,App State,--,0-0,0-0,0-0,61,121,114,2014,8
116,117,TX El Paso,--,0-0,0-0,0-0,81,123,115,2014,8
117,118,Fla Atlantic,--,0-0,0-0,0-0,80,123,120,2014,8
118,119,S Methodist,--,0-0,0-0,0-0,62,122,116,2014,8
119,120,Kent State,--,0-0,0-0,0-0,76,124,118,2014,8
120,121,UNLV,--,0-0,0-0,0-0,90,126,121,2014,8
121,122,North Texas,--,0-0,0-0,0-0,79,123,113,2014,8
122,123,Troy,--,0-0,0-0,0-0,93,125,124,2014,8
123,124,N Mex State,--,0-0,0-0,0-0,92,128,122,2014,8
124,125,E Michigan,--,0-0,0-0,0-0,97,126,125,2014,8
125,126,Syracuse,-3.0,0-0,0-1,0-0,21,126,126,2014,8
126,127,Purdue,-3.0,0-0,0-1,0-0,83,127,127,2014,8
127,128,Colorado,-12.6,0-0,0-1,0-0,80,128,128,2014,8
