,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
50,51,Pittsburgh,--,0-0,0-0,0-0,17,99,49,2014,6
51,52,S Carolina,--,0-0,0-0,0-0,13,116,51,2014,6
52,53,Michigan St,--,0-0,0-0,0-0,10,64,53,2014,6
53,54,Iowa State,--,0-0,0-0,0-0,46,108,47,2014,6
54,55,Florida,--,0-0,0-0,0-0,1,58,50,2014,6
55,56,Iowa,--,0-0,0-0,0-0,30,115,30,2014,6
56,57,UAB,--,0-0,0-0,0-0,36,122,56,2014,6
57,58,Nevada,--,0-0,0-0,0-0,39,125,54,2014,6
58,59,Arizona,--,0-0,0-0,0-0,8,126,48,2014,6
59,60,Boston Col,--,0-0,0-0,0-0,20,71,58,2014,6
60,61,Indiana,--,0-0,0-0,0-0,56,88,57,2014,6
61,62,Wash State,--,0-0,0-0,0-0,45,118,85,2014,6
62,63,Florida Intl,--,0-0,0-0,0-0,51,124,68,2014,6
63,64,Kansas St,--,0-0,0-0,0-0,17,64,59,2014,6
64,65,S Florida,--,0-0,0-0,0-0,65,99,66,2014,6
65,66,Akron,--,0-0,0-0,0-0,64,115,80,2014,6
66,67,TX-San Ant,--,0-0,0-0,0-0,6,99,55,2014,6
67,68,Miami (FL),--,0-0,0-0,0-0,35,109,69,2014,6
68,69,W Kentucky,--,0-0,0-0,0-0,9,118,86,2014,6
69,70,S Alabama,--,0-0,0-0,0-0,37,124,74,2014,6
70,71,Texas Tech,--,0-0,0-0,0-0,5,105,73,2014,6
71,72,Oregon St,--,0-0,0-0,0-0,31,81,61,2014,6
72,73,N Illinois,--,0-0,0-0,0-0,5,86,71,2014,6
73,74,Cincinnati,--,0-0,0-0,0-0,40,118,64,2014,6
74,75,Middle Tenn,--,0-0,0-0,0-0,42,106,89,2014,6
75,76,Old Dominion,--,0-0,0-0,0-0,70,106,70,2014,6
76,77,Duke,--,0-0,0-0,0-0,32,93,72,2014,6
77,78,Rice,--,0-0,0-0,0-0,12,118,77,2014,6
78,79,Vanderbilt,--,0-0,0-0,0-0,59,124,67,2014,6
79,80,Washington,--,0-0,0-0,0-0,19,110,75,2014,6
80,81,Ball State,--,0-0,0-0,0-0,42,104,78,2014,6
81,82,San Diego St,--,0-0,0-0,0-0,32,113,76,2014,6
82,83,Arkansas St,--,0-0,0-0,0-0,62,126,87,2014,6
83,84,N Carolina,--,0-0,0-0,0-0,34,125,106,2014,6
84,85,Texas State,--,0-0,0-0,0-0,38,119,88,2014,6
85,86,Wake Forest,--,0-0,0-0,0-0,78,127,97,2014,6
86,87,LA Monroe,--,0-0,0-0,0-0,71,120,90,2014,6
87,88,Connecticut,--,0-0,0-0,0-0,68,128,92,2014,6
88,89,Central Mich,--,0-0,0-0,0-0,30,123,79,2014,6
89,90,TX El Paso,--,0-0,0-0,0-0,81,123,81,2014,6
90,91,W Michigan,--,0-0,0-0,0-0,65,126,91,2014,6
91,92,Hawaii,--,0-0,0-0,0-0,53,109,96,2014,6
92,93,Fresno St,--,0-0,0-0,0-0,63,127,101,2014,6
93,94,Miami (OH),--,0-0,0-0,0-0,78,123,84,2014,6
94,95,Air Force,--,0-0,0-0,0-0,22,113,94,2014,6
95,96,Michigan,--,0-0,0-0,0-0,32,103,95,2014,6
96,97,Utah State,--,0-0,0-0,0-0,25,117,100,2014,6
97,98,San Jose St,--,0-0,0-0,0-0,68,117,103,2014,6
98,99,Ohio,--,0-0,0-0,0-0,83,113,98,2014,6
99,100,Wyoming,--,0-0,0-0,0-0,66,112,82,2014,6
100,101,Illinois,--,0-0,0-0,0-0,64,119,105,2014,6
101,102,LA Lafayette,--,0-0,0-0,0-0,17,105,99,2014,6
102,103,Army,--,0-0,0-0,0-0,62,124,93,2014,6
103,104,Fla Atlantic,--,0-0,0-0,0-0,80,123,108,2014,6
104,105,New Mexico,--,0-0,0-0,0-0,71,114,104,2014,6
105,106,Buffalo,--,0-0,0-0,0-0,84,120,102,2014,6
106,107,North Texas,--,0-0,0-0,0-0,79,123,110,2014,6
107,108,Idaho ,--,0-0,0-0,0-0,63,120,107,2014,6
108,109,Toledo,--,0-0,0-0,0-0,21,110,109,2014,6
109,110,S Mississippi,--,0-0,0-0,0-0,80,124,112,2014,6
110,111,App State,--,0-0,0-0,0-0,61,121,114,2014,6
111,112,Tulane,--,0-0,0-0,0-0,77,126,113,2014,6
112,113,U Mass,--,0-0,0-0,0-0,82,125,111,2014,6
113,114,Bowling Grn,--,0-0,0-0,0-0,61,128,118,2014,6
114,115,Georgia State,--,0-0,0-0,0-0,72,128,115,2014,6
115,116,UNLV,--,0-0,0-0,0-0,90,126,120,2014,6
116,117,S Methodist,--,0-0,0-0,0-0,62,122,117,2014,6
117,118,N Mex State,--,0-0,0-0,0-0,92,128,116,2014,6
118,119,Kansas,--,0-0,0-0,0-0,60,119,119,2014,6
119,120,Tulsa,--,0-0,0-0,0-0,72,123,121,2014,6
120,121,Troy,--,0-0,0-0,0-0,93,125,123,2014,6
121,122,Kent State,--,0-0,0-0,0-0,76,124,124,2014,6
122,123,E Michigan,--,0-0,0-0,0-0,97,126,122,2014,6
123,124,Boise State,-0.9,0-1,0-0,0-0,17,128,125,2014,6
124,125,Navy,-1.4,0-1,0-0,0-0,17,127,126,2014,6
125,126,Syracuse,-2.5,0-0,0-1,0-0,21,126,22,2014,6
126,127,Purdue,-2.5,0-0,0-1,0-0,83,127,127,2014,6
127,128,Colorado,-15.2,0-0,0-1,0-0,80,128,128,2014,6
