,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Middle Tenn,2.5,1.3,0.0,3.8,1.7,1.6
1,2,Cincinnati,2.4,2.0,1.0,1.6,3.2,2.2
2,3,Iowa,2.4,1.7,2.0,1.7,3.5,2.3
3,4,W Kentucky,2.3,5.0,3.0,2.8,1.8,0.9
4,4,Wake Forest,2.3,2.3,3.0,2.8,1.8,1.6
5,6,S Alabama,2.1,1.7,0.0,2.5,1.8,1.3
6,6,Wash State,2.1,2.7,1.0,1.7,2.8,1.5
7,6,S Carolina,2.1,2.0,1.0,2.4,1.8,1.1
8,9,Hawaii,2.1,2.3,3.0,2.8,1.5,1.9
9,9,Boise State,2.1,2.0,2.0,1.8,2.4,0.4
10,11,Wisconsin,2.0,3.3,2.0,1.7,2.5,1.7
11,11,Houston,2.0,2.3,2.0,1.8,2.2,0.8
12,13,Notre Dame,1.9,1.3,2.0,1.3,3.0,1.4
13,14,TX-San Ant,1.9,1.3,1.0,2.2,1.6,1.6
14,14,Central FL,1.9,1.3,3.0,2.2,1.6,2.2
15,16,E Carolina,1.8,0.3,0.0,2.8,1.2,2.0
16,16,Mississippi,1.8,2.0,1.0,2.0,1.5,1.3
17,16,S Mississippi,1.8,2.7,5.0,1.3,2.2,1.2
18,16,Fresno St,1.8,1.7,1.0,1.2,2.4,1.7
19,16,App State,1.8,2.3,2.0,1.8,1.8,1.6
20,16,Kent State,1.8,1.0,2.0,1.7,1.9,1.3
21,16,LA Lafayette,1.8,3.0,6.0,2.0,1.7,2.1
22,16,Troy,1.8,1.3,2.0,1.4,2.2,1.3
23,16,Nevada,1.8,1.3,1.0,2.6,1.0,1.0
24,25,California,1.8,2.7,2.0,1.8,1.8,1.3
25,26,N Mex State,1.7,2.0,4.0,1.7,1.7,--
26,26,BYU,1.7,2.0,2.0,2.0,1.4,1.1
27,26,Oklahoma,1.7,2.7,3.0,2.0,1.3,1.8
28,26,Fla Atlantic,1.7,2.0,3.0,1.5,1.8,1.2
29,26,Penn State,1.7,1.3,1.0,1.7,1.8,1.0
30,26,LA Tech,1.7,2.0,3.0,1.0,2.4,1.3
31,26,Baylor,1.7,1.7,2.0,1.4,2.0,1.9
32,33,Ohio State,1.6,1.3,1.0,1.7,1.5,2.4
33,34,Washington,1.6,1.0,0.0,1.8,1.4,2.0
34,34,Florida St,1.6,1.7,1.0,1.5,1.8,1.6
35,34,Oregon,1.6,1.3,0.0,2.2,1.0,1.0
36,34,Rutgers,1.6,2.3,0.0,1.8,1.5,2.1
37,34,UAB,1.6,0.7,0.0,2.0,1.3,1.4
38,34,Marshall,1.6,1.0,2.0,1.3,1.8,1.6
39,34,S Florida,1.6,1.3,1.0,2.0,1.2,1.3
40,34,USC,1.6,2.0,2.0,1.2,2.3,2.7
41,34,Michigan St,1.6,1.0,1.0,1.5,1.7,1.6
42,43,UCLA,1.5,1.0,2.0,1.8,1.2,1.6
43,44,Utah State,1.5,1.3,1.0,1.4,1.6,0.7
44,44,Toledo,1.5,1.0,1.0,1.3,1.7,1.5
45,44,San Diego St,1.5,1.3,2.0,1.4,1.6,1.6
46,44,Georgia,1.5,1.7,2.0,1.0,2.0,1.3
47,44,Arkansas St,1.5,2.0,3.0,1.3,1.7,0.9
48,44,Vanderbilt,1.5,1.0,1.0,1.2,2.0,1.0
49,44,Rice,1.5,2.3,1.0,2.0,1.2,1.8
50,51,Pittsburgh,1.4,1.3,1.0,1.0,2.0,1.7
51,51,Boston Col,1.4,1.3,0.0,1.0,1.7,1.9
52,51,Tulsa,1.4,1.3,1.0,1.4,1.4,1.8
53,51,Oregon St,1.4,1.3,1.0,1.6,1.2,0.9
54,51,UNLV,1.4,2.0,1.0,1.4,1.4,0.8
55,51,Colorado St,1.4,1.3,2.0,1.3,1.5,1.3
56,51,Ball State,1.4,1.7,2.0,1.3,1.5,2.1
57,51,Alabama,1.4,1.0,0.0,1.0,2.0,1.7
58,51,Missouri,1.4,1.3,0.0,1.5,1.3,1.0
59,51,Northwestern,1.4,1.0,0.0,1.2,1.6,2.1
60,51,NC State,1.4,1.7,1.0,1.6,1.2,1.1
61,51,Duke,1.4,1.0,0.0,2.2,0.6,1.8
62,51,Kansas,1.4,2.0,2.0,1.3,1.5,1.1
63,51,LA Monroe,1.4,1.0,1.0,1.8,1.0,1.0
64,51,Miss State,1.4,1.7,1.0,2.0,0.8,1.6
65,51,Texas A&M,1.4,2.0,1.0,1.7,1.0,1.4
66,67,Illinois,1.4,1.0,1.0,1.3,1.4,1.9
67,67,Georgia State,1.4,1.7,2.0,1.2,1.5,2.1
68,67,Purdue,1.4,1.0,1.0,1.0,1.7,1.2
69,67,Michigan,1.4,1.0,1.0,1.0,1.8,0.5
70,71,Miami (OH),1.3,2.0,1.0,1.5,1.2,0.7
71,71,Clemson,1.3,1.7,3.0,1.8,0.8,2.0
72,71,Air Force,1.3,1.0,1.0,1.0,1.5,1.3
73,71,Bowling Grn,1.3,1.0,1.0,1.0,1.5,0.2
74,71,N Carolina,1.3,1.0,1.0,1.7,0.8,0.9
75,71,Virginia,1.3,1.3,2.0,1.8,0.8,1.9
76,71,Tulane,1.3,2.3,2.0,1.8,0.8,1.6
77,71,E Michigan,1.3,1.7,2.0,0.8,1.8,2.0
78,71,Arizona St,1.3,1.7,1.0,1.2,1.4,3.3
79,80,Minnesota,1.3,1.0,2.0,1.0,1.6,1.0
80,81,U Mass,1.2,1.0,1.0,1.5,1.0,0.5
81,81,Army,1.2,1.7,4.0,1.4,1.0,1.7
82,83,Temple,1.2,1.3,2.0,1.3,1.2,1.7
83,83,Wyoming,1.2,1.3,2.0,1.3,1.2,1.7
84,83,VA Tech,1.2,0.7,0.0,1.2,1.3,1.5
85,83,Central Mich,1.2,2.3,1.0,1.3,1.2,2.5
86,83,Texas Tech,1.2,0.7,0.0,1.0,1.4,1.0
87,83,Oklahoma St,1.2,1.0,1.0,1.0,1.4,1.5
88,83,TX Christian,1.2,1.7,1.0,1.2,1.3,1.2
89,83,Arkansas,1.2,2.0,2.0,1.2,1.2,1.8
90,83,Louisville,1.2,1.3,2.0,1.6,0.8,1.1
91,83,Buffalo,1.2,0.7,1.0,0.6,1.8,1.4
92,93,Texas,1.2,0.3,0.0,0.8,1.5,1.8
93,94,Charlotte,1.1,0.7,0.0,0.8,1.4,1.3
94,94,Old Dominion,1.1,2.0,2.0,0.8,1.3,--
95,94,LSU,1.1,0.7,1.0,1.4,0.8,2.2
96,94,Kansas St,1.1,1.3,1.0,1.3,0.8,1.2
97,94,Colorado,1.1,2.0,4.0,1.6,0.6,1.3
98,94,Navy,1.1,0.7,0.0,1.3,0.8,0.9
99,94,Iowa State,1.1,1.3,1.0,1.0,1.2,1.4
100,94,North Texas,1.1,1.3,1.0,0.8,1.3,1.0
101,94,New Mexico,1.1,1.3,1.0,1.0,1.2,1.9
102,94,TX El Paso,1.1,0.0,0.0,1.4,0.8,0.7
103,94,San Jose St,1.1,2.0,2.0,1.5,0.8,1.4
104,105,Akron,1.0,0.3,0.0,0.4,1.6,1.0
105,105,Liberty,1.0,0.7,0.0,1.3,0.8,1.1
106,105,GA Tech,1.0,1.3,0.0,0.5,1.3,1.8
107,105,Memphis,1.0,2.3,2.0,1.4,0.6,1.8
108,105,Utah,1.0,0.7,0.0,1.3,0.8,2.6
109,110,S Methodist,0.9,0.7,0.0,1.3,0.7,1.8
110,110,Miami (FL),0.9,1.0,1.0,0.7,1.3,1.5
111,110,Florida,0.9,1.0,0.0,1.0,0.8,1.3
112,110,Texas State,0.9,0.3,0.0,1.0,0.8,1.3
113,110,W Michigan,0.9,0.3,0.0,1.0,0.8,0.5
114,110,Nebraska,0.9,0.7,0.0,1.0,0.8,0.9
