,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Georgia,185.3,187.0,77.0,242.0,128.5,321.0
1,2,Iowa State,197.3,197.3,285.0,173.0,209.5,341.6
2,3,Wisconsin,210.3,210.3,242.0,194.5,242.0,299.9
3,4,Kentucky,234.0,234.0,216.0,243.0,216.0,380.7
4,5,Liberty,246.0,246.0,305.0,201.0,268.5,331.8
5,6,Arizona St,255.3,255.3,250.0,202.5,361.0,435.8
6,7,Troy,261.7,261.7,290.0,339.0,223.0,403.3
7,8,Rutgers,264.7,264.7,275.0,261.0,266.5,451.9
8,9,Arkansas,267.3,253.7,272.0,265.7,272.0,451.7
9,10,NC State,267.3,267.3,215.0,243.0,316.0,415.7
10,11,Iowa,271.5,284.3,250.0,249.0,339.0,313.8
11,12,Minnesota,272.8,198.7,192.0,342.7,63.0,415.4
12,13,Army,277.8,311.3,232.0,311.3,177.0,275.2
13,14,S Alabama,288.0,288.0,317.0,259.0,317.0,436.6
14,15,Texas A&M,291.5,276.7,448.0,229.0,354.0,317.3
15,16,Houston,296.0,296.0,300.0,300.0,294.0,398.5
16,17,Purdue,301.0,280.3,275.0,319.0,283.0,401.3
17,17,Baylor,301.0,301.0,479.0,479.0,212.0,383.4
18,19,Michigan,303.3,301.0,352.0,303.3,--,434.3
19,20,Syracuse,303.3,303.3,369.0,282.0,346.0,463.9
20,20,Oklahoma St,303.3,303.3,260.0,303.5,303.0,379.0
21,22,Colorado St,303.7,303.7,278.0,342.0,284.5,358.8
22,23,Air Force,305.0,305.0,219.0,423.5,68.0,304.5
23,24,Alabama,306.3,306.3,213.0,213.0,353.0,352.2
24,25,San Diego St,310.3,310.3,327.0,350.5,230.0,283.9
25,26,Utah,313.0,313.0,318.0,318.0,310.5,365.0
26,26,TX El Paso,313.0,313.0,288.0,288.0,325.5,418.7
27,28,Temple,316.0,316.0,221.0,221.0,363.5,433.0
28,29,Clemson,317.0,317.0,386.0,309.0,321.0,341.8
29,30,GA Tech,318.0,318.0,369.0,301.0,326.5,459.3
30,31,Fresno St,323.3,395.3,433.0,270.0,376.5,430.0
31,32,Boston Col,323.7,323.7,391.0,391.0,290.0,416.8
32,33,Miss State,323.8,308.7,343.0,349.7,246.0,389.7
33,34,Cincinnati,327.0,327.0,376.0,278.0,376.0,325.1
34,34,Auburn,327.0,327.0,384.0,298.0,385.0,406.0
35,36,Coastal Car,328.3,328.3,165.0,288.5,408.0,351.9
36,37,Mississippi,330.0,330.0,305.0,305.0,355.0,519.0
37,38,Nebraska,336.8,340.3,254.0,359.0,329.3,386.5
38,39,TX-San Ant,339.3,339.3,407.0,199.0,409.5,387.2
39,39,Wyoming,339.3,339.3,281.0,260.0,379.0,328.0
40,41,Penn State,341.0,341.0,369.0,332.0,359.0,329.0
41,42,Oklahoma,342.3,342.3,247.0,342.3,--,372.4
42,43,Kansas St,348.3,348.3,481.0,331.0,357.0,444.7
43,44,Florida,351.0,350.3,423.0,369.0,297.0,428.0
44,45,VA Tech,356.3,356.3,366.0,351.5,366.0,447.5
45,46,Navy,357.7,357.7,384.0,344.5,384.0,385.5
46,46,Old Dominion,357.7,357.7,297.0,297.0,388.0,--
47,48,Toledo,360.7,360.7,312.0,321.0,380.5,362.2
48,49,Bowling Grn,361.0,361.0,241.0,371.0,356.0,475.8
49,50,S Carolina,362.0,362.0,332.0,332.0,377.0,451.5
50,51,Indiana,363.0,363.0,458.0,328.0,380.5,378.1
51,52,Nevada,364.0,364.0,398.0,--,364.0,377.8
52,53,Notre Dame,364.3,338.3,314.0,350.5,378.0,344.1
53,54,Wake Forest,365.0,365.0,506.0,294.5,506.0,444.9
54,55,Pittsburgh,366.7,366.7,517.0,363.0,374.0,359.8
55,56,Washington,370.7,370.7,457.0,362.5,387.0,346.3
56,57,New Mexico,372.7,372.7,344.0,345.0,386.5,447.3
57,57,Maryland,372.7,372.7,458.0,391.5,335.0,430.0
58,59,Tennessee,373.7,373.7,505.0,308.0,505.0,407.4
59,60,San Jose St,377.3,377.3,347.0,--,377.3,349.3
60,61,W Virginia,378.3,378.3,313.0,326.0,404.5,300.9
61,62,Texas Tech,378.7,378.7,639.0,246.0,445.0,427.7
62,63,LA Lafayette,379.3,379.3,453.0,250.0,444.0,355.4
63,64,N Carolina,383.8,413.0,394.0,422.5,345.0,414.4
64,65,App State,384.3,384.3,397.0,397.0,378.0,331.6
65,66,UAB,384.7,384.7,395.0,--,384.7,313.4
66,67,W Michigan,386.7,386.7,119.0,119.0,520.5,399.7
67,68,BYU,388.0,375.3,360.0,375.3,426.0,315.4
68,69,Colorado,389.3,389.3,439.0,441.0,363.5,421.2
69,70,USC,391.3,396.3,535.0,428.7,279.0,369.7
70,71,Central FL,392.0,392.0,501.0,283.0,501.0,491.8
71,72,Tulsa,393.3,393.3,359.0,359.0,410.5,333.9
72,73,UCLA,394.3,436.0,360.0,405.7,360.0,409.9
73,74,California,401.3,401.3,326.0,373.0,415.5,367.5
74,75,S Mississippi,403.3,403.3,606.0,304.0,453.0,426.9
75,76,Stanford,404.3,424.3,467.0,467.0,383.3,438.7
76,77,Miami (OH),404.3,404.3,384.0,--,404.3,393.0
77,78,Arizona,405.0,405.0,393.0,454.0,380.5,473.0
78,79,Texas,408.3,425.0,520.0,387.3,471.0,407.2
79,80,North Texas,409.7,409.7,286.0,407.0,411.0,517.6
80,81,Hawaii,410.5,416.7,401.0,291.0,450.3,409.4
81,82,Ohio State,410.8,411.7,229.0,411.7,408.0,401.9
82,83,Wash State,413.3,413.3,352.0,444.0,352.0,461.8
83,84,Georgia State,414.5,434.0,419.0,316.0,513.0,411.1
84,85,LSU,417.7,417.7,486.0,284.0,484.5,492.1
85,86,Boise State,420.0,369.0,443.0,332.0,508.0,373.3
86,87,Michigan St,426.7,426.7,440.0,440.0,420.0,397.4
87,88,Miami (FL),427.0,427.0,454.0,390.0,501.0,408.4
88,89,Oregon St,428.7,428.7,431.0,454.0,416.0,441.4
89,90,Texas State,429.3,429.3,499.0,389.0,449.5,496.8
90,91,Florida St,436.7,436.7,395.0,413.0,484.0,475.0
91,92,Ball State,438.3,438.3,444.0,444.0,435.5,434.4
92,93,Fla Atlantic,442.0,442.0,516.0,257.0,534.5,342.8
93,94,E Michigan,445.3,445.3,299.0,299.0,518.5,494.3
94,95,Illinois,449.0,452.0,319.0,456.7,437.5,467.8
95,95,LA Tech,449.0,449.0,333.0,456.0,435.0,419.1
96,97,W Kentucky,461.5,461.5,507.0,507.0,416.0,359.5
97,98,Rice,462.0,462.0,620.0,393.0,496.5,341.6
98,99,Central Mich,463.0,463.0,437.0,437.0,476.0,427.7
99,100,Buffalo,464.3,464.3,433.0,444.0,474.5,360.4
100,101,N Mex State,466.5,471.3,492.0,472.0,461.0,--
101,102,Vanderbilt,467.3,467.3,535.0,478.5,445.0,487.9
102,103,Middle Tenn,469.0,469.0,572.0,--,469.0,447.3
103,104,Ohio,469.3,469.3,461.0,385.0,511.5,389.0
104,105,LA Monroe,471.0,471.0,378.0,378.0,564.0,464.3
105,106,Utah State,471.3,471.3,435.0,435.0,489.5,485.3
106,107,UNLV,473.0,473.0,461.0,493.0,463.0,482.7
107,108,Oregon,473.3,473.3,435.0,404.0,612.0,405.9
108,109,Duke,475.0,475.0,530.0,473.5,478.0,447.5
109,110,N Illinois,476.7,476.7,606.0,395.0,517.5,418.8
110,111,Northwestern,477.3,477.3,348.0,429.5,573.0,341.2
111,112,S Methodist,478.3,478.3,446.0,506.0,464.5,445.1
112,113,Louisville,480.7,480.7,453.0,420.0,511.0,369.1
113,114,Missouri,481.3,481.3,450.0,475.0,484.5,408.0
114,115,E Carolina,482.0,482.0,647.0,314.0,566.0,447.3
115,116,Connecticut,489.8,472.7,352.0,457.0,522.5,--
116,117,Virginia,503.0,503.0,473.0,405.0,699.0,454.3
117,118,Charlotte,505.7,505.7,502.0,541.0,435.0,419.7
118,119,Florida Intl,506.3,506.3,599.0,336.0,591.5,417.5
119,120,Marshall,508.3,508.3,566.0,561.0,482.0,292.0
120,121,Kent State,513.7,513.7,526.0,--,513.7,424.0
121,122,Memphis,515.7,515.7,399.0,433.5,680.0,457.3
122,123,GA Southern,517.3,517.3,378.0,378.0,587.0,322.1
123,124,TX Christian,518.5,518.5,595.0,518.5,--,350.9
124,125,Tulane,525.3,525.3,433.0,433.0,571.5,423.4
125,126,U Mass,533.5,512.3,559.0,489.0,578.0,482.3
126,127,S Florida,546.3,546.3,448.0,666.0,486.5,461.1
127,128,Kansas,547.7,547.7,607.0,576.0,533.5,459.2
128,129,Akron,555.7,555.7,622.0,432.0,617.5,459.8
129,130,Arkansas St,647.0,647.0,663.0,680.0,630.5,476.8
