,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
91,92,LA Tech,426.0,403.0,406.0,439.3,412.7,419.1
92,92,Memphis,426.0,318.0,297.0,369.3,468.5,457.3
93,94,Marshall,427.3,346.3,411.0,437.5,422.3,292.0
94,95,Mississippi,430.0,489.7,326.0,435.7,424.3,519.0
95,96,Maryland,432.5,492.3,451.0,403.7,461.3,430.0
96,97,Texas,434.9,470.3,398.0,390.0,494.7,407.2
97,98,Rice,435.3,408.7,445.0,385.5,460.3,341.6
98,99,Ohio,436.0,439.0,457.0,434.3,437.3,389.0
99,100,N Illinois,439.0,422.3,500.0,389.0,476.5,418.8
100,101,Middle Tenn,442.2,415.3,304.0,493.0,432.0,447.3
101,102,GA Tech,443.2,568.3,636.0,440.5,444.5,459.3
102,103,Hawaii,444.1,489.0,485.0,427.0,457.0,409.4
103,104,UNLV,445.0,417.0,429.0,454.0,436.0,482.7
104,105,Utah State,447.0,422.7,472.0,457.7,436.3,485.3
105,106,Buffalo,447.6,427.7,304.0,415.7,471.5,360.4
106,107,LSU,448.4,477.7,470.0,408.3,478.5,492.1
107,108,Central Mich,452.6,421.7,546.0,444.3,458.8,427.7
108,109,Wake Forest,454.3,543.7,595.0,370.3,538.3,444.9
109,110,Louisville,455.2,429.7,266.0,402.7,507.7,369.1
110,111,W Kentucky,457.0,433.3,290.0,535.5,417.8,359.5
111,112,Northwestern,461.3,445.3,457.0,360.3,562.3,341.2
112,113,Connecticut,468.3,439.7,473.0,462.3,472.8,--
113,114,Virginia,468.4,466.0,570.0,426.3,524.7,454.3
114,115,N Mex State,469.3,473.0,482.0,472.0,468.2,--
115,116,Duke,474.8,474.7,528.0,462.3,487.3,447.5
116,117,LA Monroe,477.7,455.7,409.0,436.3,560.5,464.3
117,118,S Florida,478.0,409.7,231.0,477.3,478.7,461.1
118,119,Vanderbilt,480.0,478.3,522.0,500.5,452.7,487.9
119,120,Charlotte,483.2,460.7,427.0,503.0,463.3,419.7
120,121,Akron,492.4,440.7,484.0,458.0,518.3,459.8
121,122,U Mass,495.1,444.0,586.0,431.0,580.7,482.3
122,123,Kent State,501.9,551.3,457.0,433.5,529.2,424.0
123,124,TX Christian,503.7,523.3,487.0,484.8,541.5,350.9
124,125,GA Southern,506.7,496.0,545.0,456.0,532.0,322.1
125,126,Kansas,507.5,467.3,398.0,471.3,543.7,459.2
126,127,Missouri,508.5,535.7,431.0,520.5,484.5,408.0
127,128,Florida Intl,521.8,537.3,530.0,414.7,629.0,417.5
128,129,Tulane,539.2,553.0,612.0,434.0,591.8,423.4
129,130,Arkansas St,618.7,590.3,546.0,637.0,600.3,476.8
