,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Ohio State,555.6,557.0,541.0,580.7,518.0,519.4
1,2,S Methodist,543.3,545.7,463.0,499.5,587.0,501.4
2,3,Mississippi,522.3,522.3,291.0,707.0,430.0,555.9
3,4,Virginia,521.3,509.7,449.0,531.0,511.5,412.8
4,5,Duke,518.5,498.0,314.0,590.0,447.0,379.7
5,6,Pittsburgh,516.0,489.0,580.0,543.5,488.5,372.0
6,7,Florida,509.2,442.3,382.0,499.3,524.0,509.8
7,8,Coastal Car,505.0,520.0,557.0,525.3,444.0,448.4
8,9,Marshall,500.3,512.3,493.0,647.0,451.3,365.1
9,10,W Kentucky,498.3,498.3,560.0,458.0,518.5,294.5
10,11,N Carolina,497.0,508.0,456.0,587.3,361.5,537.0
11,12,Fresno St,489.8,511.7,505.0,501.0,482.3,479.3
12,13,Tennessee,487.8,493.3,683.0,422.5,553.0,346.2
13,14,Nebraska,477.8,493.7,657.0,586.5,405.3,391.5
14,15,Texas,473.0,558.0,415.0,564.7,335.5,475.4
15,16,Alabama,472.3,462.7,451.0,528.5,416.0,541.8
16,17,App State,469.8,464.7,502.0,566.0,437.7,445.2
17,18,Iowa State,468.8,512.0,564.0,451.5,486.0,436.3
18,19,Auburn,463.5,413.7,453.0,516.0,411.0,382.8
19,20,Utah State,462.0,469.0,336.0,389.5,534.5,275.8
20,21,Arkansas St,460.3,387.0,534.0,680.0,387.0,481.4
21,22,Texas Tech,456.5,483.3,346.0,584.0,414.0,408.6
22,23,E Carolina,454.3,478.7,612.0,437.5,471.0,403.3
23,23,Fla Atlantic,454.3,488.0,704.0,622.5,286.0,324.6
24,25,Wake Forest,452.5,486.0,501.0,445.7,473.0,428.3
25,26,Air Force,450.3,525.3,441.0,567.5,333.0,389.3
26,27,Tulsa,450.0,484.3,289.0,476.0,424.0,414.1
27,28,Arizona St,449.3,444.0,467.0,452.0,446.5,458.5
28,29,Memphis,448.3,371.0,460.0,326.5,570.0,441.8
29,30,Central Mich,447.0,437.7,430.0,599.0,396.3,420.5
30,31,Maryland,443.5,426.0,271.0,431.0,481.0,409.0
31,32,Louisville,443.3,472.7,522.0,501.0,424.0,444.2
32,33,Central FL,439.7,439.7,326.0,573.0,373.0,568.1
33,34,USC,439.2,457.3,494.0,418.3,470.5,416.7
34,35,UCLA,438.0,438.3,453.0,430.8,467.0,455.7
35,36,Michigan,436.8,415.3,365.0,454.8,365.0,381.3
36,37,Oregon St,436.5,461.0,290.0,424.0,449.0,408.9
37,38,Michigan St,434.5,409.0,519.0,386.5,482.5,330.6
38,39,TX Christian,434.0,434.0,351.0,434.0,--,412.4
39,40,Georgia,433.2,457.0,345.0,458.3,395.5,424.1
40,41,TX-San Ant,432.5,411.0,382.0,417.0,448.0,407.8
41,42,Miss State,428.6,464.0,438.0,412.3,453.0,340.2
42,43,Liberty,419.0,445.7,544.0,424.0,417.3,478.9
43,44,Cincinnati,418.7,418.7,386.0,542.0,357.0,442.8
44,45,Oregon,417.5,437.3,414.0,375.5,459.5,412.9
45,46,Arkansas,417.4,414.3,162.0,492.3,305.0,391.5
46,47,NC State,416.5,380.3,418.0,443.0,337.0,386.2
47,48,Purdue,415.6,371.7,448.0,389.3,455.0,391.2
48,49,Missouri,413.3,395.0,396.0,432.0,394.5,402.0
49,50,Kentucky,409.8,358.3,224.0,435.7,332.0,318.3
50,51,W Michigan,407.8,440.3,457.0,347.0,428.0,479.7
51,52,LA Tech,404.5,416.3,480.0,384.5,424.5,290.7
52,53,BYU,403.2,425.0,466.0,394.0,417.0,521.4
53,54,Florida St,397.5,382.7,378.0,424.3,317.0,382.3
54,55,Charlotte,397.3,370.3,263.0,525.0,269.5,377.7
55,56,Washington,396.3,414.0,318.0,462.0,330.5,402.8
56,57,Penn State,395.8,428.7,408.0,428.7,297.0,430.3
57,58,LA Lafayette,395.3,407.7,283.0,562.0,339.7,421.8
58,59,Northwestern,392.8,390.3,293.0,430.5,355.0,360.9
59,60,LSU,391.0,395.0,358.0,421.0,361.0,433.9
60,60,GA Tech,391.0,378.3,432.0,430.5,351.5,389.9
61,62,Army,387.8,389.0,279.0,434.7,317.5,303.2
62,63,Oklahoma,387.3,371.0,392.0,385.7,392.0,483.4
63,64,Boise State,386.4,396.0,450.0,404.7,359.0,352.6
64,64,Hawaii,386.4,403.0,348.0,358.5,405.0,384.0
65,66,Toledo,385.8,396.7,455.0,291.0,417.3,494.0
66,67,Baylor,382.5,380.3,280.0,285.0,415.0,310.2
67,68,Oklahoma St,380.8,403.3,401.0,398.3,328.0,427.5
68,69,Boston Col,377.5,346.3,368.0,450.0,353.3,385.9
69,70,Texas A&M,376.6,332.7,297.0,441.0,280.0,439.3
70,71,California,375.5,390.7,273.0,301.5,449.5,318.0
71,72,Wyoming,375.0,375.0,352.0,378.0,373.5,372.8
72,72,Tulane,375.0,368.0,404.0,395.0,368.3,394.0
73,74,GA Southern,370.8,408.7,540.0,496.5,245.0,373.6
74,75,E Michigan,368.5,460.7,376.0,499.0,325.0,406.3
75,76,Florida Intl,367.8,357.0,388.0,400.0,357.0,315.8
76,77,TX El Paso,366.3,337.7,333.0,338.5,394.0,354.7
77,78,Nevada,365.7,365.7,393.0,--,365.7,441.4
78,79,Arizona,363.7,363.7,435.0,230.0,430.5,369.4
